1,2,3,4,5,6,7,8,9,y
1,-2.0157,1.8133,-0.97276,0.60644,-1.1611,1.5131,-1.2154,0.55121,six
1,-2.1671,2.2873,-1.4543,0.71508,-1.062,1.5003,-1.2477,0.54688,six
1,-1.2394,-0.033804,0.51505,0.2668,-0.87959,0.30505,0.12357,-0.049932,six
1,-0.82398,0.61955,-0.40313,0.28911,-0.39408,0.38935,-0.69987,0.37736,six
1,-1.432,1.2214,-1.1624,1.4009,-1.3552,0.81585,-0.49108,0.20589,six
1,-1.8023,1.7009,-1.4092,1.4056,-1.6595,1.3207,-0.77693,0.27632,six
1,-1.5741,1.3844,-1.3909,1.5867,-1.6176,0.9479,-0.48567,0.28703,six
1,-1.0939,0.73041,-0.78494,0.6985,-0.60454,0.45611,-0.42938,0.21885,six
1,-0.95228,0.5013,-0.67328,0.67087,-0.5852,0.30565,-0.36342,0.28374,six
1,-1.0612,0.67888,-0.8338,0.756,-0.58756,0.48977,-0.57409,0.33191,six
1,-0.41187,0.029888,-0.036418,0.21779,-0.47219,0.055105,-0.11573,0.11551,six
1,-0.25138,-1.0106,-0.08136,1.1625,-0.27363,-0.69433,-0.10732,0.57,six
1,-0.31538,-0.99329,-0.1643,1.2083,-0.14743,-0.64333,-0.18391,0.51076,six
1,-0.28695,-1.0663,-0.11922,1.3239,-0.28148,-0.82164,-0.11144,0.668,six
1,-1.3046,1.2875,-1.6,1.0153,-0.65509,0.47763,-0.32221,0.21779,six
1,-0.098424,-0.66078,-0.38762,0.25646,-0.19588,0.050763,0.14653,0.22179,six
1,-0.064683,-0.68137,-0.36508,0.36877,-0.25091,-0.059259,0.15317,0.31345,six
1,-0.32916,-0.54912,-0.11247,0.24897,-0.28905,0.034384,0.1078,0.21066,six
1,-0.87849,-0.080261,0.33028,0.014136,-0.49095,0.33491,-0.13265,0.20362,six
1,-1.1322,0.35835,-0.40264,0.65767,-0.58653,0.418,-0.79424,0.69449,six
1,-0.80467,0.10151,-0.60609,0.64287,-0.34801,0.26322,-0.32847,0.19541,six
1,-0.76217,-0.12862,-0.57723,0.76931,-0.15292,0.055192,-0.41926,0.3246,six
1,-1.0593,0.4788,-0.40267,0.45378,-0.22896,-0.093192,-0.20346,0.30423,six
1,-1.2342,0.87684,-0.76823,0.73553,-0.43204,0.1007,-0.19845,0.22329,six
1,-1.4029,0.84678,-0.38567,0.42441,-0.50987,0.21285,-0.16417,0.19374,six
1,-1.5748,1.278,-0.47315,0.017705,-0.29753,0.6289,-0.77952,0.42088,six
1,-2.4846,2.7789,-2.0844,1.8476,-1.94,1.4923,-0.66484,0.17723,six
1,-1.073,0.30804,-0.075901,0.20295,-0.34788,0.36809,-0.73235,0.60066,six
1,-0.67887,-0.05098,-0.71508,1.0755,-0.56947,0.086941,-0.48273,0.69069,six
1,-1.8336,1.7355,-1.2863,0.89748,-0.95535,0.74702,-0.48271,0.35392,six
1,-1.3863,0.79082,-0.6043,0.77111,-1.074,0.74755,-0.43097,0.39003,six
1,-1.8495,1.7391,-1.0835,0.54783,-0.85695,1.0197,-0.72984,0.39426,six
1,-1.7637,1.1418,-0.34785,0.37149,-1.1744,1.2341,-0.59266,0.24124,six
1,-0.51425,-0.61832,-0.2635,0.98349,-0.24768,-0.41859,-0.11606,0.40809,six
1,-0.24835,-0.55579,-0.41559,0.55411,-0.08728,-0.096603,-0.21695,0.29494,six
1,-1.3712,0.022508,0.33149,0.71129,-0.98972,0.117,0.094639,0.12529,six
1,-0.75288,-0.11081,-0.40084,0.6254,-0.17043,-0.02393,-0.31749,0.34899,six
1,-0.10858,-0.53573,-0.91423,0.059347,0.33006,0.49476,-0.18069,0.010214,six
1,0.0052279,-0.94782,-0.67879,0.77518,-0.01746,-0.35336,-0.072794,0.46574,six
1,-0.15723,-0.61301,-0.5158,0.60977,-0.36084,-0.27696,-0.034552,0.57608,six
1,0.011694,-0.86965,-0.8467,0.65831,0.25368,-0.030773,-0.15649,0.26839,six
1,-0.97476,0.53529,-0.24082,0.44733,-0.52356,0.53971,-0.65478,0.24835,six
1,-1.0152,-0.21739,-0.10986,0.77831,-0.2304,-0.029439,-0.5523,0.47284,six
1,-1.4394,0.8003,0.053393,-0.28222,-0.11612,0.69808,-0.85844,0.31978,six
1,-0.79278,-0.093305,0.048578,0.3866,-0.20895,0.092035,-0.40869,0.25927,six
1,-1.3009,1.3135,-1.7689,1.5358,-1.1491,0.83024,-0.60545,0.26646,six
1,-1.4303,1.4432,-1.7405,1.5721,-1.0499,0.6516,-0.57032,0.25808,six
1,-1.2932,0.58164,-0.23306,-0.038464,-0.26479,0.42311,-0.4304,0.33739,six
1,-0.60357,0.11051,-0.70843,0.86953,-0.51527,0.099702,-0.38164,0.39692,six
1,-1.0776,1.0726,-1.2537,0.90704,-0.63825,0.6095,-0.47052,0.11448,six
1,-1.039,1.0791,-1.1228,0.86073,-0.69867,0.5637,-0.59586,0.27088,six
1,-1.3223,0.9253,-0.62781,0.61839,-0.60579,0.3455,-0.4195,0.29581,six
1,-0.77533,0.48465,-0.47249,0.38674,-0.43678,0.30125,-0.40251,0.2279,six
1,-0.78571,0.42183,-0.43327,0.32242,-0.50097,0.33493,-0.32407,0.26322,six
1,-0.57673,0.013652,-0.66651,0.50652,-0.15019,0.11728,-0.42896,0.19375,six
1,-0.39462,0.095709,-0.81742,0.30949,-0.20059,0.15435,-0.34328,0.21115,six
1,-0.70359,-0.16249,-0.41217,0.82355,-0.34948,-0.13838,-0.3931,0.42671,six
1,-0.73542,0.16173,-0.59949,0.75927,-0.37518,-0.11296,-0.35658,0.328,six
1,-0.55323,-0.16578,-0.44652,0.67084,-0.29484,-0.082794,-0.46772,0.38129,six
1,-0.73474,-0.090027,-0.41913,0.811,-0.37908,-0.11117,-0.47141,0.48732,six
1,-0.36575,-0.36192,-0.26951,0.47344,-0.16677,-0.37367,-0.36083,0.5922,six
1,-1.1074,0.27291,-0.52898,0.57749,-0.36666,0.18317,-0.1476,0.18014,six
1,-0.3651,-0.3641,-0.33848,0.52475,-0.47886,-0.30222,0.018315,0.5987,six
1,-2.0629,2.001,-1.7068,1.4767,-0.63764,-0.058556,-0.095526,0.25741,six
1,-1.51,0.76576,-0.64568,0.87191,-0.85471,0.43699,-0.15202,0.16061,six
1,-1.0913,1.0521,-1.2858,1.2393,-0.94964,0.50568,-0.5266,0.33358,six
1,-1.0494,1.0431,-1.2602,1.2068,-0.99273,0.54629,-0.48744,0.25492,six
1,-1.25,0.56404,-0.5344,0.75901,-0.56211,0.24445,-0.32065,0.36211,six
1,-1.4205,0.77719,-0.68848,0.98058,-0.64062,0.36972,-0.56961,0.4522,six
1,-0.58601,1.2631,-1.151,0.67555,-0.64717,0.31075,-0.13243,-0.034423,six
1,-0.78292,1.2089,-1.5195,0.83787,-0.94638,0.60276,-0.2445,0.1827,six
1,-0.56346,1.1704,-1.2387,0.59187,-0.87488,0.42066,-0.2842,0.18433,six
1,-1.3209,1.3779,-1.3317,1.0685,-0.67812,0.2009,-0.23922,0.19903,six
1,-1.4913,0.8899,-0.64287,0.83935,-0.84951,0.52263,-0.63718,0.45066,six
1,-1.6696,1.175,-0.86658,1.0352,-1.1592,0.69675,-0.5239,0.40076,six
1,-1.7336,1.3147,-1.0801,1.297,-1.2943,0.757,-0.56105,0.38072,six
1,-1.5122,0.9485,-0.81312,1.1052,-1.1913,0.63457,-0.50463,0.43448,six
1,-1.5613,1.0048,-0.81111,1.1405,-1.2781,0.69606,-0.46703,0.36769,six
1,-1.1967,0.22165,-0.75165,1.5291,-0.59885,0.076672,-0.65181,0.50297,six
1,-0.61296,0.18243,-1.0561,0.46843,-0.24538,0.4206,-0.26407,0.19928,six
1,-2.0142,0.70235,0.9316,-0.090326,-1.5376,1.1213,0.21812,-0.31031,six
1,-1.536,0.082901,0.77652,0.35043,-1.3029,0.61133,0.17303,-0.073128,six
1,-0.14257,-0.82443,-0.18742,0.55099,-0.3453,-0.28051,0.16326,0.2592,six
1,-0.062491,-0.89085,-0.19327,0.66873,-0.31587,-0.43629,0.085527,0.37807,six
1,-0.42289,-0.6201,-0.003342,0.56633,-0.6091,-0.16053,0.14955,0.26069,six
1,-0.2918,-0.80225,-0.19717,0.63647,-0.1883,-0.2221,-0.062938,0.30299,six
1,-0.12658,-1.0238,-0.34751,0.82669,-0.14724,-0.40175,0.046044,0.33296,six
1,-0.19386,-0.33178,-0.38286,0.18141,-0.32749,0.10602,-0.032014,0.30459,six
1,-1.8012,1.5013,-0.71125,0.11959,-0.26135,0.55853,-0.68293,0.4726,six
1,-0.9068,0.69175,-1.0438,0.89013,-0.56801,0.24813,-0.34881,0.25342,six
1,-0.15804,-0.43092,-0.35377,0.35349,0.1144,0.006188,-0.25952,0.055809,six
1,-0.45566,-0.090638,-0.73775,0.69929,-0.26627,0.034176,-0.32326,0.17113,six
1,-0.29322,-0.13371,-0.72469,0.53283,-0.019852,-0.01516,-0.32379,0.014931,six
1,-1.489,0.79604,-0.76019,1.2471,-1.1606,0.47779,-0.24562,0.26892,six
1,-1.2152,0.82002,-0.84103,0.54799,-0.36599,0.41259,-0.42991,0.20532,six
1,-1.2766,0.89529,-0.76637,0.63998,-0.52902,0.51665,-0.40826,0.070909,six
1,-1.0002,0.51307,-0.70671,0.51402,-0.30933,0.34913,-0.44012,0.22876,six
1,-0.25362,-0.21793,-0.70183,0.49273,-0.091496,0.02476,-0.25224,0.29132,six
1,-0.49704,-0.07806,-0.59486,0.51737,-0.076053,0.086791,-0.34195,0.27908,six
1,0.083065,-0.26539,-0.93334,-0.07513,0.23033,0.43517,-0.061596,-0.12206,six
1,-0.61704,0.0025573,-0.25005,0.32051,-0.29078,-0.084204,-0.096846,0.13703,six
1,-1.9447,1.4402,-0.9827,1.0472,-0.99535,0.5788,-0.14518,0.0083492,six
1,-0.66144,0.28104,-0.65618,0.31819,-0.1866,0.20862,-0.37707,0.17961,six
1,-0.66365,0.30294,-0.76711,0.47786,-0.3143,0.24163,-0.42593,0.23061,six
1,-2.5466,3.6146,-4.103,3.7132,-2.7851,1.7942,-0.95105,0.32669,six
1,-2.615,3.8607,-4.3956,3.9799,-3.1444,2.1912,-1.2229,0.41652,six
1,-1.0393,0.66486,-0.99977,1.078,-0.53202,0.21834,-0.36549,0.15947,six
1,-1.9,1.6637,-1.592,1.6169,-1.0541,0.58087,-0.70313,0.45937,six
1,-1.5827,1.132,-0.86265,0.99564,-0.97733,0.84912,-0.97334,0.6271,six
1,-0.42531,0.55637,-0.9073,0.34638,-0.563,0.39067,-0.26627,0.16718,six
1,-0.87429,-0.16825,-0.42517,0.50808,0.019796,0.22742,-0.23347,0.012495,six
1,-0.84865,0.48397,-0.84977,0.039106,0.0076637,0.21417,0.027368,0.033136,six
1,-0.63385,0.28841,-0.83436,-0.017899,-0.11298,0.36147,-0.0087612,0.068186,six
1,-1.1123,0.60605,-0.76726,0.33792,-0.21148,0.29353,-0.32612,0.25159,six
1,-0.58916,-0.11427,-0.47767,0.22217,-0.20275,0.31317,-0.11401,0.090795,six
1,-1.9016,2.0662,-2.48,2.7709,-2.226,1.4366,-1.0853,0.56459,six
1,-0.54154,0.067289,-1.1493,0.74382,-0.2104,0.40141,-0.2994,0.24285,six
1,-1.7468,1.4377,-0.87412,0.6145,-0.63119,0.3821,-0.1694,0.1919,six
1,-1.0103,-0.41511,0.25978,0.74918,-0.24357,-0.41062,-0.26956,0.51094,six
1,-1.773,1.6023,-1.5595,1.5851,-1.3908,0.97036,-0.78056,0.45719,six
1,-1.9612,1.9335,-1.7618,1.6605,-1.3559,1.0045,-0.84608,0.43298,six
1,-1.8513,1.7866,-1.4784,1.1255,-1.0673,1.0484,-0.98391,0.53567,six
1,-1.7998,1.5163,-1.3947,1.4116,-1.1477,0.88798,-0.84983,0.48157,six
1,-1.8897,1.6449,-1.2116,1.0319,-1.0009,0.9136,-0.81619,0.42454,six
1,-0.8577,-0.12464,-0.47111,1.0825,-0.47933,-0.080128,-0.35221,0.41635,six
1,-0.33955,-0.47373,-0.59623,0.58295,-0.078737,-0.099178,-0.11315,0.26939,six
1,-0.80555,-0.10848,-0.65612,1.0112,-0.41323,0.041982,-0.31721,0.37622,six
1,-0.56713,-0.4007,-0.54696,0.85863,-0.27384,-0.044413,-0.2219,0.32428,six
1,-0.68773,-0.33994,-0.49792,1.0754,-0.40481,-0.13026,-0.34462,0.46807,six
1,-1.1105,0.60666,-1.1009,0.9144,-0.31535,0.5536,-0.59022,0.13977,six
1,-1.0813,0.69031,-0.7695,0.52477,-0.5115,0.49478,-0.24125,0.10449,six
1,-1.0149,0.42898,-0.60752,0.55906,-0.49056,0.31002,-0.45463,0.38534,six
1,-1.4954,0.57854,-0.18179,0.40543,-0.50933,0.3314,-0.25996,0.21297,six
1,0.67119,0.39895,-0.40869,0.061185,-0.069268,0.017936,-0.15378,0.078616,six
1,-0.95406,0.26388,-0.3688,0.69324,-0.90936,0.41133,-0.16955,0.19579,six
1,-0.89773,0.27477,-0.39668,0.4904,-0.8182,0.39977,-0.24732,0.23336,six
1,-0.86938,-0.8591,0.20556,1.098,-0.36517,-0.12054,-0.15844,0.16948,six
1,-0.97927,-0.61585,0.33537,0.76019,-0.53681,0.13556,-0.12387,0.12898,six
1,-0.66062,-0.76793,-0.13706,0.95665,-0.20429,-0.11648,-0.11795,0.20215,six
1,-0.75895,-1.0184,0.0039661,1.2435,-0.098997,-0.22393,-0.28543,0.19405,six
1,-0.56806,-1.0685,0.21054,0.97056,-0.26153,-0.52234,0.26026,0.15436,six
1,-0.072086,-0.40621,-0.33748,0.80979,-0.31902,-0.47314,-0.22114,0.37582,six
1,0.068573,-0.66639,-0.52425,0.48536,-0.12042,-0.15697,0.065953,0.20381,six
1,-0.4846,-0.042396,-0.88005,0.30008,-0.029542,0.41392,-0.013813,-0.061959,six
1,-1.8789,1.9697,-1.677,1.3562,-1.5831,1.5107,-1.1994,0.5751,six
1,-0.8322,0.0034349,-0.92257,1.2655,-0.63066,0.1993,-0.63408,0.65889,six
1,-2.0557,1.9437,-1.1786,0.74645,-1.3284,1.7964,-1.6428,0.7924,six
1,-1.1653,0.66398,-1.0402,1.1467,-1.1029,0.65222,-0.61297,0.58391,six
1,-1.8725,1.6002,-1.4312,1.6053,-1.5365,0.6807,-0.22672,0.22252,six
1,-0.96669,0.38985,-0.91347,0.61955,-0.31529,0.42252,-0.3362,0.23999,six
1,-1.0406,0.11324,-0.06543,0.53266,-0.57175,0.17521,-0.23593,0.26278,six
1,-0.72928,-0.11836,-0.25754,0.65727,-0.46496,0.045077,-0.17375,0.28676,six
1,-0.91387,-0.034584,-0.10438,0.59147,-0.50603,0.10246,-0.21975,0.30388,six
1,-0.68788,-0.11274,-0.10234,0.29295,-0.2951,0.15181,-0.33204,0.33466,six
1,-0.78183,0.13981,-0.50018,0.52716,-0.34293,0.27241,-0.43552,0.34655,six
1,-1.0792,0.44065,-0.84946,1.0455,-0.5649,0.2597,-0.55966,0.42254,six
1,-1.0186,0.2029,-0.76626,1.0463,-0.43524,0.13988,-0.50989,0.41455,six
1,-0.80927,0.40498,-0.90644,0.72984,-0.46151,0.35489,-0.44173,0.35815,six
1,-1.604,1.6161,-1.6004,1.1364,-0.87083,0.33288,-0.050034,0.091021,six
1,-1.4654,1.4026,-1.3771,0.99913,-0.84654,0.39497,-0.19537,0.19477,six
1,-1.2813,0.70013,0.043635,0.091862,-0.54502,0.39665,-0.19152,-0.08157,six
1,-1.3012,1.0886,-1.2974,1.1482,-0.92027,0.66321,-0.71277,0.48229,six
1,-0.59002,0.53891,-0.66978,0.25371,-0.28112,0.12852,-0.14779,0.030985,six
1,-1.8248,1.9003,-2.0193,1.5152,-1.0971,0.74447,-0.24797,0.088493,six
1,-1.5354,1.0626,-0.91935,0.52663,-0.39979,0.60076,-0.48417,0.22547,six
1,-1.959,1.9222,-1.6926,1.2527,-1.0474,0.89874,-0.51211,0.19344,six
1,-1.2868,0.89504,-1.2602,0.9785,-0.65061,0.5736,-0.48732,0.3256,six
1,0.015098,-0.54994,-0.96315,0.24104,0.24394,0.11565,-0.036829,0.18919,six
1,0.27525,0.034815,-0.67904,0.11946,0.25236,0.096102,-0.2531,-0.24655,six
1,-1.2869,0.86768,-0.46415,0.23197,-0.19941,0.21344,-0.30826,0.11162,six
1,-1.2665,1.0982,-1.0577,0.93898,-0.73428,0.51509,-0.47114,0.16181,six
1,-0.69794,0.13709,-0.42679,0.48037,-0.22472,0.0011786,-0.30559,0.25756,six
1,-0.78804,0.36665,-0.62295,0.69956,-0.3733,0.071522,-0.28161,0.13767,six
1,-0.79833,0.23391,-0.4311,0.58032,-0.3704,0.051102,-0.29386,0.23753,six
1,-1.2104,0.44167,-0.50023,0.98308,-0.86675,0.3436,-0.5104,0.45182,six
1,0.15623,-0.86329,-0.84699,0.2679,0.21089,0.22352,-0.00023475,0.14614,six
1,-1.3752,0.23661,0.34613,0.14626,-0.67019,0.42406,-0.44404,0.33972,six
1,-1.3111,0.021184,0.39309,0.38019,-0.87253,0.42908,-0.29896,0.2699,six
1,-1.0691,0.35557,-0.18216,0.31481,-0.71521,0.54262,-0.34387,0.26412,six
1,-3.5912,7.2116,-9.9484,10.4568,-8.7068,5.5776,-2.5086,0.63478,six
1,-0.59849,0.10531,-0.063293,-0.048171,-0.28503,0.072391,-0.16418,0.013317,six
1,-0.42334,-0.013293,-1.0127,0.69509,-0.19395,0.43357,-0.48159,0.1642,six
1,-0.46301,0.083775,-0.98558,0.64301,-0.21108,0.49149,-0.48367,0.13746,six
1,-1.0348,0.17458,-0.56486,1.2586,-0.5496,0.0063392,-0.61683,0.54845,six
1,-0.14118,0.21079,-0.89203,-0.014975,-0.31214,0.34125,-0.147,0.24152,six
1,-0.10079,0.18732,-0.88606,-0.016671,-0.30392,0.29752,-0.11391,0.22308,six
1,-1.2851,0.57018,-0.59516,0.48456,-0.45163,0.49007,-0.15188,0.081397,six
1,-0.98626,0.058418,-0.27191,0.44282,-0.58177,0.5373,-0.28341,0.22055,six
1,-1.4409,1.751,-1.5966,0.83522,-0.46839,0.066291,0.053364,0.11937,six
1,-1.4506,1.6094,-1.5423,1.1131,-0.8535,0.65338,-0.6842,0.42513,six
1,-1.8399,1.5641,-0.32947,-0.45755,-0.36507,1.3038,-1.291,0.62377,six
1,-0.54487,-0.11637,-0.32569,0.6897,-0.63505,-0.16135,-0.036613,0.42981,six
1,-0.47457,-0.31454,-0.62621,1.0276,-0.39944,-0.055145,-0.23343,0.3526,six
1,0.13245,0.21891,-0.72279,0.21139,0.025082,0.13326,-0.33215,-0.10478,six
1,-1.3337,0.016814,0.44088,-0.040193,-0.43331,0.55198,-0.21712,0.055013,six
1,-1.1163,0.62463,-0.2075,0.029806,-0.34837,0.3807,-0.48266,0.39916,six
1,-0.96845,0.70543,-1.5141,0.91636,-0.44472,0.54468,-0.098272,0.0036738,six
1,-1.328,0.49925,-0.21222,0.036454,-0.13634,0.62087,-0.82548,0.47504,six
1,-0.48259,-1.0111,-0.11005,0.93017,-0.13648,-0.19163,-0.040028,0.18436,six
1,-1.0011,-0.12683,0.14779,0.16433,-0.66422,0.47938,-0.0011232,0.036,six
1,-0.67654,0.32858,-0.6954,0.4164,-0.29839,0.25738,-0.178,0.051956,six
1,-0.86178,0.56363,-1.1779,0.68596,-0.55387,0.54552,-0.16225,0.21909,six
1,-1.2243,0.91637,-1.4185,1.1011,-0.68365,0.70022,-0.39687,0.1904,six
1,-1.1393,0.28506,0.0016569,0.46363,-0.66073,0.093341,-0.070626,0.19465,six
1,-1.5106,0.90682,-0.37729,-0.12689,-0.14641,0.37186,-0.3067,0.19511,six
1,-1.8103,0.8307,0.61605,-0.71521,-0.38376,0.93731,-0.60362,0.24842,six
1,-1.2731,0.8,-0.25661,-0.16199,-0.1252,0.36022,-0.56649,0.49579,six
1,-1.7007,1.6713,-1.5115,1.2835,-0.79746,0.21133,-0.22366,0.20211,six
1,-0.67597,-0.056715,-0.086994,0.12551,-0.55489,0.099849,0.3067,0.20754,six
1,-0.72858,-0.092007,-0.2539,0.40398,-0.66828,0.21775,0.13708,0.23308,six
1,-0.44979,-0.20485,-0.36841,-0.1111,0.15719,0.20164,-0.1861,0.14562,six
1,-0.82772,0.12596,-0.18103,0.46703,-0.15642,-0.23762,-0.1617,0.20057,six
1,-0.53089,-0.20837,-0.1914,0.26799,-0.22967,-0.14301,-0.30056,0.58135,six
1,-0.79551,0.015579,-0.23146,0.22205,-0.2771,0.24233,-0.38922,0.38897,six
1,-0.74767,0.0043768,-0.23865,-0.14379,0.026499,0.23632,-0.18647,0.21019,six
1,-1.5009,0.98229,-0.51284,0.37213,-0.76121,0.53115,-0.036944,0.049906,six
1,-0.88133,0.097968,-0.7107,0.60602,-0.07186,0.2586,-0.41134,0.24594,six
1,-1.3028,0.66823,-0.85673,0.93054,-0.45447,0.35391,-0.53076,0.33667,six
1,-0.32793,-0.46058,-0.54478,0.8124,-0.13564,-0.15548,-0.31529,0.32314,six
1,-0.543,-0.11211,-0.56914,0.68952,-0.15988,0.053702,-0.43797,0.31951,six
1,-0.33814,-0.55794,-0.34721,0.74316,-0.24022,-0.24223,-0.2165,0.42241,six
1,-0.57495,-0.24983,-0.30426,0.62245,-0.38212,-0.079749,-0.26291,0.43167,six
1,-0.45081,-0.20306,-0.57477,0.68917,-0.11249,0.0090191,-0.42993,0.2923,six
1,-1.2896,0.69757,-0.81277,0.67487,-0.6897,0.74507,-0.56775,0.36272,six
1,-1.8695,2.2024,-2.4147,2.2205,-1.7777,1.0238,-0.53792,0.27348,six
1,-0.53815,0.0047156,-0.32799,0.16161,-0.3598,0.077687,-0.057586,0.31072,six
1,-1.3466,-0.034147,0.83274,0.051782,-1.0545,0.52865,0.1261,0.015176,six
1,-0.76716,-0.15584,-0.16409,0.58054,-0.53999,-0.12123,-0.13263,0.47047,six
1,-0.31394,-0.49438,-0.15163,0.66605,-0.42791,-0.42193,-0.0038364,0.42012,six
1,-0.22682,-0.60914,-0.099858,0.57157,-0.49106,-0.50299,0.21503,0.43973,six
1,-0.25212,-0.47174,-0.19427,0.64143,-0.44596,-0.36542,-0.012899,0.38253,six
1,-0.39649,-0.61408,0.084083,0.50422,-0.57969,-0.2942,0.23697,0.32106,six
1,-0.047281,-0.35977,-0.51266,0.035399,-0.3395,0.18063,0.0051757,0.32882,six
1,-1.7321,1.3346,-1.0227,0.65663,0.022731,-0.43281,0.19957,0.13137,six
1,-1.1312,0.73613,-0.85579,0.46592,-0.36674,0.49211,-0.29111,0.10935,six
1,-1.6707,0.88129,-0.021401,0.24001,-0.65292,0.70003,-0.62313,0.3519,six
1,-0.68668,-0.597,0.41037,0.18497,-0.60521,0.36131,0.088408,0.07679,six
1,-0.78318,-0.34228,0.10519,0.52667,-0.72533,0.15153,0.23324,0.10072,six
1,-0.61581,-0.79836,-0.30052,1.4505,-0.3572,-0.72831,-0.32936,0.74434,six
1,-0.97693,0.3945,-0.42983,0.62346,-0.89689,0.45486,-0.1084,0.24155,six
1,-0.39494,-0.19582,-0.63554,0.32686,0.048776,0.083855,-0.20552,0.18475,six
1,-0.41483,-0.41938,-0.2994,0.50102,-0.33293,-0.080891,-0.22969,0.63282,six
1,-0.81927,0.65494,-1.0542,0.98527,-1.1754,0.64649,-0.44289,0.59665,six
1,-0.82798,0.1897,-0.90075,1.0916,-0.70699,0.36457,-0.53529,0.50608,six
1,-0.88513,0.89383,-0.94557,-0.078094,-0.50648,0.49959,-0.26224,0.5358,six
1,-0.81157,0.47118,-0.72601,0.16678,-0.50457,0.55791,-0.50809,0.57325,six
1,-0.71455,0.68855,-0.74749,-0.096261,-0.65974,0.61922,-0.36631,0.52061,six
1,-0.49555,0.44855,-0.6978,-0.28647,-0.54012,0.49671,-0.19397,0.55676,six
1,-0.43241,0.39016,-0.60478,0.19694,-0.536,0.23541,-0.4178,0.43382,six
1,-0.69708,0.41087,-0.77429,0.63968,-0.66343,0.33421,-0.31189,0.28915,six
1,-1.4281,0.20368,0.045345,0.49647,-0.24241,-0.081874,-0.17169,0.22638,six
1,-0.83823,-0.70646,0.17428,0.90928,-0.050106,-0.58362,-0.29791,0.53321,six
1,-1.0023,-0.67246,0.4138,0.84251,-0.24206,-0.48462,-0.14751,0.38304,six
1,-0.96489,-0.42042,0.046306,0.86624,-0.25406,-0.36733,-0.24035,0.42077,six
1,-0.83003,-0.61185,0.20386,0.68804,-0.17097,-0.39088,-0.18729,0.42708,six
1,-0.67362,0.2979,-0.41909,0.62499,-0.45781,0.10402,-0.2994,0.31841,six
1,-0.22813,0.17565,-0.5001,0.36438,-0.19252,0.13043,-0.38739,0.11962,six
1,0.18602,0.60167,-0.85977,-0.071726,-0.66995,0.20422,-0.16256,0.23587,six
1,-0.10058,0.50829,-0.80724,0.12226,-0.51166,0.34724,-0.17027,0.16345,six
1,-0.69453,-0.16206,-0.54858,0.68539,-0.11645,-0.11319,-0.26585,0.27693,six
1,-1.1021,0.73401,-0.89357,0.70655,-0.509,0.23968,-0.20599,0.0927,six
1,-0.75894,0.0046755,-0.49373,0.67182,-0.24108,-0.1239,-0.25828,0.2591,six
1,-0.83128,0.12108,-0.58431,0.75598,-0.367,-0.043701,-0.30049,0.32172,six
1,-0.58452,-0.045919,-0.65132,0.61918,-0.28181,0.082539,-0.24109,0.36794,six
1,-0.87595,0.038359,-0.53264,0.88247,-0.4288,0.037587,-0.37858,0.48886,six
1,-0.53719,0.12215,-1.0613,0.56554,-0.21841,0.47945,-0.3394,0.13381,six
1,-2.0502,2.3282,-1.9624,1.1363,-0.42983,-0.033549,0.0020567,0.18247,six
1,-2.083,2.6298,-2.5233,1.803,-1.0283,0.44052,-0.21203,0.15835,six
1,-2.2791,3.0403,-3.0604,2.4114,-1.6507,0.91509,-0.44498,0.23333,six
1,-2.1745,2.843,-2.7371,1.9118,-1.0894,0.36743,-0.02837,0.060856,six
1,-2.4354,3.7541,-4.4325,4.1838,-3.1953,1.8561,-0.88961,0.34133,six
1,-2.3142,3.3009,-3.7215,3.4199,-2.6826,1.6741,-0.90429,0.39474,six
1,-2.6826,3.4343,-2.9818,2.2818,-2.0051,1.7048,-0.99398,0.3228,six
1,-0.54543,0.4827,-0.82955,0.5292,-0.48295,0.32209,-0.38775,0.17818,six
1,-2.4411,2.7669,-1.4157,-0.16925,0.37863,0.25623,-0.51943,0.26467,six
1,-1.4446,0.8796,-0.95044,1.2407,-0.88111,0.49125,-0.61851,0.42238,six
1,-1.503,1.1387,-1.2134,1.3209,-1.125,0.68533,-0.5106,0.35895,six
1,-0.25164,-0.25058,-0.793,0.5283,-0.12945,0.036695,-0.32122,0.18999,six
1,-0.035332,-0.36717,-0.85867,0.32387,0.054518,0.028303,-0.29679,0.16267,six
1,-0.43455,-0.17925,-0.58028,0.3786,0.067879,0.22638,-0.14336,-0.099077,six
1,-0.36668,-0.47599,-0.21167,0.54953,-0.53655,-0.014861,0.11496,0.31839,six
1,-0.63804,0.059332,-1.1063,1.075,-0.44865,0.39904,-0.51942,0.44246,six
1,-0.69628,-0.078033,-0.93439,1.09,-0.32184,0.38215,-0.63999,0.40997,six
1,-1.4412,1.2093,-0.71358,0.58958,-0.86053,0.87403,-0.73014,0.33375,six
1,-0.8942,0.57389,-0.80065,0.50332,-0.48236,0.43822,-0.41049,0.32265,six
1,-1.2667,0.48004,0.089251,0.27276,-0.92964,0.66108,-0.1343,0.00095424,six
1,-0.84506,0.7494,-0.42245,0.53277,-0.77688,0.63197,-0.51206,0.11846,six
1,-0.78438,0.62541,-0.39358,0.43895,-0.63295,0.41921,-0.41863,0.25048,six
1,-0.90563,0.39201,-0.85993,0.72066,-0.34228,0.26196,-0.42454,0.29825,six
