1,2,3,4,y
1,-1.9395,1.5668,-0.52191,five
1,-1.4032,0.88995,-0.39748,five
1,-2.4046,2.0499,-0.6244,five
1,-1.5473,0.37684,0.23595,five
1,-2.4692,2.1762,-0.68442,five
1,-2.2292,1.6748,-0.41383,five
1,-2.5657,2.3147,-0.73086,five
1,-1.9783,1.3517,-0.27377,five
1,-1.6459,0.58335,0.11476,five
1,-2.1646,1.4987,-0.29273,five
1,-1.9889,1.5571,-0.42841,five
1,-2.1486,1.6034,-0.40586,five
1,-2.0934,1.6392,-0.49727,five
1,-2.5913,2.4215,-0.80413,five
1,-2.4766,2.1897,-0.67706,five
1,-2.5854,2.4147,-0.79677,five
1,-2.4017,2.0719,-0.62284,five
1,-1.5288,0.5441,0.1207,five
1,-1.4701,0.55082,0.033867,five
1,-1.8343,1.3404,-0.32608,five
1,-1.876,1.397,-0.34823,five
1,-1.6144,0.6177,0.069009,five
1,-1.3187,0.32648,0.061258,five
1,-2.0831,1.5354,-0.42574,five
1,-1.734,0.94301,-0.093857,five
1,-1.1109,0.44231,-0.13197,five
1,-1.3094,0.42551,0.10359,five
1,-1.2623,0.58998,-0.15473,five
1,-1.8815,0.89904,-0.013468,five
1,-2.2169,1.7817,-0.48375,five
1,-2.0074,1.5165,-0.36002,five
1,-2.2259,1.9403,-0.62981,five
1,-1.4833,0.83016,-0.24417,five
1,-1.4811,0.73772,-0.14638,five
1,-2.2434,1.8101,-0.5122,five
1,-2.0362,1.5306,-0.41047,five
1,-1.2928,0.72219,-0.20636,five
1,-1.2182,0.7346,-0.28616,five
1,-2.1437,1.6117,-0.43615,five
1,-1.7395,0.91634,-0.11905,five
1,-1.9209,1.3174,-0.31832,five
1,-1.0338,-0.083682,0.11775,five
1,-1.4829,0.35577,0.12877,five
1,-1.4861,0.33947,0.23513,five
1,-1.8314,1.1806,-0.25376,five
1,-1.8075,1.0599,-0.1523,five
1,-2.2227,1.7716,-0.49042,five
1,-2.0945,1.8005,-0.64461,five
1,-2.1249,1.6722,-0.47443,five
1,-2.1802,1.6947,-0.45096,five
1,-2.185,1.8342,-0.60274,five
1,-2.0578,1.4645,-0.33737,five
1,-2.196,1.7112,-0.47788,five
1,-1.0162,0.053075,0.031109,five
1,-1.4722,0.16691,0.37243,five
1,-0.48006,0.8388,-0.15016,six
1,-0.43879,0.60482,-0.34458,six
1,-0.66089,0.042533,-0.031831,six
1,-0.7434,0.44936,-0.053252,six
1,-0.71492,0.51012,-0.72846,six
1,-0.84787,0.21328,-0.3023,six
1,-0.41704,-0.03761,-0.48437,six
1,-0.57207,0.085586,-0.44335,six
1,-0.68132,-0.10667,-0.12695,six
1,-0.67668,-0.45267,0.18289,six
1,-0.70182,-0.2329,-0.020741,six
1,-0.36326,-0.24856,-0.33447,six
1,-0.40367,-0.25143,-0.29742,six
1,-0.83373,-0.14252,0.028651,six
1,-0.337,0.03937,-0.57941,six
1,-0.39756,-0.46989,-0.056032,six
1,-1.3835,0.80214,-0.251,six
1,0.05535,-0.23387,-0.69975,six
1,0.15328,-0.11449,-0.84883,six
1,-0.042169,0.083456,-0.86654,six
1,0.10169,-0.11016,-0.84967,six
1,0.33168,-0.034857,-0.74897,six
1,-1.6496,1.4573,-0.74305,six
1,-1.7547,1.644,-0.84876,six
1,-2.0826,1.8517,-0.70925,six
1,-1.7484,1.1082,-0.28534,six
1,-1.1041,0.42369,0.066384,six
1,-1.2984,0.7327,-0.1492,six
1,-0.98562,-0.0057982,0.24062,six
1,-0.64169,0.054022,0.17227,six
1,-0.67316,0.14968,-0.08084,six
1,-0.31738,-0.18819,0.20073,six
1,-0.84374,0.45619,-0.53936,six
1,0.29635,0.028941,-0.30858,six
1,0.10674,0.16408,-0.3571,six
1,-0.83709,0.11734,-0.1101,six
1,-1.044,0.39906,-0.13449,six
1,-1.0036,0.57234,-0.38997,six
1,-1.0723,0.43621,-0.15883,six
1,-1,0.33171,-0.011578,six
1,0.021786,-0.49974,-0.4057,six
1,-0.51755,-0.14388,-0.11138,six
1,-0.63927,-0.087457,-0.074794,six
1,-0.56734,-0.28358,0.13808,six
1,-0.77029,-0.26206,0.20907,six
1,-0.80398,0.014402,-0.035076,six
1,-0.067111,-0.34801,-0.57643,six
1,-0.12441,-0.29893,-0.53943,six
1,-0.20321,-0.25593,-0.53668,six
1,-0.46005,-0.14667,-0.1451,six
1,-0.55546,0.040309,-0.22421,six
1,-0.87846,0.10358,-0.16941,six
1,-0.59443,0.18526,-0.57872,six
1,-0.6462,0.16496,-0.49802,six
1,-1.0482,0.19246,-0.09103,six
1,0.21943,-0.5262,-0.60457,six
1,0.29992,-0.47179,-0.75761,six
1,0.023782,-0.49795,-0.46334,six
1,-0.40938,-0.26377,-0.25107,six
1,-0.35436,-0.080543,-0.44561,six
1,-0.05523,-0.084401,-0.50714,six
1,0.10791,-0.20103,-0.61109,six
1,0.028595,0.034566,-0.67478,six
1,-0.049609,-0.036138,-0.69925,six
1,-1.0638,0.19949,0.13965,six
1,-0.72738,-0.031315,0.14341,six
1,-0.44314,-0.394,0.02105,six
1,-0.86042,-0.5111,0.45651,six
1,-0.84885,-0.10697,0.066073,six
1,-1.6371,0.97856,-0.26507,six
1,0.37851,-0.44911,-0.74212,six
1,-1.1608,0.027288,0.2049,six
1,-2.6192,2.3812,-0.74941,six
1,-2.5401,2.1948,-0.64125,six
1,-0.98937,0.0036495,0.086081,six
1,0.12831,-0.18743,-0.66399,six
1,-0.0081596,-0.2313,-0.62053,six
1,-1.2324,0.35776,-0.046867,six
1,-1.0807,0.16174,0.02946,six
1,-1.4258,0.71036,-0.21999,six
1,-1.695,1.304,-0.54483,six
1,-0.85541,-0.025688,-0.025015,six
1,-0.79326,0.4344,-0.52728,six
1,-0.53901,0.50176,-0.6413,six
1,-1.0071,0.57051,-0.33337,six
1,0.15968,-0.70053,-0.36021,six
1,-0.27912,-0.50669,-0.12617,six
1,-0.05976,-0.681,-0.16535,six
1,-0.045407,-0.64836,-0.20511,six
1,-0.58339,-0.036656,-0.18549,six
1,-1.2377,0.99987,-0.3844,six
1,0.055701,-0.046361,-0.72232,six
1,0.064041,-0.11515,-0.7148,six
1,0.052753,3.1376e-05,-0.71809,six
1,-0.20243,-0.11864,-0.61993,six
1,0.15013,0.11647,-0.17684,six
1,-1.2286,1.0493,-0.44771,six
1,-0.6223,0.51578,-0.67018,six
1,-0.44816,0.42413,-0.7152,six
1,-0.3494,0.38628,-0.68146,six
1,-0.31502,0.15041,-0.67705,six
1,-0.78599,-0.41743,0.23848,six
1,-1.2503,0.0048158,0.30648,six
1,-1.3425,0.25112,0.15266,six
1,-0.95837,0.30779,-0.0062803,six
1,-0.67992,-0.10163,0.14654,six
1,-0.84743,0.20669,-0.13768,six
1,-0.28111,0.12583,-0.15345,six
1,-0.60309,0.24958,-0.12156,six
1,-0.47336,-0.30443,-0.00623,six
1,-1.4849,0.79794,-0.21391,six
1,-0.25873,0.0001196,-0.61614,six
1,-0.19602,-0.38451,-0.3374,six
1,-0.33752,-0.21868,-0.36791,six
1,-0.38733,-0.35061,-0.18951,six
1,-0.90619,-0.10317,0.090524,six
1,-0.94928,-0.021199,0.060935,six
1,-1.1584,0.45493,-0.18307,six
1,-1.1776,0.8879,-0.39008,six
1,-0.77257,0.21144,-0.17655,six
1,-1.9179,1.4098,-0.46073,six
1,-1.8208,1.4549,-0.59979,six
1,-1.1238,-0.19191,0.36634,six
1,-2.0032,1.3422,-0.31594,six
1,-1.3084,0.2291,0.13085,six
1,-1.2028,-0.084483,0.34391,six
1,-1.0262,-0.19515,0.26119,six
1,-0.092611,-0.40117,-0.45463,six
1,-0.42532,-0.33521,-0.18741,six
1,-0.52834,-0.34596,-0.070061,six
1,-0.045861,-0.35336,-0.54792,six
1,-0.27329,-0.17355,-0.50475,six
1,-0.012312,-0.020742,-0.59716,six
1,-1.6328,1.1034,-0.31924,six
1,-1.5388,1.0246,-0.33111,six
1,-1.358,0.85053,-0.22199,six
1,-1.1558,0.47845,-0.036581,six
1,-1.126,0.8223,-0.51344,six
1,-1.8178,0.99252,-0.13668,six
1,-1.3399,0.43334,-0.049359,six
1,0.10347,-0.43159,-0.53348,six
1,-0.13672,-0.40355,-0.23315,six
1,0.24771,-0.421,-0.52936,six
1,0.29314,-0.49668,-0.60215,six
1,0.16222,-0.46523,-0.499,six
1,-1.1602,-0.084456,0.33125,six
1,-0.48564,0.32004,-0.48115,six
1,-0.34178,0.039725,-0.62803,six
1,-0.37722,0.11852,-0.45945,six
1,-0.48465,-0.18496,-0.18716,six
1,-0.63351,0.44457,-0.48493,six
1,-0.27633,-0.25279,-0.20575,six
1,-0.55661,0.12494,-0.30999,six
1,0.033068,-0.40878,-0.45036,six
1,-0.61296,0.17654,-0.29185,six
1,-1.1152,0.83245,-0.37544,six
1,-1.0647,0.50305,-0.14386,six
1,-0.80147,0.40131,-0.4261,six
1,-1.5421,1.0186,-0.40604,six
1,-1.6565,1.1246,-0.40275,six
1,-1.1886,0.80409,-0.20867,six
1,-0.30448,0.1544,-0.46299,six
1,-0.43156,-0.2775,-0.19336,six
1,-0.050854,-0.19362,-0.38573,six
1,-0.66825,0.026755,-0.30391,six
1,-2.0862,1.6968,-0.58181,six
1,-2.1088,1.7328,-0.59538,six
1,0.25537,0.24132,-0.30192,six
1,0.29022,0.090692,-0.35623,six
1,0.68725,0.17269,-0.45977,six
1,0.074697,-0.38984,-0.42003,six
1,0.13987,-0.39797,-0.48515,six
1,-0.11612,-0.22667,-0.42781,six
1,0.058577,-0.05457,-0.37289,six
1,0.097452,-0.44823,-0.44834,six
1,-0.40747,0.40285,-0.5004,six
1,-0.85741,0.26102,-0.21546,six
1,-2.3965,1.9911,-0.57664,six
1,-0.36286,0.38796,-0.8329,six
1,-0.74953,-0.47207,0.30862,six
1,-0.35865,-0.31615,-0.08578,six
1,-0.51688,-0.37391,0.083635,six
1,-0.23952,-0.36963,-0.26072,six
1,-0.14684,-0.35547,-0.25586,six
1,0.14021,-0.35471,-0.66772,six
1,0.1924,-0.3776,-0.72004,six
1,-1.1439,0.24987,-0.044378,six
1,-1.4769,0.56173,-0.026337,six
1,-0.23503,-0.21782,-0.51675,six
1,-0.42227,-0.50277,-0.014802,six
1,-0.80617,-0.25689,0.12923,six
1,-0.93231,0.0040749,0.080973,six
1,-0.47257,-0.12577,-0.32331,six
1,-0.4286,0.016916,-0.44914,six
1,-0.57014,-0.056128,-0.27387,six
1,-0.57157,-0.012861,-0.22776,six
1,-2.2198,1.8989,-0.64662,six
1,-0.2514,-0.46855,-0.1578,six
1,-1.4431,0.66426,-0.1361,six
1,-0.90332,-0.25849,0.32803,six
1,-1.2357,0.66525,-0.29459,six
1,0.38951,-0.026514,-0.67973,six
1,-1.0136,0.031744,0.080859,six
1,-0.55651,0.11493,-0.40148,six
1,0.029019,-0.0041857,-0.65621,six
1,-0.53973,0.12148,-0.42466,six
1,-0.47618,0.074774,-0.4635,six
1,-1.385,0.95847,-0.42658,six
1,-0.21758,-0.33051,-0.21877,six
1,-1.8383,1.6038,-0.4897,six
1,-1.897,1.6868,-0.57339,six
1,-1.9788,1.785,-0.60256,six
1,-1.0176,0.025608,0.16291,six
1,-1.3391,0.64724,-0.17578,six
1,-1.1306,0.22495,0.0405,six
1,-1.2275,0.52043,-0.10101,six
1,-0.87975,-0.31942,0.32463,six
1,-1.7248,0.79014,-0.020022,six
1,-1.8768,1.3226,-0.41745,six
1,-0.88348,0.023884,0.010536,six
1,-1.1997,0.23634,0.11255,six
1,-1.0713,0.15602,0.073631,six
1,-1.2347,0.78638,-0.45853,six
1,-2.2492,1.5655,-0.29795,six
1,-1.5724,0.77563,-0.15212,six
1,-1.7471,1.1886,-0.38149,six
1,-0.32623,-0.16349,-0.37081,six
1,-0.31374,-0.13232,-0.46276,six
1,-0.62842,-0.083985,-0.17034,six
1,-0.1272,-0.24464,-0.45684,six
1,-0.26771,0.032202,-0.6942,six
1,-0.46644,-0.64488,0.20286,six
1,-0.40573,-0.60853,0.13567,six
1,-0.67909,-0.32357,0.18399,six
1,-0.7086,-0.53685,0.32684,six
1,-0.56382,-0.76209,0.42523,six
1,-0.83264,0.19612,-0.32606,six
1,-0.34858,0.037291,-0.44328,six
1,0.11422,0.02464,-0.72577,six
1,-0.16651,0.0053406,-0.63844,six
1,-1.6113,0.87058,-0.15988,six
1,-0.7724,0.12066,-0.27606,six
1,-1.1544,0.4174,-0.26003,six
1,-1.4744,0.55227,-0.064228,six
1,-1.3666,0.90613,-0.33957,six
1,-0.67411,0.45783,-0.43344,six
1,-0.78048,0.23702,-0.24357,six
1,-0.749,0.1952,-0.26713,six
1,-0.46676,-0.36937,-0.015717,six
1,-0.84041,-0.11092,-0.040908,six
1,-0.74238,0.086251,-0.30601,six
1,-0.48597,0.38679,-0.82694,six
1,-0.63125,0.35462,-0.64014,six
1,-0.59653,0.40172,-0.7117,six
1,-1.0608,0.1996,-0.094154,six
1,-0.77392,0.20205,-0.34983,six
1,-0.68538,0.015492,-0.26037,six
1,-0.78132,0.13163,-0.25807,six
1,-1.2328,0.43817,-0.14331,six
1,-0.71251,0.37567,-0.23431,six
1,-1.3661,1.1583,-0.44008,six
1,-0.35017,0.37765,-0.86946,six
1,-0.33521,0.34157,-0.83303,six
1,-0.25958,0.24573,-0.85223,six
1,-0.29854,0.43937,-0.79558,six
1,-0.36619,0.42574,-0.84344,six
1,-1.8459,1.5039,-0.6044,six
1,0.34272,0.39696,-0.20001,six
1,-1.0811,0.50232,-0.27683,six
1,-0.94591,0.48743,-0.39278,six
1,0.34272,0.39696,-0.20001,six
1,-1.0811,0.50232,-0.27683,six
1,-0.94591,0.48743,-0.39278,six
1,-2.1018,1.4642,-0.35409,six
1,-1.5572,0.46781,0.097723,six
1,-1.3847,0.22093,0.16792,six
1,-0.2665,0.16296,-0.63486,six
1,-0.25893,0.105,-0.5544,six
1,-1.0596,0.37487,-0.10379,six
1,0.10312,-0.31091,-0.61806,six
1,-1.4885,0.73759,-0.1639,six
1,-1.1611,0.29496,0.027112,six
1,-0.51509,0.0073989,-0.10243,six
1,-0.8729,0.36994,-0.19705,six
1,-0.6496,0.044957,-0.21258,six
1,-0.84567,0.36523,-0.32239,six
1,0.1237,-0.68023,-0.35865,six
1,0.24818,-0.67994,-0.47562,six
1,-0.14571,-0.61215,-0.14524,six
1,-0.66458,-0.31965,0.16783,six
1,-0.60517,-0.22999,0.21758,six
1,-0.82762,-0.19444,0.19202,six
1,0.16687,-0.66605,-0.41886,six
1,-0.74258,-0.20459,0.14451,six
1,-0.84201,0.44956,-0.47273,six
1,-0.97938,0.60691,-0.51296,six
1,-0.21907,-0.36152,-0.22717,six
1,-0.1355,-0.27954,-0.37566,six
1,-0.6671,0.15941,-0.42507,six
1,-0.33349,-0.10905,-0.46499,six
1,-0.47529,-0.009002,-0.41002,six
1,-0.51118,0.1249,-0.33722,six
1,-1.0609,0.25162,-0.1659,six
1,-1.1631,0.36899,-0.1856,six
1,-1.092,0.23868,-0.12473,six
1,-0.6014,0.016198,-0.27356,six
1,-1.0413,0.30973,-0.24464,six
1,-1.5752,1.2675,-0.53468,six
1,-1.6502,1.3904,-0.58356,six
1,0.099302,-0.26404,-0.79993,six
1,-0.35595,-0.05691,-0.54331,six
1,-0.27122,-0.2285,-0.39884,six
1,-0.077981,-0.15331,-0.66502,six
1,-0.92945,-0.060071,0.17591,six
1,-0.85956,-0.10213,0.22342,six
1,-0.0079234,-0.58844,-0.23256,six
1,-1.8713,1.4056,-0.47702,six
1,-0.55385,0.21491,0.44273,six
1,-0.84027,0.23397,-0.32212,six
1,-0.40024,-0.091357,-0.38529,six
1,-0.99349,0.41862,-0.36521,six
1,-0.89051,0.25882,-0.27251,six
1,-0.59741,0.24006,-0.51891,six
1,-0.75093,0.54894,-0.65878,six
1,-0.36829,0.33222,-0.69833,six
1,-1.8994,1.326,-0.37332,six
1,-1.3746,0.020658,0.43292,six
1,-0.0034367,-0.3315,-0.16728,six
1,-0.52519,-0.066476,0.1317,six
1,-0.01074,-0.38824,-0.37276,six
1,-0.33702,-0.31412,-0.029521,six
1,-0.13609,0.18441,-0.57089,six
1,-0.27265,0.33957,-0.62561,six
1,-1.5646,1.1875,-0.55802,six
1,-1.7616,1.2896,-0.45839,six
1,0.46049,0.21544,-0.42647,six
1,-0.15284,-0.34757,-0.45966,six
1,0.0089163,-0.1264,-0.80082,six
1,-0.31901,-0.13264,-0.49476,six
1,-0.68646,-0.2109,-0.041435,six
1,-0.35089,-0.12866,-0.43927,six
1,-1.5839,1.2639,-0.35744,six
1,-0.26233,0.038049,-0.65102,six
1,-0.86284,0.44953,-0.14053,six
1,-1.2066,1.1474,-0.67509,six
1,-1.1106,0.26743,-0.080723,six
1,-0.37404,-0.032626,-0.4574,six
1,-2.21,1.8298,-0.60203,six
1,-2.1433,1.7836,-0.61888,six
1,-1.0429,0.44901,-0.35176,six
1,-1.1498,-0.19024,0.43754,six
1,-1.4133,1.1256,-0.39825,six
1,-1.685,1.5908,-0.74376,six
1,-0.88871,0.54364,-0.30265,six
1,-0.88871,0.54364,-0.30265,six
1,-1.0433,0.82088,-0.38912,six
1,-0.99044,0.75852,-0.33695,six
1,-0.60693,0.41666,-0.25831,six
1,-0.23886,0.030106,-0.58102,six
1,-0.26511,0.058405,-0.66388,six
1,-0.016646,-0.47853,-0.2913,six
1,-0.17513,-0.27914,-0.38918,six
1,-0.55187,0.16664,-0.5102,six
1,-0.61824,0.10526,-0.38904,six
1,-1.4634,0.71356,-0.16883,six
1,-1.0012,-0.070335,0.18087,six
1,-1.2338,0.13717,0.1674,six
1,-1.5389,0.96358,-0.2976,six
1,-1.4873,1.0452,-0.36504,six
1,-0.6335,0.37498,-0.5336,six
1,-0.6031,0.33479,-0.598,six
1,-0.94871,0.82778,-0.25661,six
1,-0.5912,0.07344,-0.12262,six
1,-0.70482,-0.085102,-0.15524,six
1,-0.16765,-0.03174,-0.71327,six
1,-0.13468,-0.25333,-0.53744,six
1,-0.59136,0.37382,-0.52873,six
1,-0.25202,-0.001487,-0.5914,six
1,-0.036264,0.0075905,-0.43788,six
1,-0.082113,0.1462,-0.65215,six
1,-0.16694,0.68158,-0.57144,six
1,-0.83534,-0.38349,0.28129,six
1,-0.039117,-0.49007,-0.064743,six
1,-0.4173,-0.48051,0.15405,six
1,-1.418,1.2339,-0.53319,six
1,-1.5269,1.2842,-0.51408,six
1,-1.4725,0.56483,-0.090903,six
1,-1.4958,0.55165,-0.050466,six
1,-0.94266,-0.050738,0.16123,six
1,-0.016285,-0.16458,-0.54594,six
1,-0.24077,0.14934,-0.75252,six
1,-0.031021,-0.070543,-0.68865,six
1,-0.27265,0.23766,-0.78928,six
1,0.039904,0.036933,-0.70286,six
1,-0.74485,-0.36889,0.23183,six
1,-1.218,0.17449,0.13296,six
1,-1.2512,0.29412,0.091605,six
1,-0.91943,0.095294,-0.10905,six
1,-1.4823,1.0567,-0.41715,six
1,-1.6594,1.2781,-0.50917,six
1,-1.4885,1.1059,-0.45391,six
1,-0.59954,-0.14858,-0.17461,six
1,-1.0198,-0.023619,0.13258,six
1,-0.89302,0.26273,-0.25028,six
1,-0.32706,0.19561,-0.74561,six
1,-0.56984,0.25464,-0.48305,six
1,-0.97266,0.34651,-0.27556,six
1,-0.95043,0.18314,-0.07829,six
1,-0.70293,0.20375,-0.30688,six
1,-0.63912,-0.035771,-0.17722,six
1,-0.92875,0.19305,-0.16486,six
1,-0.27124,0.17729,-0.55915,six
1,-0.50295,0.40261,-0.51849,six
1,-0.16331,0.70608,-0.33559,six
1,-0.87383,0.29382,-0.042874,six
1,-0.69974,-0.013463,0.047439,six
1,-0.010997,-0.073729,-0.73988,six
1,-0.070197,-0.047434,-0.64088,six
1,0.10365,-0.25761,-0.79907,six
1,0.24927,-0.24142,-0.72127,six
1,0.12673,-0.30871,-0.70024,six
1,-0.22869,-0.1193,-0.33835,six
1,-0.65708,0.073073,-0.089534,six
1,-0.78,0.19953,-0.043609,six
1,-1.2104,0.53544,-0.24714,six
1,-1.1024,0.50302,-0.22033,six
1,-1.2018,0.011556,0.24282,six
1,-0.56017,-0.114,-0.072825,six
1,-0.65682,-0.21254,0.035623,six
1,-1.0618,0.36198,-0.10718,six
1,0.29316,-0.36239,-0.65392,six
1,0.17644,-0.2825,-0.63586,six
1,0.19737,-0.37346,-0.54565,six
1,-0.3661,-0.054612,-0.32213,six
1,0.43557,-0.493,-0.87316,six
1,0.45797,-0.53384,-0.83816,six
1,0.24785,-0.2453,-0.85732,six
1,0.26224,-0.59767,-0.63284,six
1,0.43592,-0.47167,-0.82689,six
1,-1.4235,0.59461,-0.10509,six
1,-1.3813,0.35457,0.072403,six
1,-1.7245,1.0415,-0.27314,six
1,-1.3699,0.78876,-0.36407,six
1,-1.5462,1.0726,-0.33197,six
1,0.13074,-0.036309,-0.77073,six
1,-1.4091,0.683,-0.15906,six
1,-1.5079,0.8827,-0.2644,six
1,-1.5583,0.86598,-0.25717,six
1,-0.84036,-0.017612,-0.0063952,six
1,-1.6454,1.0615,-0.35781,six
1,-0.54031,-0.21186,-0.097157,six
1,-0.24206,0.24083,-0.70208,six
1,-1.4504,1.0418,-0.4795,six
1,-0.20653,0.33066,-0.65213,six
1,0.27831,0.01825,-0.49855,six
1,0.243,0.068789,-0.52704,six
1,0.24761,0.30656,-0.50368,six
1,0.27207,0.20289,-0.52667,six
1,-0.92548,-0.24487,0.19247,six
1,-0.6205,-0.62845,0.26008,six
1,-0.99228,-0.12466,0.19306,six
1,-0.71908,-0.13104,0.12085,six
1,-1.0669,-0.27393,0.42088,six
1,-0.49869,-0.39322,-0.068572,six
1,-0.66356,-0.28596,-0.0146,six
1,-1.0081,0.16086,0.016664,six
1,-1.1295,0.47963,-0.12727,six
1,-1.2525,0.66461,-0.25587,six
1,-0.508,-0.36581,0.0031816,six
1,-0.39588,-0.3236,-0.18766,six
1,-0.42424,-0.29607,-0.038394,six
1,-0.73175,-0.017297,0.10225,six
1,-0.16565,-0.43521,-0.24051,six
1,-0.12565,-0.51369,-0.29529,six
1,-0.017206,-0.37024,-0.5437,six
1,0.062827,-0.46644,-0.525,six
1,-0.15367,-0.49032,-0.29875,six
1,-0.29571,-0.4882,-0.16247,six
1,-1.594,0.93386,-0.2684,six
1,-0.10529,0.38405,-0.62288,six
1,-0.66214,0.074239,-0.36751,six
1,-0.93742,0.30918,-0.33301,six
1,-0.76223,0.34315,-0.54601,six
1,-0.42372,-0.3033,-0.10515,six
1,-0.61508,0.32456,-0.67295,six
1,-1.2373,0.86448,-0.20766,six
1,-1.2174,0.091621,0.23295,six
1,-0.75008,0.37353,-0.50216,six
1,-0.80518,0.57776,-0.66128,six
1,-0.81915,0.7449,-0.76888,six
1,-0.87423,0.75187,-0.80016,six
1,-0.99329,0.82885,-0.68366,six
1,-0.95313,0.82755,-0.67743,six
1,0.24244,-0.34298,-0.30019,six
1,-0.6033,-0.29958,0.29121,six
1,-0.88989,-0.33538,0.28368,six
1,-0.35029,-0.01186,-0.47654,six
1,-0.75768,0.11039,-0.065285,six
1,-0.49592,0.42237,-0.77441,six
1,-0.098504,0.34795,-0.71051,six
1,-0.23814,0.40831,-0.70944,six
1,-0.37145,0.23727,-0.71276,six
1,-0.069471,0.075494,-0.55917,six
1,-0.26336,0.20778,-0.6789,six
1,-0.32591,-0.093726,-0.43847,six
1,-0.66147,0.14212,-0.39355,six
1,-1.2858,0.71542,-0.32997,six
1,-0.40735,0.24859,-0.69759,six
1,-0.99506,0.51962,-0.43116,six
1,-0.42626,-0.054004,-0.38965,six
1,-0.37103,0.072513,-0.62392,six
1,-0.35948,-0.36999,-0.14512,six
1,-0.93272,-0.1163,0.11869,six
1,-1.1366,0.73977,-0.31637,six
1,-0.7796,-0.01826,-0.0053178,six
1,-1.0063,0.12209,-0.0013226,six
1,-0.16653,0.099799,-0.73602,six
1,-1.8451,1.5237,-0.58547,six
1,-1.854,1.3958,-0.49854,six
1,-0.65696,-0.33745,0.14802,six
1,-0.7605,-0.36733,0.22569,six
1,-0.38062,-0.29712,-0.26414,six
1,-0.58403,-0.24945,0.077943,six
1,-0.53528,-0.26305,-0.10432,six
1,-1.0085,-0.051534,0.13876,six
1,-0.27555,0.069397,-0.74723,six
1,-0.2362,-0.14414,-0.44799,six
1,0.017956,-0.18871,-0.57212,six
1,-0.094979,-0.26823,-0.48023,six
1,-0.16856,-0.17762,-0.5049,six
1,-0.58595,-0.10446,-0.20327,six
1,-0.52015,-0.20745,-0.22857,six
1,-0.24832,-0.2418,-0.48424,six
1,-0.42303,-0.38168,-0.12387,six
1,-0.39866,-0.26605,-0.27805,six
1,-0.0062465,0.030858,-0.77715,six
1,-0.457,0.3113,-0.84213,six
1,-1.3727,0.92919,-0.38934,six
1,-0.7449,-0.37732,0.21282,six
1,-0.5979,-0.47861,0.17132,six
1,-0.58652,-0.47287,0.14806,six
1,-0.41421,-0.42023,-0.052358,six
1,-0.64964,-0.39787,0.12368,six
1,-1.0474,-0.1039,0.24879,six
1,-1.4419,0.62283,-0.081829,six
1,-1.4111,0.71951,-0.18785,six
1,0.026933,-0.20828,-0.44383,six
1,0.36995,-0.33762,-0.6605,six
1,0.1346,-0.38955,-0.61825,six
1,-1.0665,0.33638,-0.099177,six
1,-0.91119,0.19122,-0.095172,six
1,-0.96614,0.20669,-0.028245,six
1,-0.66247,-0.19863,-0.044804,six
1,-1.1105,0.37789,-0.083975,six
1,-1.4895,0.4729,0.081859,six
1,-1.4682,0.42214,0.10305,six
1,-1.095,0.50565,-0.23583,six
1,-1.8052,1.2896,-0.44263,six
1,0.7258,0.32927,-0.35069,six
1,0.50143,0.11244,-0.57489,six
1,-1.5947,0.67317,-0.027343,six
1,-1.2252,0.41684,-0.13075,six
1,-0.30969,-0.1351,-0.49521,six
1,-0.56834,-0.12024,-0.23827,six
1,-0.55963,-0.0048981,-0.36339,six
1,-0.2705,-0.15486,-0.49726,six
1,-0.66665,-0.16854,-0.085575,six
1,-1.9689,1.7112,-0.67448,six
1,-1.766,1.4717,-0.61686,six
1,-1.6993,0.98694,-0.22557,six
1,-1.2619,0.27686,0.044843,six
1,-0.57766,-0.245,-0.15816,six
1,-0.49618,-0.31452,-0.17673,six
1,-1.0055,0.013998,0.11748,six
1,0.11014,-0.1724,-0.59812,six
1,-1.4109,0.63723,-0.16662,six
1,-1.6535,0.95788,-0.19017,six
1,-1.1918,-0.30862,0.58367,six
1,-1.0843,-0.31064,0.47166,six
1,-1.4028,0.038531,0.44093,six
1,-1.8831,1.464,-0.37179,six
1,-1.8766,1.4932,-0.54947,six
1,-1.6965,1.35,-0.47999,six
1,-1.0475,0.84963,-0.40157,six
1,-1.2625,0.98992,-0.35146,six
1,-1.7595,1.289,-0.48489,six
1,-0.33287,-0.39238,-0.1826,six
1,-0.66487,-0.16876,-0.088395,six
1,-0.47098,-0.36459,-0.011965,six
1,-0.55457,-0.42337,0.098435,six
1,-1.0227,-0.15676,0.31342,six
1,-0.41718,-0.3397,-0.11385,six
1,-1.2398,0.80383,-0.35342,six
1,-1.159,0.62772,-0.3575,six
1,-0.94064,0.09179,0.0015813,six
1,-0.40968,0.1713,-0.48245,six
1,-1.474,0.65307,-0.052281,six
1,-0.42852,-0.1584,-0.22378,six
1,-0.21543,-0.29911,-0.33356,six
1,-0.95027,-0.25484,0.26479,six
1,-0.87064,-0.040923,0.074726,six
1,-1.1192,0.76387,-0.16576,six
1,-0.90933,0.42987,0.02944,six
1,-1.1818,0.59141,-0.23115,six
1,-0.99725,0.32472,-0.1478,six
1,-0.89869,0.47563,-0.33426,six
1,-1.4204,1.0161,-0.31879,six
1,-1.2222,0.79909,-0.38246,six
1,-2.0046,1.5749,-0.5238,six
