1,2,3,4,5,6,7,y
1,-2.6265,3.6098,-3.6075,2.7352,-1.3624,0.35184,five
1,-4.0842,7.3781,-7.6012,4.7732,-1.7557,0.30031,five
1,-2.6009,3.7501,-3.9745,3.2235,-1.9042,0.64322,five
1,-4.5447,9.1605,-10.4321,7.0947,-2.7475,0.48035,five
1,-4.4509,8.8322,-10.0257,6.9474,-2.8313,0.54268,five
1,-4.4378,8.8819,-10.2535,7.2661,-3.0281,0.59002,five
1,-1.5848,0.28454,0.13831,0.38394,-0.36213,0.14476,five
1,-4.4198,8.8561,-10.3247,7.4634,-3.2027,0.64506,five
1,-1.8702,1.2869,-0.24856,-0.17176,0.20649,-0.026832,five
1,-2.2725,1.9425,-1.0896,1.0543,-0.89527,0.30575,five
1,-2.4515,2.6934,-1.8028,0.78995,-0.14938,0.012354,five
1,-3.0727,4.3568,-3.788,2.3002,-0.97336,0.24556,five
1,-1.8513,1.6688,-1.6707,1.4706,-0.65492,0.13887,five
1,-2.9689,3.9723,-3.4135,1.9512,-0.55698,0.032682,five
1,-2.5871,2.8639,-2.1201,1.2916,-0.54254,0.12336,five
1,-2.8705,3.4026,-2.1474,0.5013,0.32484,-0.19644,five
1,-2.5458,2.6667,-1.7071,0.56118,0.26416,-0.21812,five
1,-2.263,1.9634,-0.96384,0.074616,0.43088,-0.2132,five
1,-1.5252,1.0091,-0.49315,0.33123,-0.38757,0.25884,five
1,-1.4001,0.52568,-0.053517,0.33361,-0.59132,0.32447,five
1,-1.397,0.70761,-0.23006,0.25465,-0.41998,0.28821,five
1,-1.4732,0.72196,-0.15283,0.23265,-0.44944,0.27655,five
1,-1.5293,0.90092,-0.28788,0.20813,-0.3972,0.28068,five
1,-2.3113,2.1996,-1.3742,1.3492,-1.1952,0.46673,five
1,-2.0431,1.4584,-0.47615,0.80585,-1.0549,0.46669,five
1,-2.113,1.5401,-0.89498,0.77049,-0.16632,-0.1191,five
1,-1.4598,0.73232,-0.34063,0.39767,-0.51264,0.24033,five
1,-2.7563,3.4125,-2.7573,1.9324,-1.0939,0.34652,five
1,-2.1784,1.9851,-1.088,0.61295,-0.39549,0.21061,five
1,-2.2531,1.7144,-0.47797,0.17698,-0.14111,-0.014618,five
1,-1.9952,1.4634,-0.84472,0.74382,-0.45383,0.11947,five
1,-4.0616,7.9139,-9.2343,6.8156,-3.0242,0.65136,five
1,-3.9608,7.7705,-9.2753,7.1219,-3.3343,0.77651,five
1,-1.9083,1.579,-0.99013,0.46902,-0.10171,-0.0057901,five
1,-1.8757,1.6548,-1.4537,1.107,-0.22974,-0.088368,five
1,-2.6612,3.1147,-2.3792,1.6542,-0.93488,0.27531,five
1,-1.4113,0.55091,-0.028866,0.48321,-0.74419,0.44704,five
1,-1.3934,0.59654,0.044887,0.20198,-0.47729,0.39898,five
1,-1.6465,1.2274,-0.89253,0.86556,-0.58503,0.27852,five
1,-1.8195,1.5507,-1.0249,1.0845,-1.1405,0.62331,five
1,-1.4973,1.0711,-0.61256,0.7817,-1.0014,0.61094,five
1,-3.6871,6.2141,-6.2822,4.179,-1.7704,0.37802,five
1,-2.4465,2.7542,-2.1957,1.6618,-0.95867,0.29869,five
1,-2.4495,2.8938,-2.4177,1.6999,-0.83946,0.23219,five
1,-2.2364,1.712,-0.42099,0.10258,-0.29678,0.1914,five
1,-2.4323,1.8099,-0.088899,-0.0923,-0.40665,0.23866,five
1,-1.8506,1.6084,-1.6119,1.6678,-0.98092,0.23303,five
1,-2.0944,1.8664,-0.81874,-0.17133,0.33281,-0.08102,five
1,-2.1619,1.897,-0.70985,-0.30308,0.48081,-0.16278,five
1,-1.9727,1.8106,-1.7644,1.5683,-0.85374,0.24132,five
1,-1.7062,0.74069,-0.50243,0.90958,-0.26578,-0.15029,five
1,-2.5553,3.1598,-2.5535,1.2456,-0.20304,-0.0044437,five
1,-2.4055,2.609,-1.652,0.67835,-0.18633,0.051442,five
1,-3.0888,4.4041,-3.5072,1.3905,-0.017289,-0.11587,five
1,-2.1103,1.7359,-1.004,0.59547,-0.080596,-0.13573,five
1,-1.5492,0.54045,0.11278,-0.080691,0.14051,-0.16129,five
1,-2.159,0.80361,1.178,-0.42136,-0.8885,0.53892,five
1,-3.3611,4.7612,-3.8613,2.293,-1.1175,0.3061,five
1,-2.0826,1.6656,-0.82005,0.37597,-0.049607,-0.018616,five
1,-2.2209,1.9994,-1.2342,0.71764,-0.1236,-0.081158,five
1,-1.5895,1.0162,-0.37852,0.19684,-0.29631,0.26294,five
1,-2.2738,2.3366,-1.4506,0.69101,-0.35212,0.17353,five
1,-2.162,2.0863,-1.4382,1.2078,-0.88811,0.32879,five
1,-2.1577,1.6579,-0.69237,0.58467,-0.51047,0.16713,five
1,-2.3538,2.3411,-1.397,0.51072,0.020956,-0.063541,five
1,-3.2852,4.9871,-4.6767,2.9188,-1.1043,0.19106,five
1,-3.034,4.3113,-3.619,1.8389,-0.48338,0.044473,five
1,-2.5998,2.7312,-1.2183,-0.12745,0.38252,-0.11457,five
1,-3.1589,4.6682,-4.1874,2.4408,-0.88095,0.16262,five
1,-3.1731,4.6688,-4.1668,2.4195,-0.86181,0.15504,five
1,-1.6869,0.73964,-0.30105,0.75967,-0.52753,0.1134,five
1,-1.443,0.57674,-0.31301,0.5239,-0.43085,0.26004,five
1,-1.5261,1.59,-1.6573,1.6209,-0.96121,0.44652,five
1,-1.8584,1.5144,-1.236,1.5969,-1.3954,0.52519,five
1,-2.3933,2.4952,-1.8504,1.0748,-0.25082,-0.014721,five
1,-1.5733,0.48063,0.12092,0.36598,-0.36402,0.089343,five
1,-2.3437,2.3112,-1.7028,1.5187,-0.98862,0.27449,five
1,-1.8245,1.2602,-0.75197,0.71025,-0.31251,0.025642,five
1,-2.6154,3.2944,-2.8755,2.0357,-1.0571,0.30596,five
1,-4.1153,7.5351,-7.8315,4.9176,-1.7996,0.31208,five
1,-2.0243,1.2338,-0.24361,0.49185,-0.61478,0.23945,five
1,-1.7811,0.83133,-0.16792,0.63139,-0.64988,0.23479,five
1,-2.0797,1.5677,-0.95046,1.2322,-1.0202,0.33371,five
1,-2.0467,1.3599,-0.47125,0.70546,-0.77233,0.30977,five
1,-2.2307,2.1591,-1.7097,1.6875,-1.2257,0.42823,five
1,-2.1649,1.5606,-0.16439,0.021983,-0.39803,0.2632,five
1,-2.1196,1.3518,-0.017347,0.18391,-0.69406,0.38274,five
1,-2.5029,2.5794,-1.1611,0.063804,0.069805,0.053558,five
1,-1.8648,1.0055,0.078947,-0.08376,-0.22141,0.16829,five
1,-2.4163,3.0142,-2.6667,1.929,-1.1185,0.41214,five
1,-2.3891,2.4294,-1.5571,1.0462,-0.72301,0.26823,five
1,-2.6537,3.1574,-2.3309,1.511,-0.94017,0.33422,five
1,-1.929,1.4756,-0.64352,0.3323,-0.22948,0.11425,five
1,-2.5423,3.0099,-2.1679,0.9239,-0.12734,-0.019017,five
1,-1.8602,1.7337,-1.546,1.0963,-0.56759,0.26531,five
1,-2.0824,1.9202,-1.1198,0.39401,-0.10912,0.11701,five
1,-3.1053,4.5479,-4.2048,2.7039,-1.2099,0.30562,five
1,-3.2439,5.0872,-4.9312,3.0948,-1.1932,0.23359,five
1,-1.9987,1.4004,-0.63046,0.80983,-0.79962,0.30543,five
1,-3.4824,6.0662,-6.6525,4.899,-2.2585,0.52316,five
1,-2.8033,3.7236,-3.0443,1.616,-0.49899,0.098008,five
1,-2.7968,3.6048,-3.2401,2.3391,-1.1466,0.27218,five
1,-2.6462,3.1399,-2.6099,1.8402,-0.92449,0.21807,five
1,-2.158,2.2059,-1.7767,1.1223,-0.32218,-0.00041615,five
1,-2.4818,2.8463,-2.1624,1.1692,-0.3302,0.03081,five
1,-2.4014,2.7203,-2.3256,1.6597,-0.71163,0.12727,five
1,-1.6233,0.57124,0.20645,0.25515,-0.41329,0.15604,five
1,-2.097,1.373,-0.080797,0.12544,-0.47439,0.24738,five
1,-2.4778,3.4321,-3.6626,3.0854,-1.9563,0.7086,five
1,-1.8055,1.42,-1.0293,1.3082,-1.306,0.60691,five
1,-1.9406,1.2719,-0.73343,1.1309,-0.9726,0.30464,five
1,-2.1879,1.9633,-1.5039,1.6772,-1.3241,0.44814,five
1,-1.9573,1.6528,-0.95606,0.54987,-0.29845,0.1536,five
1,-1.6532,0.62472,0.0286,0.26194,-0.41303,0.23173,five
1,-1.4296,0.16116,0.43627,0.25393,-0.7751,0.47493,five
1,-1.4092,0.40727,0.088433,-0.0077558,-0.28311,0.30736,five
1,-1.4867,0.4098,0.1127,0.30219,-0.52911,0.32258,five
1,-1.3288,0.30122,0.02306,0.30154,-0.60209,0.46692,five
1,-2.0012,1.589,-0.74796,0.51923,-0.38332,0.17038,five
1,-2.195,1.1637,0.43078,-0.13979,-0.43471,0.19333,five
1,-2.2076,1.4521,-0.028482,-0.040707,-0.2317,0.092501,five
1,-2.2214,1.4394,-0.031333,0.075678,-0.39166,0.15843,five
1,-2.4342,1.9801,-0.27568,-0.39109,0.17295,-0.020868,five
1,-2.5621,2.4261,-0.78354,-0.31702,0.41235,-0.14959,five
1,-1.9061,1.7328,-0.83101,0.37013,-0.46534,0.36699,five
1,-1.8353,1.562,-0.72495,0.40155,-0.58471,0.42467,five
1,-1.8841,1.5307,-0.64826,0.40088,-0.59639,0.43074,five
1,-1.4931,1.1453,-0.89055,0.5278,-0.42909,0.27208,five
1,-2.4645,2.281,-1.1562,0.84964,-0.78448,0.30235,five
1,-1.5544,0.37782,0.14643,0.27139,-0.24923,0.069954,five
1,-2.4829,2.2077,-0.78438,0.26674,-0.31983,0.13991,five
1,-2.1262,1.2416,-0.016617,0.33139,-0.65877,0.25469,five
1,-2.7638,3.0137,-1.722,0.73115,-0.31823,0.081003,five
1,-2.1593,2.1317,-1.5064,0.96985,-0.44278,0.14638,five
1,-1.7136,0.48503,0.3871,0.34865,-0.85671,0.39814,five
1,-2.1541,1.3482,-0.31144,0.73432,-0.90278,0.32084,five
1,-2.333,2.7349,-2.2667,1.6786,-0.91923,0.27518,five
1,-2.6189,3.2374,-2.9634,2.3597,-1.3375,0.37871,five
1,-2.5569,3.2062,-2.7854,1.7736,-0.7903,0.22515,five
1,-3.3956,5.1675,-4.6196,2.7633,-1.1424,0.26924,five
1,-2.9572,3.8465,-2.9075,1.4731,-0.52543,0.12272,five
1,-3.324,4.9688,-4.4109,2.7242,-1.2072,0.30453,five
1,-2.8955,3.7666,-2.8981,1.4425,-0.41738,0.061325,five
1,-1.5543,0.74505,-0.32486,0.5188,-0.37672,0.15451,five
1,-1.521,0.83015,-0.51069,0.60151,-0.49464,0.25193,five
1,-2.056,2.2612,-1.7842,1.3551,-0.81577,0.35357,five
1,-2.1449,2.496,-2.0258,1.4138,-0.72622,0.29578,five
1,-1.7329,1.2445,-1.1865,1.0326,-0.28759,0.01787,five
1,-1.4686,0.9328,-1.1986,1.1349,-0.46501,0.17441,five
1,-2.2683,2.1779,-1.3323,0.49837,0.031627,-0.079403,five
1,-1.7002,0.60053,0.77529,-0.7154,-0.068462,0.2651,five
1,-1.2899,1.0838,-1.2715,1.0603,-0.5086,0.3337,five
1,-1.4241,1.1716,-1.2646,1.2139,-0.59857,0.30197,five
1,-1.1957,0.81741,-0.8562,0.46322,-0.0087219,0.1739,five
1,-1.9149,1.0255,-0.29284,0.48923,-0.49752,0.19502,five
1,-2.356,2.2871,-0.98849,0.019879,0.18669,-0.027786,five
1,-2.1052,1.9795,-1.0338,0.50639,-0.25441,0.13094,five
1,-3.0695,4.7712,-4.8538,3.5498,-1.7408,0.45559,five
1,-2.0053,2.1564,-2.1207,2.0109,-1.5768,0.67447,five
1,-1.7716,1.6285,-1.5704,1.2865,-0.63354,0.21461,five
1,-2.4823,2.5888,-1.2877,-0.008721,0.39739,-0.1295,five
1,-2.4142,2.9279,-2.5041,1.6503,-0.77839,0.25643,five
1,-1.4109,1.3059,-1.2416,0.879,-0.30264,0.2252,five
1,-1.4433,1.473,-1.4783,1.0795,-0.4273,0.27664,five
1,-2.3006,2.1424,-1.4878,1.4365,-1.1321,0.37274,five
1,-2.0279,1.6072,-1.2153,1.5461,-1.253,0.38189,five
1,-2.108,1.8042,-1.2658,1.4818,-1.2876,0.4355,five
1,-1.0878,-0.0057419,-0.15438,0.46581,-0.35885,0.14124,five
1,-1.5054,0.41845,-0.33742,0.84962,-0.32377,-0.10055,five
1,-1.5488,0.33084,0.30359,0.35743,-0.63506,0.2748,five
1,-1.8692,1.3435,-0.46445,-0.0015127,0.1747,-0.078119,five
1,-1.802,1.2673,-0.55487,0.36118,-0.34159,0.23494,five
1,-2.2086,1.5893,0.068591,-0.631,0.21461,0.049172,five
1,-2.1584,1.8075,-0.20988,-0.91372,0.66104,-0.040758,five
1,-2.3007,2.3336,-1.1487,-0.06403,0.3864,-0.067866,five
1,-2.4797,2.5956,-1.2324,-0.34032,0.86673,-0.33558,five
1,-2.4439,2.4253,-0.78996,-0.80708,0.93871,-0.23664,five
1,-2.4949,2.9419,-2.513,1.5918,-0.47174,0.0038059,five
1,-2.6718,3.3339,-2.8565,1.8006,-0.66672,0.096326,five
1,-0.83528,0.078118,-0.85633,0.58684,0.0087051,0.18298,five
1,-1.4197,0.24234,-0.37812,0.91455,-0.1655,-0.13948,five
1,-0.6739,1.276,-0.74609,0.52612,-0.33134,-0.074764,six
1,-0.6137,0.92597,-0.71169,0.39139,-0.36003,-0.20734,six
1,-0.70803,0.094021,-0.18893,0.31836,-0.18944,0.051166,six
1,-0.91171,0.73672,-0.58617,0.68413,-0.36867,-0.065393,six
1,-1.0634,0.93871,-1.335,0.68829,-0.36171,0.23269,six
1,-1.1263,0.59735,-0.87816,0.75021,-0.46664,0.20464,six
1,-0.61125,0.07086,-0.87188,0.3923,-0.18532,0.32104,six
1,-0.73576,0.19518,-0.77259,0.38658,-0.15659,0.19501,six
1,-0.9013,0.079538,-0.41114,0.60158,-0.45293,0.18221,six
1,-0.76097,-0.54429,-0.099422,0.67669,-0.37292,0.18059,six
1,-0.55808,-0.47515,-0.62446,0.52067,0.18198,0.051339,six
1,-0.29828,-0.51935,-0.83578,0.33713,0.27324,0.18283,six
1,-0.23702,-0.53657,-0.95991,0.3174,0.29883,0.26108,six
1,-0.88155,-0.16829,-0.40634,0.64242,-0.11914,0.0051711,six
1,-0.4675,0.19111,-0.72012,0.23699,-0.24729,0.13588,six
1,-0.2904,-0.67283,-0.45349,0.25073,0.14831,0.17738,six
1,-1.5105,1.0017,-0.62158,0.78906,-0.99092,0.4891,six
1,-0.14126,-0.13975,-0.84862,0.15055,-0.14685,0.29299,six
1,0.37638,-0.20179,-1.2224,-0.28957,0.16365,0.37211,six
1,0.11788,0.055873,-1.2467,-0.15859,-0.033144,0.442,six
1,0.21857,-0.23012,-1.2277,-0.15493,0.18684,0.40961,six
1,0.77327,0.21062,-1.1157,-0.67499,-0.24729,0.25045,six
1,-2.3714,3.3716,-3.7321,3.0468,-1.9849,0.74156,six
1,-2.3624,3.3009,-3.529,2.68,-1.675,0.66833,six
1,-2.073,1.6952,-0.4454,-0.11826,-0.17353,0.2257,six
1,-1.7672,1.2962,-0.72457,0.60237,-0.69278,0.41497,six
1,-1.0678,0.087253,0.45143,0.11455,-0.6411,0.228,six
1,-1.2181,0.41493,0.11394,0.26427,-0.69311,0.2606,six
1,-1.0774,-0.15518,0.70011,0.026353,-0.68685,0.34922,six
1,-0.66656,-0.056942,0.3315,0.037942,-0.46821,0.17208,six
1,-0.66258,0.15982,-0.095315,0.13724,-0.25556,0.0023831,six
1,-0.29166,-0.28513,0.22248,0.21267,-0.3224,-0.10562,six
1,-0.82193,0.34338,-0.7382,0.058538,0.015905,0.2894,six
1,0.4445,0.080589,-0.54662,-0.51007,-0.37959,0.28758,six
1,0.34135,0.12164,-0.57862,-0.49086,-0.34649,0.28915,six
1,-0.90245,0.19578,-0.17295,0.22703,-0.47214,0.29469,six
1,-1.0785,0.44633,-0.21841,0.29068,-0.4581,0.21224,six
1,-1.0408,0.72325,-0.63203,0.39438,-0.45805,0.15492,six
1,-1.0729,0.29342,0.051469,0.17036,-0.71654,0.41494,six
1,-1.301,0.7158,-0.47717,0.89163,-1.0199,0.37883,six
1,-0.34193,-0.71545,-0.17844,0.65989,-0.24096,-0.055819,six
1,-0.66436,-0.049295,-0.1707,0.43148,-0.449,0.083888,six
1,-0.88398,0.13989,-0.22899,0.51529,-0.65368,0.29052,six
1,-0.60155,-0.29004,0.3416,-0.16921,-0.27665,0.24919,six
1,-0.77962,-0.28378,0.19211,0.17259,-0.22842,0.11275,six
1,-0.89388,0.12119,-0.14778,0.285,-0.46738,0.29627,six
1,-0.14804,-0.38788,-0.63788,0.10728,-0.0083901,0.085434,six
1,-0.17684,-0.39658,-0.5953,0.1003,0.1094,0.0057293,six
1,-0.33842,-0.28025,-0.54807,0.25486,-0.059715,-0.023746,six
1,-0.48864,-0.20953,-0.13571,0.48841,-0.23673,-0.28569,six
1,-0.6547,0.15079,-0.32734,0.48306,-0.38055,-0.12175,six
1,-0.97435,0.22669,-0.77216,0.6091,-0.10196,0.11253,six
1,-0.58163,0.29137,-0.59122,0.096078,-0.17662,-0.028567,six
1,-0.65317,0.27372,-0.52245,0.15662,-0.18471,-0.054325,six
1,-1.2817,0.60319,-0.93146,0.94978,-0.39456,0.1301,six
1,-0.15939,-0.59069,-0.47633,0.31592,-0.17546,0.22071,six
1,-0.026249,-0.53985,-0.87746,0.201,0.018422,0.3705,six
1,-0.23916,-0.59558,-0.50636,0.32371,-0.11007,0.23515,six
1,-0.42788,-0.54725,-0.49989,0.39535,0.30822,-0.099966,six
1,-0.59559,-0.22494,-0.53037,0.56629,0.11226,-0.17314,six
1,-0.032622,-0.11755,-0.70468,-0.044074,0.043402,0.37415,six
1,0.1661,-0.24938,-0.90571,-0.14709,0.12412,0.4397,six
1,-0.044402,0.19596,-0.77088,0.073507,-0.22966,0.1309,six
1,-0.20871,0.051726,-0.78923,0.2053,-0.12276,0.12081,six
1,-1.2208,0.11963,0.37837,0.46005,-1.0419,0.41138,six
1,-0.82896,-0.019956,0.049028,0.56439,-0.61914,0.05488,six
1,-0.61807,-0.37599,0.059062,0.3619,-0.45171,0.22547,six
1,-0.44927,-0.79063,-0.29402,0.55169,0.0052933,0.16286,six
1,-0.90964,-0.018772,-0.11282,0.30067,-0.39694,0.28175,six
1,-1.6488,0.7459,-0.0040368,0.51567,-1.1811,0.64907,six
1,-0.027885,-0.72583,-0.33522,0.65654,-0.12736,-0.26303,six
1,-1.0601,-0.099556,0.44405,-0.1966,-0.64478,0.69192,six
1,-2.7498,2.9096,-1.3831,0.47117,-0.53164,0.32486,six
1,-3.8736,7.1056,-7.9552,5.7085,-2.5292,0.56374,six
1,-1.1348,0.27145,-0.51053,0.78962,-0.48199,0.20043,six
1,-0.030537,-0.18552,-0.55251,0.23822,-0.098174,-0.097728,six
1,-0.025364,-0.12793,-0.55252,0.041775,-0.17928,-0.043534,six
1,-1.3314,0.41908,-0.039789,0.46786,-0.8409,0.38427,six
1,-1.1596,0.12143,0.25784,0.30873,-0.82451,0.35982,six
1,-1.4072,0.55891,-0.024705,0.22275,-0.66103,0.37006,six
1,-1.5619,0.89838,-0.11816,-0.039143,-0.3887,0.27426,six
1,-0.96046,0.082633,-0.12817,0.51081,-0.54604,0.10523,six
1,-1.1426,0.89303,-1.1629,0.76641,-0.35782,0.16258,six
1,-1.2465,1.3817,-1.4873,1.1589,-0.64309,0.094162,six
1,-1.1776,0.92013,-0.83774,0.63732,-0.3704,0.016505,six
1,-0.021039,-0.97931,-0.44984,0.29421,0.05855,0.34342,six
1,-0.29784,-0.69612,-0.4238,0.37674,-0.0033155,0.2277,six
1,-0.26366,-0.87878,-0.15542,0.2972,-0.16737,0.3697,six
1,-0.14008,-0.6947,-0.2968,-0.076397,-0.089202,0.4967,six
1,-0.68199,-0.018709,-0.31465,0.43952,-0.13646,-0.11014,six
1,-1.3325,1.3014,-0.84509,0.39871,-0.11711,-0.12158,six
1,-0.092673,0.052661,-0.8598,0.16359,-0.11612,0.21382,six
1,-0.12739,-0.10605,-0.78029,0.24676,-0.026018,0.12039,six
1,-0.14891,0.072889,-0.85681,0.2731,-0.051602,0.21705,six
1,-0.48614,-0.093323,-0.84115,0.42789,-0.084047,0.17862,six
1,-0.22946,0.25946,-0.18396,0.5589,-0.45484,0.06711,six
1,-1.3665,1.4774,-1.1214,0.65538,-0.36289,-0.022516,six
1,-0.86448,0.90501,-1.2689,0.6415,-0.51439,0.39389,six
1,-0.89783,0.95322,-1.3136,0.79838,-0.43996,0.2724,six
1,-0.18909,0.37229,-0.84219,-0.086755,-0.26172,0.2714,six
1,-0.24909,0.11115,-0.90218,-0.042363,-0.12174,0.39572,six
1,-0.25926,-0.6228,-0.72212,0.12316,0.20376,0.38626,six
1,-1.286,0.15166,0.13291,0.33374,-0.71222,0.47052,six
1,-1.3333,0.33487,0.010938,0.25246,-0.63756,0.47112,six
1,-0.92247,0.26197,-0.050907,0.25805,-0.29276,-0.05053,six
1,-0.67992,-0.15429,0.26126,0.10967,-0.35962,0.057143,six
1,-0.94989,0.37563,-0.39042,0.57966,-0.49048,0.0099535,six
1,-0.4607,0.32333,-0.35251,0.43645,-0.34122,0.2796,six
1,-0.65122,0.30533,-0.28346,0.3277,-0.10262,-0.17245,six
1,-0.55858,-0.40858,-0.046104,0.54449,-0.25202,-0.09444,six
1,-1.5521,0.99418,-0.58755,0.53167,-0.51977,0.24945,six
1,-0.5563,0.16101,-0.86781,0.45188,-0.20879,0.21045,six
1,-0.39633,-0.48173,-0.36403,0.45271,-0.13591,0.031031,six
1,-0.43432,-0.30886,-0.61742,0.31588,0.037031,0.14307,six
1,-0.57703,-0.41336,-0.3343,0.53834,-0.2082,0.096024,six
1,-1.0798,0.10215,-0.075533,0.44051,-0.70405,0.41125,six
1,-1.0352,0.096201,-0.090603,0.33707,-0.50918,0.30858,six
1,-1.2396,0.61277,-0.42124,0.52432,-0.61798,0.23288,six
1,-1.1971,0.94256,-0.53927,0.23692,-0.23819,0.20412,six
1,-0.87208,0.34134,-0.42532,0.44183,-0.211,-0.031512,six
1,-1.7756,1.2243,-0.52464,0.29414,-0.64544,0.50649,six
1,-1.8816,1.759,-1.3503,0.81017,-0.72206,0.47127,six
1,-1.0632,-0.15036,-0.25646,0.76578,-0.33823,0.11216,six
1,-1.8922,0.93987,0.10274,0.37772,-1.1329,0.64381,six
1,-1.5324,0.63094,-0.30017,0.79887,-1.0421,0.50291,six
1,-1.3854,0.33403,-0.092632,0.6655,-1.0239,0.58521,six
1,-1.0372,-0.13679,-0.37026,0.84171,-0.34292,0.10061,six
1,-0.11147,-0.56219,-0.67661,0.08472,0.18867,0.16627,six
1,-0.41751,-0.50707,-0.48129,0.27976,0.13366,0.08587,six
1,-0.54767,-0.4815,-0.27653,0.3658,0.019785,-0.002107,six
1,-0.067232,-0.5194,-0.78421,0.06131,0.20505,0.19835,six
1,-0.27778,-0.34223,-0.74627,0.060243,0.20548,0.1909,six
1,-0.11718,0.029388,-0.70169,0.15671,-0.062695,0.17343,six
1,-1.6427,1.0092,-0.42533,0.76445,-1.0332,0.42706,six
1,-1.5105,0.95726,-0.44556,0.5486,-0.69529,0.25237,six
1,-1.3293,0.75248,-0.28697,0.4623,-0.64631,0.21478,six
1,-1.1426,0.13612,0.5491,-0.18807,-0.53699,0.4053,six
1,-1.3258,1.3146,-1.1795,0.74215,-0.44104,0.022213,six
1,-1.9168,1.2574,-0.63362,0.8552,-0.85647,0.33463,six
1,-1.4206,0.65384,-0.55935,0.60886,-0.22665,-0.014128,six
1,-0.16257,-0.62037,-0.30098,0.55677,-0.13741,-0.20694,six
1,-0.2983,-0.54474,-0.041408,0.57705,-0.33274,-0.21613,six
1,0.063285,-0.58265,-0.25853,0.46061,-0.16061,-0.28141,six
1,0.066945,-0.67088,-0.33465,0.45355,-0.13415,-0.19749,six
1,-0.041655,-0.68375,-0.26494,0.53187,-0.10738,-0.25711,six
1,-1.0716,-0.034607,-0.013068,0.28949,-0.2706,0.23671,six
1,-0.64972,0.63377,-0.80555,0.42621,-0.53935,0.19821,six
1,-0.4708,-0.054063,-0.938,0.28023,0.11449,0.22024,six
1,-0.78286,0.50715,-0.76889,0.68869,-0.51988,0.13272,six
1,-0.73425,-0.090366,-0.36019,0.61493,-0.36181,0.0923,six
1,-0.72062,0.50516,-0.53428,0.12323,0.077471,-0.10776,six
1,-0.34764,-0.23309,-0.25148,0.15746,-0.1688,0.15985,six
1,-0.65788,0.22111,-0.48915,0.30574,-0.15449,0.083632,six
1,-0.14433,-0.51828,-0.4835,0.32135,-0.02418,0.11579,six
1,-0.83483,0.47235,-0.61269,0.54016,-0.54009,0.23101,six
1,-1.0359,0.61425,-0.17295,-0.068929,-0.22092,0.209,six
1,-1.078,0.42258,-0.089864,0.30527,-0.70208,0.3299,six
1,-0.91152,0.62767,-0.7079,0.41212,-0.36334,0.096909,six
1,-1.6356,1.3403,-1.0488,0.70364,-0.61757,0.37758,six
1,-1.6103,1.0906,-0.62665,0.52439,-0.81072,0.55881,six
1,-1.2387,0.64237,-0.22097,0.52382,-0.99598,0.51366,six
1,-0.33323,0.21821,-0.60421,0.086413,-0.19959,0.25795,six
1,-0.67451,-0.14871,-0.14768,0.50991,-0.56223,0.090742,six
1,0.017403,-0.16398,-0.41114,-0.18705,-0.038419,0.10968,six
1,-0.56861,-0.075543,-0.74939,0.1161,0.065083,0.34525,six
1,-2.2867,2.3593,-1.8794,1.725,-1.4645,0.58814,six
1,-2.2874,2.322,-1.798,1.6731,-1.4497,0.58021,six
1,0.081474,0.38544,-0.45661,0.13109,-0.34328,0.22503,six
1,0.076838,0.23942,-0.4233,0.23817,-0.18239,0.33723,six
1,0.47,0.3205,-0.30728,0.34279,0.0065369,0.2284,six
1,0.12481,-0.34065,-0.45999,-0.15759,-0.023936,0.10591,six
1,0.22492,-0.34198,-0.54409,-0.19605,0.020804,0.062448,six
1,-0.032739,-0.19005,-0.43885,-0.20399,-0.031933,0.095569,six
1,0.35935,-0.0067216,-0.46759,-0.58005,-0.24554,0.18458,six
1,0.13272,-0.3673,-0.39582,-0.064766,-0.12045,-0.020916,six
1,-0.83585,0.90712,-0.976,0.75132,-0.47212,0.053945,six
1,-0.8913,0.32854,-0.33302,0.20283,-0.2278,0.11373,six
1,-2.8166,3.7157,-3.3606,2.4867,-1.498,0.51318,six
1,0.092894,0.40153,-0.95459,-0.32061,-0.38915,0.24482,six
1,-0.76661,-0.49881,0.28927,0.17555,-0.38859,0.30731,six
1,-0.39457,-0.30618,-0.014346,0.19012,-0.30194,0.011476,six
1,-0.62915,-0.33754,0.044051,0.25786,-0.40039,0.32556,six
1,-0.56247,-0.3462,-0.26994,0.53648,-0.36491,0.17472,six
1,-0.38262,-0.33232,-0.12441,0.40571,-0.41169,0.05077,six
1,0.15328,-0.36516,-0.80965,-0.082553,0.049191,0.19658,six
1,0.17948,-0.4869,-0.90667,-0.0056325,0.17016,0.18666,six
1,-1.2635,0.78587,-1.0952,0.90019,-0.68258,0.48669,six
1,-1.5246,1.3371,-1.5757,1.221,-0.87107,0.55996,six
1,-0.32667,-0.38181,-0.72415,0.2239,0.15796,0.10483,six
1,-0.51423,-0.66489,-0.03602,0.49191,-0.21311,0.0031132,six
1,-0.83315,-0.27623,0.28815,0.18013,-0.42918,0.11638,six
1,-0.91004,0.00096298,-0.053237,0.077562,0.070385,0.0021864,six
1,-0.62048,-0.11369,-0.50128,0.39934,-0.10677,0.045434,six
1,-0.47277,0.020418,-0.78955,0.21151,-0.041384,0.35683,six
1,-0.40395,-0.1214,-0.87523,0.16933,0.048115,0.47538,six
1,-0.51668,-0.05272,-0.11079,-0.20507,-0.19219,0.24177,six
