1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,y
1,-2.9849,4.6949,-5.6727,6.1552,-6.5264,6.9999,-7.3269,7.4934,-7.3202,6.6522,-5.7821,4.9431,-4.372,3.8083,-2.9217,2.1092,-1.6045,1.1219,-0.59177,0.15583,five
1,-2.9555,4.5934,-5.5527,5.9694,-6.1007,6.2764,-6.3918,6.4825,-6.3528,5.8031,-5.154,4.5738,-4.1314,3.5586,-2.6526,1.8608,-1.3559,0.85284,-0.38245,0.083505,five
1,-3.0331,4.7616,-5.746,6.2249,-6.4497,6.8077,-7.3229,7.8111,-7.6634,6.7066,-5.575,4.547,-3.7223,3.0459,-2.3349,1.715,-1.1528,0.54699,-0.14469,0.0038905,five
1,-2.4033,2.2193,-1.201,1.1589,-1.8307,2.111,-1.9728,1.9503,-1.9046,1.622,-1.5983,1.6533,-1.1939,0.64319,-0.59359,0.81235,-0.79968,0.45192,-0.044248,-0.065404,five
1,-2.2427,1.9175,-1.1385,1.106,-1.3441,1.323,-1.234,1.6919,-1.9076,1.3906,-1.298,1.4802,-1.3159,0.98621,-0.72508,0.6831,-0.59124,0.51818,-0.47839,0.19594,five
1,-2.1094,2.2175,-2.1596,2.6286,-2.9622,2.7059,-2.4324,2.7275,-2.9883,2.7285,-2.3226,2.1467,-2.0742,1.7369,-1.2205,0.97928,-0.80343,0.49939,-0.33018,0.12356,five
1,-2.3575,3.09,-3.5865,3.9461,-3.868,3.8386,-3.7895,3.7481,-3.7084,3.5794,-3.2579,2.8324,-2.3949,2.0044,-1.5282,1.1816,-0.9776,0.73251,-0.41704,0.13161,five
1,-3.3588,6.1513,-9.1591,12.9571,-17.1463,20.7848,-23.3589,25.1338,-25.8991,24.9935,-22.7112,19.8727,-16.6128,12.9112,-9.1972,6.0403,-3.6601,1.9645,-0.82857,0.19992,five
1,-2.9268,4.4886,-5.9183,8.0974,-10.4231,12.0893,-13.0259,13.8619,-14.3759,13.6543,-12.2038,10.9016,-9.4138,7.5019,-5.5158,3.781,-2.4856,1.4576,-0.60162,0.11604,five
1,-2.5178,3.0787,-2.576,1.9819,-1.5264,1.6868,-2.4567,3.1365,-3.0578,2.4902,-1.9312,1.6317,-1.4043,1.4453,-1.4485,1.0087,-0.52955,0.45515,-0.33598,0.086833,five
1,-2.604,2.8975,-1.9185,1.3531,-1.69,2.3218,-2.5974,2.2837,-1.745,1.5531,-1.8064,1.9215,-1.4447,0.93507,-0.7686,0.5558,-0.43901,0.501,-0.3962,0.12264,five
1,-3.3767,5.7796,-6.4371,5.0679,-3.1582,2.8988,-4.7662,7.3501,-8.5232,7.4826,-5.3798,3.7707,-3.2495,3.6161,-4.0214,3.749,-2.7834,1.4995,-0.50877,0.07902,five
1,-2.4211,2.3158,-1.0076,0.19694,-0.30171,0.87165,-1.1034,0.79868,-0.55906,0.60918,-0.65229,0.39415,-0.19926,0.34633,-0.51666,0.39842,-0.22819,0.11686,-0.079056,0.027145,five
1,-2.1396,1.8273,-0.84606,0.51812,-0.95639,1.3124,-1.1498,0.8437,-0.69567,0.63002,-0.55213,0.5061,-0.53612,0.47231,-0.30863,0.14635,-0.20164,0.25324,-0.13735,0.016645,five
1,-2.8525,4.5014,-5.5263,6.1636,-6.5373,7.0247,-7.7149,8.351,-8.5363,8.2282,-7.4495,6.3273,-5.1547,4.2832,-3.7533,3.2363,-2.485,1.6054,-0.82042,0.24886,five
1,-3.0946,4.793,-5.7424,7.1381,-9.0152,10.2157,-10.669,11.3903,-12.1298,11.9047,-10.7487,9.461,-8.1746,6.7085,-5.0527,3.6058,-2.6053,1.699,-0.79576,0.20413,five
1,-3.4873,6.3411,-8.7371,11.1807,-13.6664,15.3724,-16.1383,16.3329,-15.9311,15.033,-13.9162,12.4234,-10.2831,8.0409,-6.1515,4.3929,-2.7792,1.535,-0.67057,0.15486,five
1,-2.7496,3.5962,-3.5692,4.1177,-4.8458,4.7759,-4.4123,4.2705,-3.7822,2.955,-2.2192,1.4343,-0.54703,0.17355,-0.12992,-0.10387,0.29129,-0.27036,0.18137,-0.08234,five
1,-2.8396,4.3547,-5.4634,6.3182,-6.7821,6.9708,-6.7512,5.9893,-4.8507,3.7314,-2.8421,2.0137,-1.371,0.78689,-0.1934,-0.055983,0.13998,-0.25311,0.18267,-0.045813,five
1,-3.269,5.6802,-7.3649,7.855,-7.0327,5.5771,-4.0446,2.3927,-0.67647,-0.62299,1.278,-1.496,1.2858,-0.88978,0.66626,-0.52357,0.41905,-0.41574,0.30892,-0.1052,five
1,-1.7895,1.6224,-1.4281,1.8936,-2.1699,2.1141,-1.7634,1.6161,-1.6365,1.7193,-1.6515,1.4061,-1.1498,1.2022,-1.1374,0.77062,-0.49226,0.35,-0.21869,0.076985,five
1,-1.7461,1.7005,-1.594,1.788,-1.9068,2.1786,-2.1156,1.8784,-1.6208,1.5283,-1.609,1.5972,-1.2649,1.0974,-1.0535,0.89318,-0.72516,0.53326,-0.26527,0.043649,five
1,-2.3472,3.0473,-3.1902,3.1929,-3.1755,3.4711,-3.4902,3.2509,-2.9182,2.661,-2.4549,2.2375,-1.7972,1.5502,-1.4941,1.3112,-0.93717,0.59435,-0.29645,0.079368,five
1,-2.0052,1.1881,-0.48029,1.8884,-2.7928,1.9298,-1.4864,2.0371,-2.0623,1.7863,-1.9205,1.8654,-1.3999,1.1043,-0.90041,0.74869,-0.64304,0.4056,-0.11791,0.021937,five
1,-2.2013,1.6782,-0.76628,1.7666,-3.0368,2.7391,-1.9299,2.1163,-2.4307,2.1081,-1.992,2.2358,-1.9108,1.2002,-0.7763,0.83173,-0.84828,0.46159,-0.053103,-0.02521,five
1,-1.7578,0.74529,-0.36363,1.9183,-2.5993,1.8039,-1.431,1.8427,-1.9105,1.6699,-1.5576,1.4758,-1.3641,0.95417,-0.37598,0.44221,-0.68168,0.30288,0.14268,-0.12275,five
1,-1.7836,0.90072,-0.42747,2.0547,-3.0073,2.0829,-1.3438,1.9341,-2.2848,2.0465,-1.923,1.7626,-1.3023,1.1372,-1.0849,0.87263,-0.49998,0.22286,-0.091827,0.048227,five
1,-3.2398,4.8625,-5.5526,6.6696,-7.6079,7.4306,-7.3795,8.1528,-8.2995,7.4372,-6.7218,6.0488,-5.0495,4.2893,-3.6459,2.7775,-1.8973,1.1098,-0.48337,0.12016,five
1,-3.4488,5.3268,-5.7394,6.3852,-7.376,7.2835,-6.6584,6.987,-7.6001,7.0164,-5.729,4.8409,-4.2105,3.4092,-2.5727,2.0692,-1.6278,0.78824,-0.072867,-0.059198,five
1,-3.1127,4.5512,-5.2401,6.2713,-6.9625,6.7535,-6.6065,7.2472,-7.8286,7.5497,-6.925,6.1827,-5.3056,4.5921,-3.8132,2.982,-2.3403,1.5945,-0.73567,0.17001,five
1,-1.8935,1.4494,-1.5425,2.2802,-2.1562,1.7954,-1.7166,1.7862,-1.7601,1.4532,-1.4257,1.5149,-1.2909,1.0707,-0.87105,0.57329,-0.36539,0.32103,-0.31057,0.11144,five
1,-1.8392,1.418,-1.5365,2.2507,-2.2295,1.9735,-1.8963,1.9731,-1.9689,1.7217,-1.5287,1.2921,-1.1676,1.115,-0.59283,0.186,-0.31155,0.25289,-0.046594,-0.037117,five
1,-3.1878,4.1051,-2.4691,1.3167,-2.9812,5.0731,-4.5388,2.2461,-1.0353,1.7794,-2.8581,2.5705,-1.0313,-0.032853,-0.33995,0.91257,-0.47932,-0.28662,0.41045,-0.13028,five
1,-3.3651,4.6267,-2.9788,1.3978,-3.0273,5.8037,-5.8537,3.3417,-1.5079,2.1107,-3.648,3.5666,-1.4791,-0.18835,-0.2658,1.2826,-0.96194,-0.017108,0.31827,-0.11013,five
1,-1.4903,0.71779,-0.55075,0.90039,-0.79065,0.74818,-0.4721,0.56981,-0.99333,0.76611,-0.51867,0.6019,-0.5476,0.52958,-0.39346,0.22514,-0.33445,0.34375,-0.20318,0.081797,five
1,-1.5768,0.95276,-0.68268,1.1785,-1.5187,1.3782,-1.1123,1.4184,-1.5987,1.3517,-1.1508,1.0802,-1.0868,0.92758,-0.61551,0.49337,-0.57576,0.62589,-0.34717,0.031495,five
1,-2.5932,3.4363,-3.414,2.9216,-2.6994,3.1937,-3.6281,3.6023,-3.2245,2.7901,-2.5751,2.3417,-2.0028,1.6815,-1.2297,0.81632,-0.61864,0.39319,-0.18975,0.056877,five
1,-2.2663,2.3156,-1.6998,1.408,-1.4732,1.8197,-1.7302,1.5805,-1.6081,1.3926,-1.1994,1.1707,-0.9373,0.68713,-0.48938,0.41323,-0.42878,0.27415,-0.088262,0.031479,five
1,-2.8374,4.0695,-4.501,4.6928,-5.1912,5.8927,-5.9321,5.3061,-4.3874,3.7302,-3.7457,3.6236,-2.9577,2.2303,-1.8174,1.8404,-1.6854,1.1107,-0.56277,0.15895,five
1,-3.1864,5.2061,-5.9609,5.3232,-4.5105,4.6371,-5.0886,4.9817,-4.0528,2.9435,-2.494,2.4754,-2.3886,2.1146,-1.855,1.803,-1.6123,1.1622,-0.64418,0.17566,five
1,-3.3204,4.5767,-3.516,3.0494,-4.8321,6.267,-5.9526,5.8115,-6.1381,5.5635,-4.991,5.4855,-5.2077,3.2424,-1.8691,2.2707,-2.5534,1.5816,-0.47129,0.055661,five
1,-3.5927,5.8313,-5.5264,3.8629,-3.5869,4.8747,-5.9122,6.2456,-6.2018,5.5402,-4.7747,5.053,-5.6096,4.6961,-2.7867,1.9021,-2.1483,1.9937,-1.0527,0.25229,five
1,-3.9667,6.4236,-5.0039,1.9535,-1.9433,4.2296,-5.1818,4.7243,-4.3244,3.7606,-3.385,4.2833,-5.0697,3.6003,-1.2319,0.88552,-2.1427,2.4132,-1.2864,0.28338,five
1,-4.2144,9.1855,-13.8375,15.8294,-13.7963,8.6716,-3.5294,1.5383,-3.3344,6.9203,-9.7245,10.3487,-8.8753,6.5463,-4.5567,3.2235,-2.2057,1.2883,-0.55902,0.14414,five
1,-3.434,5.5039,-5.9883,5.879,-5.704,5.2673,-5.1371,5.6844,-5.8297,5.0153,-4.3846,4.4623,-4.2359,3.4906,-2.8903,2.3874,-1.6289,0.90994,-0.45215,0.15068,five
1,-1.061,0.49986,-0.65659,1.0062,-1.0251,0.875,-0.71942,0.70363,-0.64832,0.64181,-0.68361,0.48001,-0.37472,0.42933,-0.29002,0.16446,-0.17811,0.022361,-0.075251,0.058818,five
1,-1.1738,0.3375,-0.4081,0.97283,-1.1263,0.93384,-0.65093,0.79447,-0.89362,0.87233,-0.88231,0.63433,-0.56345,0.69993,-0.54578,0.32901,-0.29226,0.18201,-0.13142,0.05474,five
1,-2.0345,1.9842,-1.7086,1.818,-2.0668,2.4625,-2.4343,2.0376,-1.8057,1.8122,-1.6102,1.1404,-0.76589,0.61938,-0.49297,0.3364,-0.34443,0.27015,-0.073321,-0.006622,five
1,-2.6172,3.2061,-3.3102,3.958,-4.6406,4.9693,-4.9117,4.6781,-4.3907,4.0675,-3.5915,2.7987,-2.1723,1.7305,-1.066,0.65353,-0.53657,0.25322,-0.018941,-0.013801,five
1,-2.4978,3.2849,-3.8527,4.4137,-4.9759,5.7857,-6.1039,5.6511,-4.9316,4.5965,-4.7233,4.5216,-3.7699,2.965,-2.1381,1.5967,-1.3673,0.85431,-0.27399,0.046715,five
1,-2.4985,2.6889,-2.4695,3.084,-3.1284,2.1292,-1.6217,1.5088,-0.35777,-0.84956,0.56504,-0.26046,0.85341,-0.83325,0.16404,-0.14208,0.38272,-0.13919,-0.16556,0.11911,five
1,-3.5529,5.8659,-6.529,6.4279,-6.4002,6.4207,-6.1118,5.2277,-4.4549,4.3392,-4.4689,4.2919,-3.2992,1.8776,-1.1837,1.0217,-0.52666,0.010997,0.07828,-0.012142,five
1,-2.4674,2.9584,-2.8768,2.8084,-2.6346,2.6858,-2.6018,2.266,-2.1692,1.7243,-0.87909,0.26761,0.22769,-0.38279,0.26466,-0.49431,0.74715,-0.61559,0.34561,-0.1126,five
1,-2.4596,2.64,-2.1912,2.1815,-2.3167,2.5759,-2.6883,2.4296,-2.0622,1.8785,-2.0088,1.9965,-1.5415,1.1284,-1.0057,0.91926,-0.73806,0.4864,-0.23391,0.049678,five
1,-2.5591,2.845,-2.3385,2.2297,-2.4825,2.8417,-2.7094,2.3721,-2.3076,2.1081,-1.8958,1.8443,-1.7378,1.5101,-1.069,0.7642,-0.84098,0.73121,-0.31435,0.035808,five
1,-2.8053,3.4739,-2.9043,2.5869,-2.8506,3.1804,-3.258,3.1816,-2.973,2.6401,-2.4066,2.1813,-1.8821,1.6489,-1.3565,1.0232,-0.83773,0.5918,-0.22998,0.022251,five
1,-2.0399,1.2924,0.18644,-0.77966,0.11079,1.161,-1.7176,1.4157,-0.53512,-0.29962,0.19007,0.70221,-1.2332,0.87058,-0.12607,-0.24167,-0.0088925,0.46192,-0.49808,0.18702,five
1,-2.8173,4.5451,-5.4587,5.9862,-6.3865,6.8655,-6.9888,6.8881,-6.86,7.141,-7.1287,6.5122,-5.3799,4.3831,-3.5946,2.7753,-1.7982,0.96381,-0.41751,0.12159,five
1,-2.5691,4.1253,-5.0071,5.4621,-5.632,6.3974,-7.5368,8.2421,-7.7385,6.5322,-5.0994,3.9815,-3.2866,2.8829,-2.1286,1.2565,-0.51305,0.033229,0.17284,-0.10968,five
1,-2.9334,5.2486,-7.0508,8.2725,-8.7664,9.0155,-8.9381,8.6972,-8.4097,8.3678,-8.1924,7.5208,-6.2929,5.0259,-3.9586,3.0279,-2.0433,1.1186,-0.43188,0.091637,five
1,-2.1129,1.9215,-1.6301,1.7132,-1.677,1.9627,-2.2656,2.2203,-1.9473,1.5196,-1.2329,1.0953,-1.0874,0.94163,-0.76012,0.66045,-0.17182,-0.092109,-0.19341,0.18662,five
1,-2.6485,3.4053,-3.2735,3.0176,-2.7259,2.6108,-2.9121,3.2399,-3.0047,2.6329,-2.4734,2.1662,-1.8519,1.7378,-1.4249,1.0184,-0.7772,0.64636,-0.43401,0.13033,five
1,-2.9281,4.2571,-4.3727,3.9892,-3.8943,4.1598,-4.2796,4.3092,-4.1795,3.7974,-3.3802,3.0922,-2.7906,2.325,-1.8246,1.5186,-1.2178,0.79954,-0.36062,0.07254,five
1,-2.8064,3.9927,-4.078,3.8117,-4.015,4.3896,-4.1073,3.7155,-3.7259,3.8247,-3.4489,2.6728,-2.1445,1.8952,-1.5299,1.1075,-0.6862,0.39962,-0.24527,0.077005,five
1,-2.902,4.0557,-3.8556,3.3907,-3.6366,4.1678,-4.1003,3.8124,-3.7145,3.5543,-3.1593,2.8323,-2.6476,2.2329,-1.6694,1.3703,-1.161,0.79755,-0.37171,0.074311,five
1,-2.7838,3.7749,-3.6134,3.199,-3.3322,3.8094,-3.8648,3.6842,-3.5214,3.3256,-3.0855,2.8459,-2.5619,2.075,-1.5194,1.2699,-1.1279,0.83408,-0.43249,0.10158,five
1,-5.2641,13.5609,-21.7618,23.0769,-15.4213,4.8069,0.97072,-0.34211,-2.2346,2.8526,-1.5765,0.20133,0.53269,-0.74002,0.51394,-0.0095074,-0.36194,0.36552,-0.17121,0.035091,five
1,-3.279,5.8308,-7.8333,9.1876,-9.6905,9.2292,-8.0225,6.4992,-5.0839,4.3119,-4.4292,4.9437,-5.1363,4.8287,-4.2283,3.3561,-2.3156,1.378,-0.6572,0.19221,five
1,-2.4013,3.2077,-3.5606,3.7243,-3.1993,2.2822,-1.4868,1.0235,-0.87443,1.164,-1.8622,2.4128,-2.4616,2.3173,-2.1027,1.6858,-1.1772,0.69298,-0.31652,0.099771,five
1,-2.1614,2.2653,-2.2633,2.5209,-2.6951,2.9893,-3.129,2.7234,-2.1853,2.1159,-2.1958,1.9767,-1.8051,1.5344,-0.9969,0.80082,-0.75539,0.42585,-0.20453,0.063248,five
1,-2.1001,1.9177,-1.1275,0.80027,-0.88372,1.1056,-1.193,1.1439,-0.96132,0.86803,-0.77568,0.53306,-0.28033,0.14359,-0.012336,0.067786,-0.16058,0.16426,-0.2055,0.10595,five
1,-1.9509,1.9038,-1.9989,2.6008,-3.0006,3.1044,-3.0974,3.2185,-3.1972,3.0859,-2.9063,2.5436,-2.195,2.0767,-1.7322,1.2608,-0.88313,0.47842,-0.27451,0.16356,five
1,-3.061,4.0664,-3.1661,1.9927,-1.0937,0.5412,-1.2434,2.6538,-2.8688,2.1813,-2.0821,2.2067,-1.6178,1.1686,-1.2207,0.91293,-0.46799,0.52875,-0.52536,0.19551,five
1,-2.6867,3.0021,-1.9666,0.98924,-0.73497,1.063,-1.3229,1.1645,-0.58375,-0.07254,0.35335,-0.36733,0.27393,-0.13408,0.19462,-0.31489,0.21789,-0.082333,0.03173,-0.0086311,five
1,-2.3083,3.0381,-3.6739,4.3428,-4.8413,5.1831,-4.8462,4.5677,-4.408,4.212,-3.9441,3.5324,-3.2601,3.0299,-2.263,1.5987,-1.1524,0.73776,-0.40185,0.14384,five
1,-2.3071,3.0525,-3.6887,4.262,-4.6719,5.0154,-4.7388,4.497,-4.3248,4.1224,-3.8382,3.3616,-3.1029,2.925,-2.162,1.4929,-1.0287,0.65841,-0.41589,0.17136,five
1,-2.4989,4.0138,-5.5858,6.7543,-7.451,7.8634,-7.4195,6.8998,-6.4474,5.9063,-5.402,4.9508,-4.4126,3.9221,-3.0879,2.213,-1.4886,0.95473,-0.51912,0.19403,five
1,-2.5174,3.1141,-3.3226,4.1399,-4.8617,5.0815,-5.0698,5.1,-5.0429,4.8704,-4.4871,4.0508,-3.66,3.3084,-2.7169,1.9832,-1.4302,1.0902,-0.61434,0.18805,five
1,-2.3496,2.8019,-3.3254,4.7103,-5.7765,6.2356,-6.465,6.9389,-7.2019,6.8114,-6.1263,5.494,-4.8373,4.2034,-3.1546,2.1616,-1.6159,1.114,-0.51111,0.15044,five
1,-2.3545,2.56,-1.7803,1.1672,-1.1586,1.6192,-2.118,2.3706,-2.3399,2.0403,-1.801,1.5173,-1.1206,0.92659,-1.0091,0.87119,-0.63967,0.44342,-0.2824,0.10727,five
1,-3.157,4.8662,-5.4358,5.7902,-6.402,6.6577,-6.3485,6.165,-6.1167,5.7279,-5.0257,4.4464,-4.1097,3.5405,-2.6143,1.885,-1.4749,1.0444,-0.49766,0.10685,five
1,-2.9381,4.244,-4.6869,5.0832,-5.2704,5.0496,-4.9251,5.0324,-4.8856,4.3361,-3.7542,3.5165,-3.3922,3.0822,-2.5902,2.0184,-1.368,0.80502,-0.39266,0.1009,five
1,-2.831,4.0389,-4.5968,5.1938,-5.5827,5.6559,-5.7527,5.8708,-5.5931,4.9141,-4.32,4.0478,-3.6672,3.0523,-2.4109,1.7722,-1.1302,0.64477,-0.28302,0.052398,five
1,-2.693,3.5795,-3.7977,4.1183,-4.2879,4.3114,-4.504,4.6444,-4.3807,3.9221,-3.5317,3.2809,-3.0163,2.6297,-2.091,1.5324,-1.0285,0.60853,-0.25016,0.037555,five
1,-2.6275,3.4898,-3.8106,4.2914,-4.5263,4.5011,-4.5334,4.5039,-4.254,3.9382,-3.5539,3.1685,-2.6839,2.1325,-1.6529,1.2617,-0.86057,0.53699,-0.249,0.048169,five
1,-2.7335,4.1097,-5.4642,6.9296,-8.0684,8.9503,-9.0112,8.64,-8.5167,8.477,-8.1754,7.2273,-5.898,4.8222,-3.5497,2.1953,-1.1607,0.44057,-0.080854,0.014582,five
1,-3.4008,6.0521,-8.2496,9.675,-10.034,9.5072,-7.897,5.5413,-3.5366,2.3292,-1.5227,0.8934,-0.75155,0.97195,-1.0956,1.0369,-0.65663,0.26859,-0.18494,0.10304,five
1,-2.4126,2.4004,-1.9429,2.0293,-2.1058,2.1298,-2.0984,2.0774,-1.9543,1.7437,-1.6395,1.3593,-1.0907,0.97204,-0.75547,0.67067,-0.64433,0.40913,-0.18074,0.052755,five
1,-2.9121,3.5509,-2.8448,3.0074,-4.1821,4.8695,-5.0736,5.2969,-4.917,4.2485,-4.0428,3.6739,-2.8859,2.4104,-2.1947,1.6986,-1.0844,0.62799,-0.28659,0.070782,five
1,-1.953,1.3851,-0.71993,0.45927,-0.13795,0.11988,-0.3059,0.5288,-0.62955,0.29323,-0.002844,0.013359,0.11272,-0.013669,-0.36416,0.35416,-0.043116,-0.11423,-0.0075265,0.082881,five
1,-2.2597,2.3315,-1.633,0.8936,-0.57675,0.61521,-1.0039,1.5723,-1.722,1.4098,-0.86111,0.45673,-0.14367,0.12281,-0.56653,0.82643,-0.69254,0.35142,-0.13624,0.081112,five
1,-1.3888,0.74312,-0.92577,1.1231,-0.74835,0.39909,-0.40322,0.7047,-0.62729,0.33252,-0.42927,0.44814,-0.063717,-0.014528,-0.13824,0.082296,-0.10767,0.10184,-0.0856,0.073127,five
1,-2.0954,1.511,-0.59902,0.3882,-0.43972,0.60779,-0.77347,0.89648,-0.86701,0.65294,-0.45514,0.37926,-0.17016,0.10751,-0.54166,0.59425,-0.17365,-0.035949,0.04744,-0.0055547,five
1,-2.0424,1.7856,-1.0987,0.68054,-0.62476,0.59116,-0.69773,1.0306,-0.91554,0.46066,-0.19316,0.20946,-0.037563,-0.10145,-0.13663,0.22667,-0.0662,-0.15467,0.14653,0.015363,five
1,-1.2381,0.67448,-0.60703,0.7473,-0.69126,0.72789,-0.72864,0.89428,-0.9476,0.7088,-0.62165,0.5462,-0.49628,0.5653,-0.52003,0.25938,-0.28711,0.36827,-0.20006,0.025798,five
1,-2.5139,3.2006,-3.0324,2.7944,-2.3192,2.0259,-2.0637,2.0871,-1.8317,1.666,-1.4624,1.1488,-0.87181,0.72365,-0.46017,0.21725,-0.1945,0.14404,-0.019174,-0.026207,five
1,-2.3651,2.2743,-1.4592,1.3615,-2.0316,2.6569,-2.4604,2.1934,-2.6363,2.9475,-2.4763,1.6919,-1.3916,1.5166,-1.2586,0.79727,-0.68337,0.68726,-0.48061,0.14678,five
1,-1.8787,1.4959,-1.6982,2.1704,-1.7682,1.7111,-2.0356,1.9211,-1.7129,1.7744,-1.6679,1.3175,-1.2635,1.2811,-1.0507,0.83275,-0.56036,0.41154,-0.41376,0.18197,five
1,-1.7789,1.6037,-1.921,2.2848,-2.1267,2.1393,-2.1352,2.0967,-2.145,2.1605,-1.9109,1.6333,-1.5575,1.1546,-0.70906,0.66505,-0.3779,0.13233,-0.15058,0.042495,five
1,-2.2947,2.0011,-1.3647,2.0711,-3.0148,2.8577,-2.0231,1.9465,-2.1195,1.8063,-1.6919,1.6737,-1.5337,1.3618,-0.99885,0.89611,-0.89955,0.64786,-0.36105,0.12356,five
1,-2.1304,2.1956,-2.0529,2.1975,-2.3786,2.2904,-2.1576,2.2241,-2.1351,1.8986,-1.5405,1.4033,-1.3451,0.91589,-0.54413,0.54543,-0.51027,0.24215,-0.038461,-0.0084203,five
1,-2.7151,3.9806,-4.1403,3.5439,-2.6217,2.0477,-1.9766,2.3675,-2.8397,3.1287,-3.1478,2.9247,-2.4178,2.037,-1.9083,1.7436,-1.3476,0.864,-0.43561,0.12267,five
1,-2.5749,3.3533,-3.1909,2.8402,-2.5466,2.3844,-2.2075,2.061,-2.1283,2.2869,-2.2428,1.9873,-1.5087,1.1494,-1.052,0.98409,-0.83775,0.69105,-0.45445,0.16572,five
1,-2.0666,1.6805,-1.123,1.5924,-1.7973,1.5419,-1.5283,1.6979,-1.478,1.35,-1.3743,1.1176,-0.81925,0.88291,-0.67384,0.42172,-0.37926,0.28396,-0.15978,0.08778,five
1,-2.3294,2.4759,-1.8268,1.6479,-1.951,2.2135,-1.9826,1.7281,-1.7257,1.9084,-1.8109,1.4106,-1.1448,1.1898,-1.0103,0.73446,-0.55481,0.43734,-0.33598,0.15772,five
1,-1.9028,1.3232,-0.52902,0.50635,-0.55581,0.64893,-1.0881,1.4078,-1.0142,0.57292,-0.54813,0.62982,-0.60697,0.72026,-0.75519,0.50876,-0.29768,0.23982,-0.13388,0.067504,five
1,-2.6828,3.7952,-4.46,4.7437,-4.4329,3.9101,-3.4402,3.1781,-2.8548,2.4462,-2.4083,2.4436,-2.2939,2.4163,-2.5324,2.2506,-1.7771,1.2376,-0.65988,0.19932,five
1,-2.5575,3.6267,-4.591,5.3644,-5.5429,5.279,-4.8697,4.4377,-3.7245,2.8699,-2.304,1.7124,-0.98676,0.77475,-0.90246,0.90095,-0.86958,0.77359,-0.50534,0.17802,five
1,-2.0895,1.9686,-2.3389,3.4499,-3.6249,3.3139,-3.4391,3.6099,-3.1265,2.4855,-2.5051,2.243,-1.2917,1.0554,-1.2086,0.69497,-0.22505,0.2468,-0.21643,0.067667,five
1,-2.9018,3.6717,-3.4642,3.79,-4.0775,4.1919,-4.7308,4.7227,-3.6815,3.0031,-3.187,3.0915,-2.3941,1.8694,-1.6051,1.2682,-1.0094,0.84088,-0.50025,0.13107,five
1,-2.5716,3.033,-2.7628,2.6262,-2.5035,2.3544,-2.2592,2.157,-2.0308,1.9395,-1.8672,1.5943,-1.3908,1.388,-1.1706,0.80071,-0.54823,0.34282,-0.25248,0.13459,five
1,-2.049,1.9442,-1.9015,2.0341,-2.014,2.0819,-2.0235,1.9199,-1.95,1.9433,-1.7997,1.4963,-1.3815,1.3373,-1.0557,0.88295,-0.7665,0.48036,-0.37658,0.21702,five
1,-2.3088,2.3155,-1.847,1.7408,-1.7207,1.7311,-1.8044,1.776,-1.5951,1.487,-1.4876,1.3252,-1.2609,1.274,-0.99862,0.82371,-0.79313,0.61916,-0.44715,0.18757,five
1,-3.4681,5.8387,-6.4645,5.616,-4.9993,5.7198,-6.9537,7.307,-6.4002,4.9054,-3.7488,3.3319,-3.2378,2.7658,-1.8402,1.0602,-0.71646,0.53006,-0.31413,0.096714,five
1,-1.2834,-0.074381,0.14486,0.92469,-0.87414,0.4287,-0.5441,0.58207,-0.45465,0.55547,-0.53392,0.37158,-0.5574,0.45678,-0.00042399,0.077013,-0.32389,0.19265,-0.10041,0.059387,five
1,-1.6006,0.69849,-0.39804,0.89231,-0.73378,0.45748,-0.70042,0.95683,-0.82656,0.7172,-0.63085,0.38407,-0.52604,0.71316,-0.49617,0.4161,-0.37763,0.30271,-0.33119,0.14297,five
1,-1.2292,0.042871,-0.12856,0.88612,-0.64062,0.48572,-0.74071,0.60072,-0.39323,0.60467,-0.59891,0.36393,-0.65213,0.62169,-0.072956,0.12398,-0.36353,0.21986,-0.13913,0.062404,five
1,-3.7635,7.1498,-9.2711,9.9425,-10.4765,11.7557,-13.0346,13.123,-12.0318,10.7403,-9.7676,8.541,-6.341,3.8542,-2.5027,2.4783,-2.6391,2.0752,-1.0182,0.23498,five
1,-3.2327,5.6556,-7.9407,9.9025,-11.4117,13.0414,-14.3284,14.9943,-15.4694,15.0536,-13.5915,11.7852,-9.7139,7.7201,-6.049,4.4624,-3.1024,1.9513,-0.8923,0.19892,five
1,-3.0266,5.0745,-6.9471,8.2927,-9.2181,10.3195,-10.9229,11.1619,-11.3686,10.7766,-9.5534,8.058,-6.3973,5.0212,-3.81,2.7637,-2.0406,1.3724,-0.71846,0.21245,five
1,-1.9903,2.0397,-1.5614,1.2592,-1.1624,1.3675,-1.5835,1.7619,-1.651,1.5211,-1.4397,1.2312,-0.92297,0.93881,-0.82646,0.6894,-0.60296,0.46583,-0.271,0.082475,five
1,-2.02,2.4648,-2.5418,2.7827,-2.7373,2.8297,-2.9044,3.2498,-3.1563,2.8545,-2.502,2.3872,-1.9465,1.701,-1.556,1.411,-1.0115,0.68448,-0.41697,0.20575,five
1,-2.2887,2.559,-2.1211,2.4358,-3.481,4.1001,-3.9338,3.6763,-3.472,3.2191,-3.0488,2.7927,-2.1899,1.604,-1.3493,1.2274,-0.83946,0.40834,-0.13441,0.030249,five
