1,2,3,4,5,6,7,8,9,10,y
-0.80531,-2.0314,0.23061,2.0057,-2.3502,-0.43258,-0.2013,-0.61187,-0.20398,-0.16802,seven
-0.41358,-2.0126,0.15163,1.7963,-1.9957,-1.3463,0.42831,-0.56297,-0.41358,0.0305,seven
-2.6201,-1.1581,0.25128,-1.4417,-0.36447,0.82034,-1.5414,-0.90505,0.085514,0.020813,seven
0.4436,1.0506,0.47459,1.9975,0.68325,-0.52347,-1.0287,-0.6659,-0.17003,-0.047135,seven
-1.4158,0.72891,-0.074261,0.37259,0.4887,0.39961,-0.67491,-0.71708,-0.13974,-0.038532,seven
0.093221,1.3998,0.044046,1.2849,0.41403,-0.40469,-0.5955,-0.84315,-0.25977,0.028546,seven
-3.3796,0.87764,-0.27438,0.98142,0.10602,-0.15443,-0.6033,-0.77128,-0.19864,0.010479,seven
2.6661,0.96215,0.96186,1.3497,0.49709,-0.28671,-0.92661,-0.7488,-0.22414,-0.059337,seven
-3.1741,-1.835,0.64814,1.0074,-1.2241,1.0267,-0.63317,-1.033,0.18769,-0.062142,seven
1.5599,-2.6751,0.87198,1.2298,-1.1142,0.842,-0.93975,-0.833,0.18874,-0.091576,seven
-5.0061,0.64306,-0.55643,-0.054497,-0.53122,0.054511,-0.2387,-0.56211,-0.18782,-0.08505,seven
-1.943,1.0936,-0.55302,0.22349,-1.3169,0.15214,-0.048427,-0.86824,-0.11499,-0.10933,seven
-4.1367,0.3408,0.30812,-0.13244,-1.047,0.23295,-0.41519,-0.49598,-0.0015379,-0.10183,seven
-12.2069,-0.033528,0.019895,0.018225,-0.053016,0.056807,-0.045351,0.010371,0.0066356,-0.0076808,seven
-2.4114,0.36099,0.39462,-2.4858,-0.098341,0.18782,-1.1246,-0.074468,0.065055,0.10377,seven
-7.1586,-0.46834,-0.72911,-0.72623,0.010227,-0.64188,-0.75433,-0.2994,0.18597,0.14215,seven
-3.3861,-1.6338,0.54127,-1.3326,0.018093,-0.62448,-1.2199,-0.15131,0.17164,0.11998,seven
-1.5198,-1.1557,-1.2076,0.30866,-2.4279,-1.3972,0.31038,-0.87492,-0.29519,0.23256,seven
-1.2933,-1.1763,-1.5397,0.090137,-2.5313,-0.15369,-0.032808,-1.1984,0.02911,0.19407,seven
-0.010504,0.54657,1.5965,0.81774,-1.6521,-0.40613,-1.1277,-1.3544,-0.1391,-0.093365,seven
0.38779,-0.13988,-0.012822,0.44818,-0.41809,0.0532,-1.4288,-1.556,-0.082186,0.054115,seven
-0.86418,-0.2929,-0.032156,0.45014,-0.1536,0.055911,-1.0611,-1.3698,-0.27497,0.017554,seven
-1.5544,0.59063,1.9639,0.74844,-1.4265,-0.45072,-1.2625,-1.257,-0.18064,-0.093116,seven
0.41587,-0.35894,0.34889,0.91402,-0.61009,-0.10049,-1.1122,-1.6321,-0.23501,0.022005,seven
-12.7514,-1.6353,0.49362,-1.2399,0.11678,-0.01415,-0.6921,-0.22248,-0.37509,-0.090026,seven
-9.8449,-3.7655,2.0185,-0.78114,-0.4525,0.050003,-0.75949,-0.20458,-0.4211,-0.10479,seven
-11.322,-3.0279,1.0085,-0.56894,-0.60923,-0.12051,-0.52884,-0.14065,-0.27554,-0.11352,seven
-21.7956,-0.65977,0.46864,-0.4354,0.010988,0.18218,-0.18253,0.061643,-0.06797,-0.031045,seven
-11.468,-2.1512,0.096448,-1.0428,0.90561,-0.23511,-0.73611,0.15427,-0.45488,-0.10038,seven
-3.6602,-2.7717,0.016494,1.8488,-1.7208,-0.22363,-0.22312,-0.89191,-0.15259,-0.052579,seven
-4.7398,-0.74348,-2.9276,0.53213,0.30271,-0.43655,-0.13438,-0.5798,0.21499,0.20612,seven
-20.5374,0.068102,-0.0059584,-0.066852,-0.060654,-0.043789,-0.059884,-0.060909,-0.016842,0.012291,seven
-24.3465,0.017963,-0.019353,-0.038675,-0.013879,0.013245,0.0062016,-0.01009,-0.0051941,0.0035323,seven
-21.4814,0.035333,-0.041549,-0.04408,-0.0030778,-0.012437,-0.034498,-0.028703,-0.008223,0.0070119,seven
-17.3841,-0.1281,0.073158,0.036661,-0.12628,0.13685,-0.073493,-0.0049753,0.040764,-0.023436,seven
-15.6956,-0.25774,0.11565,0.13188,-0.30203,0.28151,-0.11639,-0.046581,0.096385,-0.04383,seven
-5.0258,-0.082074,1.3363,0.95602,0.43911,1.0972,-0.93519,-1.4573,-0.18328,-0.022236,seven
-7.9117,0.080763,0.8541,1.2727,0.5647,1.1755,-0.84018,-1.3101,0.15112,0.0091451,seven
-4.1854,-1.016,1.7613,0.66219,0.30811,1.8934,-0.8394,-1.1549,-0.070529,-0.092966,seven
-2.0666,-0.049722,0.71664,1.1166,0.38149,2.0056,-0.92485,-1.9215,-0.023608,-0.019575,seven
-3.4003,-0.3113,0.52899,0.67347,0.16271,2.0127,-0.80062,-1.5294,0.05644,-0.0029717,seven
-19.3644,0,0,0,0,0,0,0,0,0,seven
-11.0346,0.67447,-1.2982,-1.0052,-0.20085,-1.1571,-1.1248,-0.14763,0.27548,0.11228,seven
-1.6371,-2.533,-2.3697,0.69756,-1.1667,-0.45856,-0.44382,-0.66447,0.017722,0.0084017,seven
-9.9447,-0.371,-2.2821,1.2711,0.24605,-1.4566,0.3976,0.17767,-0.38861,0.058475,seven
-14.0164,0.011494,-0.013295,-0.02857,-0.011299,0.016053,0.01834,-0.00094288,-0.010773,-0.0034925,seven
-17.0972,0.14733,0.060088,-0.011656,-0.1357,-0.2638,-0.20576,-0.067624,-0.014058,0.0045779,seven
-6.6206,-0.52372,-1.4912,0.9411,-1.3794,-0.19728,0.23274,-0.54211,-0.1984,-0.041568,seven
-10.5375,-0.63222,-2.1246,1.0816,-0.13654,-0.6612,-0.72715,-0.59659,-0.19144,-0.059558,seven
-13.2654,-0.60005,-2.2306,1.2277,0.25564,-0.478,-0.30261,-0.62102,-0.13711,0.010148,seven
-10.9805,-0.45116,-2.6737,1.251,-0.11077,-0.99309,-0.31755,-0.57346,-0.18583,0.061099,seven
-8.7115,-0.29623,-1.8704,0.73129,-0.36625,-0.63966,-0.6486,-0.75704,-0.18209,0.010726,seven
-12.303,-0.45484,-2.5707,0.74385,0.42533,-0.56087,-0.73268,-0.43018,0.011237,-0.0062647,seven
-13.2654,-0.60005,-2.2306,1.2277,0.25564,-0.478,-0.30261,-0.62102,-0.13711,0.010148,seven
-8.7115,-0.29623,-1.8704,0.73129,-0.36625,-0.63966,-0.6486,-0.75704,-0.18209,0.010726,seven
-4.7674,1.2539,-1.2827,-1.6543,-0.051002,-0.35348,-1.8026,-0.85641,-0.3354,-0.1099,seven
-3.7114,0.010309,-0.93371,-0.029362,-0.026928,-0.41266,-1.2362,-0.7767,-0.046471,0.00021601,seven
-2.4693,1.4745,-1.6832,-0.60384,0.67405,-1.1899,-1.8042,-0.63162,-0.33869,-0.095399,seven
-5.671,0.90188,-0.64595,-0.38029,0.18525,-0.20874,-0.92637,-0.62484,-0.1571,-0.024223,seven
-4.5873,-0.16163,-0.81593,-0.23037,-0.10072,-0.34658,-0.7318,-0.61089,-0.23694,0.019,seven
-10.324,0.80081,-0.34633,-0.63546,-0.62618,-1.1345,-1.7106,-0.20933,0.25262,0.0040233,seven
-21.3603,0.12888,-0.058997,-0.10526,-0.08926,-0.16911,-0.17243,-0.042756,0.03866,0.028451,seven
-12.6678,0.71659,-0.93453,-0.22739,-0.21197,-0.50553,-1.2243,-0.28987,0.17483,-0.027782,seven
-6.9099,0.28587,0.55229,-1.4603,-1.6186,-1.4077,-0.98007,-0.079868,0.074824,0.13831,seven
-12.2382,0.2364,-0.76053,-0.35495,-0.45553,-0.55829,-1.4663,-0.095385,0.22968,-0.0070893,seven
-0.98528,-0.13439,-3.0561,1.6115,-1.9246,-1.3007,0.26702,-1.0925,0.043336,0.11472,seven
-39.9486,-0.034673,-1.4235,0.3205,0.57858,-0.65047,-0.26576,0.45822,-0.040923,-0.10245,seven
-18.137,0.02801,-0.12787,-0.025478,0.061172,-0.053308,-0.12147,0.022199,0.035548,-0.0021569,seven
-5.9092,-1.956,1.6801,0.13598,-1.6605,1.2786,-0.99714,-0.96693,-0.044249,-0.19613,seven
-19.4773,-0.29701,0.23878,-0.0086821,-0.23467,0.18853,-0.14393,-0.079767,0.065119,-0.035775,seven
-2.4855,-2.7204,0.83223,1.383,-2.9902,0.52973,-0.16357,-2.6325,0.20013,0.08571,seven
-0.70543,-1.5483,-1.1533,1.0762,-1.2101,0.083975,-0.76271,-1.5278,-0.38227,-0.028341,seven
-3.6006,-2.0018,0.068725,0.53845,-1.1518,-0.0009066,-0.75917,-1.6573,-0.25577,0.066126,seven
-1.8942,-1.2927,-0.37711,0.62116,-1.7287,0.30267,-1.3204,-2.1055,-0.33736,-0.034313,seven
-0.5356,-2.5096,0.063402,0.98971,-1.1513,-0.48478,-1.3781,-0.82024,-0.43737,-0.17818,seven
-7.6955,-0.76811,-1.1325,-0.86945,-0.2261,-0.051031,-0.76144,-0.6412,-0.21782,-0.019731,seven
-8.607,0.55426,-1.2016,-0.30227,-0.58285,-1.4012,-0.90235,0.017038,-0.25842,-0.13698,seven
-4.4311,-0.55536,-0.7004,-0.18646,-1.4702,-1.2128,-0.21601,-0.066656,0.080951,0.021044,seven
-5.5838,-0.90238,-0.45501,-0.34842,-0.94172,-0.7081,-0.11831,-0.03456,0.16184,0.018164,seven
-22.15,-0.45449,0.2919,0.010638,-0.20808,0.18216,-0.032302,-0.06886,0.060577,-0.012974,seven
-3.6375,-4.0563,1.9571,0.23461,-0.95649,0.79188,-0.36931,-0.3964,0.062747,-0.090292,seven
-1.6449,-4.0224,1.8661,0.23476,-1.1354,0.71491,-0.46618,-0.13871,-0.09265,-0.15409,seven
-6.23,-3.3928,1.574,1.1852,-0.38144,0.85019,-0.40934,-0.29766,0.20057,-0.11643,seven
-5.3453,-4.1229,1.8832,0.72869,-1.2143,0.54507,-0.40268,-0.40828,-0.040945,-0.090265,seven
-2.1529,0.10995,-0.7344,-0.93609,-1.6692,-0.31459,-2.2496,-0.2964,0.13394,-0.30617,seven
1.4105,-0.16825,-1.4573,-0.36145,-0.9513,-0.8434,-0.7902,-0.099988,0.35963,0.095706,seven
-8.5671,0.62905,-0.12733,-0.49099,-1.2212,-0.20652,-0.3672,-0.29948,0.12243,0.064966,seven
-7.4224,0.62622,-0.2776,-0.24731,-1.4485,-0.32513,-0.23854,-0.28981,0.067943,0.070884,seven
-10.8182,-0.91664,-1.8303,0.13437,-0.18161,-1.4975,-1.2978,-0.56093,-0.057433,0.10317,seven
2.5787,-1.658,-1.4452,0.52521,-1.1313,-0.76735,0.30199,-0.099016,-0.65327,-0.10296,seven
2.713,-2.1413,-1.6293,0.70709,-1.6163,-0.63283,0.82639,-0.35218,-0.73624,-0.054998,seven
-17.8991,-0.026307,0.028051,-0.022674,0.012888,-0.0032238,-0.0027126,0.0035516,-0.0012718,-0.00057444,seven
-13.1023,-0.111,0.23597,-0.27856,-0.0050424,-0.18876,-0.10086,0.0027176,0.013054,0.0328,seven
-16.9676,-0.025352,0.073224,-0.055313,-0.012032,-0.053297,-0.047148,-0.0095772,-0.0031268,0.0039651,seven
-18.6328,-0.013939,0.0184,-0.016054,0.0069261,-0.0080813,-0.0013232,-0.00074787,0.00094024,-0.00031853,seven
-9.642,-0.071146,-0.41487,0.069736,0.1184,-0.17017,0.042147,0.041575,-0.1267,-0.0078796,seven
-14.2323,0.026073,-0.14341,-0.10072,0.069087,0.13832,-0.015609,-0.081729,-0.022959,0.0033701,seven
-0.76934,-0.29506,-0.51847,-1.4303,0.15129,-0.59153,-1.9334,0.0088291,0.11514,-0.054631,seven
-5.2187,-0.0064065,-0.7676,-0.6935,-0.10187,-0.73844,-2.1461,-0.37966,0.12311,-0.073382,seven
0.38017,-2.5026,-1.9443,-0.83598,-0.049874,0.21333,-3.0686,-0.1743,0.53793,-0.24263,seven
-0.71556,-0.38488,-0.54145,-0.5694,-0.26268,0.076807,-2.4566,-0.52477,0.46511,-0.11725,seven
-4.0905,-0.01527,-1.1128,-0.94023,-0.16549,-0.44927,-2.2381,-0.22527,0.38435,-0.08811,seven
-17.274,-0.43756,0.38701,-0.27477,0.065335,0.15293,-0.17059,0.071811,-0.017954,-0.0085352,seven
1.1797,-5.9627,-1.1797,4.3376,-3.3712,0.22305,0.36819,-0.98587,0.19391,-0.17156,seven
0.64329,-5.22,-0.26132,3.1312,-3.0326,0.19308,-0.32479,-0.81211,0.25701,-0.19567,seven
-1.3863,-0.20969,-1.9501,-0.30604,-0.59514,-0.532,-0.31859,-0.31232,0.041807,0.076733,seven
-13.9949,-0.7187,0.42041,0.010967,-0.46134,0.61464,-0.30609,0.0021055,0.086117,-0.073465,seven
-15.3035,-0.56184,0.28065,0.18415,-0.51095,0.48285,-0.18466,-0.068784,0.12762,-0.062643,seven
-20.2247,0,0,0,0,0,0,0,0,0,seven
-21.1302,0,0,0,0,0,0,0,0,0,seven
-3.5346,-0.0054738,-3.7053,0.48143,-0.70191,0.0328,-0.98343,-1.3793,0.14635,0.062458,seven
-0.049887,-3.7187,1.2886,-0.20282,-2.3835,0.67756,-1.1476,-0.98457,0.012647,-0.042541,seven
-0.16231,-1.1027,0.37089,0.095263,-1.5147,-0.20986,-1.2769,-0.21209,0.064931,-0.1952,seven
-2.5437,-2.9917,-1.2086,0.51974,-0.5708,0.80835,-1.1378,-1.3924,0.40691,0.07832,seven
-5.0804,0.48395,-3.0704,0.17461,0.12684,-0.82047,-0.54394,-0.64588,-0.27665,0.083466,seven
-1.787,0.33298,0.56461,-0.87222,0.087811,0.39389,-0.68674,-0.60069,-0.35616,-0.024814,seven
3.6762,-3.0986,0.74104,1.6884,-3.9585,1.5831,0.87583,-1.7517,0.61674,-0.029416,seven
-1.1597,-1.9232,-1.6178,0.070359,-2.5752,0.11738,-1.5258,-0.86669,0.49461,0.017622,seven
-2.3233,-1.6263,-0.85801,-0.84062,-1.7808,0.072268,-1.3574,-0.50711,0.38183,0.025785,seven
-1.6124,2.4424,-3.1175,-0.58632,0.49474,-2.9532,-1.8357,0.011544,-0.28755,0.024414,seven
0.27152,-2.0153,0.78285,0.24167,-1.53,0.84953,-1.2754,-0.69645,0.15848,-0.16812,seven
-20.7682,1.7211,-0.10946,-0.60506,-0.15598,0.90798,-0.35603,-1.1115,-0.33366,0.014664,seven
-14.2366,0.10735,-0.21756,-0.22606,0.014936,0.058779,-0.09593,-0.043257,0.075679,0.033342,seven
-13.4481,0.10039,-0.41763,-0.31752,-0.0406,0.21742,0.12212,-0.020576,-0.029068,0.0041995,seven
-4.1334,0.072439,-4.5093,0.50533,-0.52915,-0.57794,-0.67457,-0.3202,0.41859,0.092224,seven
-13.5137,0.00076754,0.00017067,-0.00082872,-0.0015021,-0.0013378,-0.00050039,0.00032815,0.00057126,0.0002542,seven
3.1314,-1.9953,4.4253,-0.52754,1.4061,0.56568,-1.5108,-0.24577,-0.54977,-0.093199,seven
2.7614,-1.3736,2.82,0.078313,-0.34846,0.52281,-1.0665,-0.66615,-0.23798,-0.02669,seven
3.5237,-2.1144,3.4299,0.41787,0.49177,0.37033,-1.9723,-0.1358,-0.14029,-0.11516,seven
1.8218,-1.2788,2.4742,-0.51818,-0.23883,0.19748,-1.179,-0.29101,-0.41022,-0.030535,seven
-0.43519,-0.98621,2.5403,-0.41779,0.49447,0.31871,-1.0063,-0.87966,-0.54575,0.0060128,seven
0.51622,0.97937,-0.24895,-1.447,-0.38257,-0.19898,-0.65141,-0.25815,0.098652,0.044042,seven
-1.1722,-1.9197,1.5956,-1.4241,-1.4897,0.36253,-1.1904,-0.57196,0.26383,-0.032932,seven
-21.0417,0,0,0,0,0,0,0,0,0,seven
0.55173,-3.3737,2.2744,-0.020061,-1.5416,1.7153,-1.0593,-0.40998,0.48695,-0.098119,seven
-18.3356,-0.344,-0.29318,-0.33568,-0.57101,0.6736,-0.55561,-0.61653,-0.027952,-0.11633,seven
-16.2685,-1.6143,0.13598,0.1287,-0.82088,0.89916,-0.68331,-0.51315,0.051892,-0.14305,seven
-14.8687,0.082373,-0.86926,-0.5897,0.25922,0.34646,-0.68936,-0.35226,-0.1672,-0.079089,seven
-15.5502,-0.18809,-0.52449,-0.68274,0.19334,0.61155,-0.76665,-0.58786,-0.061171,-0.07653,seven
-6.9765,-2.1781,-0.76929,0.84212,-1.7767,0.57863,-0.99151,-0.92034,0.15908,-0.2031,seven
-18.2972,-0.3224,0.25164,0.001503,-0.27838,0.28606,-0.26743,0.055276,0.047452,-0.042789,seven
-18.4311,0.042224,0.10359,-0.1176,-0.20592,-0.073499,-0.25066,-0.064518,0.004129,0.020039,seven
-17.7003,-0.10577,0.092353,0.026218,-0.16982,0.12593,-0.15152,0.013833,0.027496,-0.021151,seven
-3.6919,-0.97741,-2.2989,2.1237,-2.2707,-0.60168,0.18179,-1.1303,0.07938,-0.013128,seven
-16.4631,0,0,0,0,0,0,0,0,0,seven
-44.8411,-1.8581,-0.4149,1.3649,-1.9182,-0.38241,0.16223,-0.67346,-0.15901,-0.069389,seven
-28.6896,-2.1831,1.2233,0.027495,-1.7481,0.68539,-0.51306,-0.6343,-0.10226,-0.13148,seven
-49.4276,-2.8073,-0.46465,1.6911,-1.2334,-0.68615,0.31925,-0.55513,-0.57857,-0.09093,seven
-27.1212,-1.8627,0.24337,0.83207,-1.3622,-0.32345,-0.41357,-0.58182,-0.2961,-0.055963,seven
-33.0847,-2.0073,-0.29232,0.71427,-1.5264,-0.30251,0.24098,-0.34051,-0.36794,-0.099863,seven
3.5994,-0.022784,-0.41147,-2.0259,0.66731,-0.25014,-0.85675,-0.3176,-0.43641,-0.045961,seven
3.4412,-0.1848,0.94006,-2.5943,0.41867,0.16104,-1.0025,-0.1705,-0.47362,-0.080588,seven
-1.5804,-3.0784,0.96073,-2.6267,-2.0591,0.61639,-1.9591,-0.029472,0.35269,-0.072527,seven
-1.5135,-3.4782,-0.00041761,-1.5694,-2.7759,0.53471,-1.9333,-0.38556,0.64167,-0.024716,seven
0.18126,-2.1053,-0.84706,-1.4987,-1.4756,0.80448,-2.386,-1.0992,0.56313,-0.053771,seven
-8.0161,0.56021,-0.81091,1.7553,-0.92562,-0.76665,-0.85377,-1.451,0.004629,0.044921,seven
-21.8257,0.064042,-0.018775,-0.069825,-0.05886,-0.037711,-0.061604,-0.057079,0.00092996,0.017428,seven
-3.9058,-0.51719,1.4029,0.41924,-0.23278,0.33069,-0.5538,-0.19624,-0.063455,0.0084402,seven
-0.47615,0.51561,-0.6148,-1.4453,-0.41324,-0.52308,-0.71567,-0.38021,-0.42966,-0.058277,seven
-3.3914,-3.1763,-1.6276,-1.5835,-2.0464,0.41852,-1.8048,-0.46812,0.8178,0.069753,seven
-4.2295,0.76465,-4.1778,-0.42094,-0.47063,-1.0677,-0.2096,-1.7075,-0.10275,0.4179,seven
-4.3526,0.84135,-4.8992,2.2541,-1.715,-2.2273,-0.031354,-2.4647,0.43959,0.49546,seven
-7.3814,-1.7515,1.2796,-0.85074,-1.1865,-0.12152,-0.3476,-0.24869,-0.14265,0.026951,seven
-4.8155,-1.1145,1.5849,-1.0307,-1.2576,-0.84267,-0.39552,-0.098352,-0.32783,-0.017538,seven
-7.8707,-0.81091,0.34633,-0.64722,-0.80293,-0.53622,-0.26003,-0.19362,-0.28556,-0.022845,seven
-5.5392,-0.20642,0.032098,-0.45359,-1.2313,-1.2118,-0.24004,-0.1654,-0.30898,0.055094,seven
-6.0005,-1.1625,0.053185,-1.276,-0.74195,-0.70971,-0.074911,-0.090544,-0.36676,0.0011125,seven
-18.0077,-0.22341,0.20485,-0.099302,-0.035592,0.043395,-0.099121,-6.7575e-05,0.025506,-0.013848,seven
-17.6823,-0.52524,0.50588,-0.33125,0.018596,0.13471,-0.16497,0.055694,-0.039253,-0.018354,seven
-17.0184,-0.68314,0.68815,-0.52518,0.069854,0.10683,-0.1791,0.090802,-0.045592,-0.013123,seven
-6.7965,-1.8544,2.1948,-1.1552,-0.55861,0.070858,-0.43882,0.10707,-0.26731,-0.076388,seven
-5.2214,-1.3324,0.88279,-1.5116,-0.53336,0.15147,0.3303,0.31714,-0.34732,-0.072206,seven
9.3547,0.41996,2.6382,0.19466,0.93783,1.7531,0.076907,0.64067,0.78462,0.32007,seven
-6.3101,0.74727,-0.73902,-0.84169,-1.7297,-0.024038,-0.57483,-0.58879,-0.10148,-0.056569,seven
-0.66799,-1.3402,-1.134,-0.24884,-0.021725,0.014695,-1.7108,-0.026009,-0.1585,-0.3228,seven
-3.6721,-1.245,-1.0192,-0.37643,0.47194,-0.40676,-2.093,0.20927,-0.077458,-0.34228,seven
-15.6772,-0.30527,0.23667,-0.050512,-0.1396,0.22313,-0.17297,0.055327,0.031901,-0.035152,seven
-10.5132,-0.028692,-0.031163,0.07671,-0.046958,-0.024982,0.058757,-0.032053,-0.0052329,0.0095946,seven
1.1706,-1.0438,-1.6999,-2.0031,1.382,-0.0040796,-1.6479,-0.20988,-0.18245,-0.066125,seven
0.41061,-0.63663,-0.90586,-0.67967,0.59037,-0.15487,-0.9892,-0.14417,-0.00601,-0.024538,seven
3.2153,-1.06,0.80366,0.25717,-1.9989,-0.4021,0.45125,-0.81871,-0.12579,0.045878,seven
-8.3642,0.4858,-1.5031,-1.639,-0.16566,0.32447,-0.43089,-0.13859,0.020691,0.083263,seven
-7.2089,0.58021,-0.45945,-0.63089,-0.84652,-0.55483,-0.90398,-0.23254,0.25335,0.023479,seven
-2.8295,-0.1883,-0.27904,-0.70597,-0.92766,0.14578,-0.92638,-0.43295,0.23593,0.054459,seven
-4.3974,0.5947,-1.2025,-0.81158,-1.116,0.20209,-0.61048,-0.62756,0.35112,0.082134,seven
-9.3754,-1.198,-1.037,2.3001,-0.49698,-0.14851,0.4881,-0.4226,0.011257,-0.027909,seven
-15.0047,-1.4242,-1.071,1.6761,-0.83901,-0.11684,0.33842,-0.54282,0.012772,-0.030559,seven
-15.2416,-0.91001,-0.76225,1.4114,-0.61053,0.027251,0.31701,-0.44734,-0.01104,-0.016384,seven
-13.3335,-1.1389,-1.1493,2.1295,-1.0039,-0.15993,0.74925,-0.69781,-0.009802,0.027655,seven
-11.7264,-1.8981,-1.6234,2.4892,-0.82609,-0.65417,0.67544,-0.41515,-0.043223,-0.020659,seven
-0.026656,-0.11291,-4.6909,-4.5245,3.1643,0.97078,-2.8283,-0.63066,-0.2692,0.035901,seven
-6.2291,-1.1821,-0.17401,-1.8602,0.14325,0.11271,-1.3342,0.048574,-0.041451,-0.023505,seven
2.16,1.4388,0.52037,1.1133,-0.19784,-1.0527,-0.19773,-0.41011,-0.49162,-0.019317,seven
-2.7815,-0.57845,-0.48754,-1.484,0.11178,-0.53987,-1.7317,-0.54567,0.26508,0.14426,seven
-2.222,-1.2417,-0.30703,-1.3484,-0.54765,-0.24595,-1.3197,-0.5208,0.30395,0.11738,seven
-4.0953,-5.7499,1.2898,-0.122,-1.1813,0.51531,-0.53464,-0.29494,-0.23727,-0.11835,seven
-11.6865,-0.19523,0.11536,0.014378,-0.18315,0.20938,-0.10804,0.0081676,0.039368,-0.033305,seven
-10.1428,0.014605,-0.056071,-0.15377,-0.085507,0.10771,0.017653,0.0087229,-0.027863,-0.027688,seven
3.556,0.071065,-0.20071,-1.2289,0.39124,-0.84561,-0.74888,0.044028,-0.16519,0.091871,seven
-7.0705,-3.498,-1.3083,1.776,-1.9948,-0.08881,-0.60331,-1.2988,0.23637,-0.070414,seven
-7.2262,-1.7823,-2.1147,0.68285,-2.268,-0.2866,-0.43262,-1.606,0.11584,0.0018449,seven
-34.7075,0,0,0,0,0,0,0,0,0,seven
-6.8393,-2.7064,-1.685,1.6564,-1.8672,-0.36244,-0.64238,-1.1502,0.16453,-0.082715,seven
-10.42,-2.5687,-1.4467,1.2476,-1.783,0.072885,-0.14805,-1.2522,0.18411,0.013558,seven
2.467,0.07427,-1.3878,-1.0842,-0.86437,-0.47639,-1.3851,-0.40943,0.30553,0.06557,seven
-3.8497,-3.5064,0.85856,1.3268,-3.0753,1.2644,-0.45489,-1.1558,0.10181,-0.11778,seven
-3.3726,-2.0593,0.34282,0.69025,-2.048,0.77595,-0.11363,-1.1229,-0.23611,-0.076005,seven
-4.9836,-2.4983,1.4822,0.96702,-2.7791,0.43522,-0.48485,-0.948,0.070015,-0.024549,seven
0.14855,-1.3217,-0.44194,1.4305,-1.0158,0.74754,-0.29527,-1.2558,-0.0204,0.058607,seven
-0.51623,-0.73177,-1.9072,-0.73344,-4.4093,0.62826,0.87867,-0.59145,-0.14712,-0.2136,seven
0.1596,-1.3649,-2.3926,-0.60581,-5.7307,1.3828,-0.068642,-1.0377,1.0158,-0.15974,seven
-4.105,0.32715,-1.915,-0.90705,-3.9462,0.41691,-0.72729,-0.50258,0.23805,-0.37969,seven
1.0314,0.31188,-3.2522,0.15615,-4.3853,0.14804,0.030319,-0.8831,-0.18621,-0.377,seven
-17.7355,-0.62083,0.17365,0.33748,-0.70169,0.58568,-0.18582,-0.12483,0.15048,-0.069326,seven
0.66078,0.89765,0.59779,-0.28269,-0.98042,-0.25286,-0.40437,-0.16121,0.15583,0.010377,seven
0.17864,1.1402,0.025698,-0.33369,-1.1398,-0.62804,-0.32203,-0.096271,0.082813,0.0034086,seven
-0.54373,0.77907,0.45349,-0.013893,-0.80571,-0.52222,-0.34087,-0.076728,0.075228,0.027433,seven
-16.9331,0.025996,-0.025594,-0.19505,-0.0073775,-0.010478,-0.048662,-0.038322,0.027871,0.032998,seven
-23.2812,0.039881,-0.09764,-0.16647,0.037112,0.076221,-0.031524,-0.076345,0.0035089,0.025886,seven
-13.8632,0.021305,-0.023475,-0.044434,-0.014941,0.011791,0.00084097,-0.011991,-0.00074719,0.0063231,seven
-14.9711,0,0,0,0,0,0,0,0,0,seven
-13.9731,0,0,0,0,0,0,0,0,0,seven
-1.2876,-2.1489,-3.118,1.0395,-2.1048,-0.68756,-0.57632,-0.83454,0.28958,0.11684,seven
-2.8552,-1.6239,-3.26,0.20859,-0.83731,-0.88286,-0.89492,-0.6928,0.19857,0.154,seven
-2.0215,0.60694,-0.82694,-1.8964,-0.59694,-1.3619,-1.7827,-0.27735,0.19331,0.15272,seven
-1.799,0.37282,-0.71968,-1.6522,-0.57509,-1.12,-2.1956,-0.70528,0.21078,0.05731,seven
2.0782,-0.99069,-0.019352,-1.4239,-0.72463,-0.16909,-0.49428,-0.6625,-0.36569,0.090997,seven
-6.0528,-2.5431,-0.38877,2.5917,-3.4534,1.2697,-0.22009,-1.2017,0.23954,-0.2929,seven
-3.3502,-2.3189,-0.17033,3.0807,-3.334,0.65378,0.23439,-1.1498,0.12193,-0.19257,seven
-12.3438,0.13636,-0.28859,-0.1682,-0.017949,-0.13733,-0.085558,0.0076088,0.0047289,0.029888,seven
-2.3806,-0.2605,0.11643,-1.2914,-0.12419,-0.0076316,-1.0017,0.049776,0.016487,0.011575,seven
-3.1671,0.088158,-0.25604,-1.179,0.033488,-0.19643,-0.73091,-0.071178,0.037154,0.062594,seven
-14.7052,-0.47811,-1.2157,-0.83664,0.15078,0.50392,-0.60788,-0.12749,0.062035,0.0013503,seven
-10.0541,1.3735,-0.51408,-1.1484,-0.46432,-0.065809,-0.66295,-1.0868,-0.56076,-0.049664,seven
-10.3557,-1.3123,0.19795,0.27277,-0.56549,0.80347,-1.1249,-0.98828,0.077183,-0.050228,seven
-12.5431,-1.7719,0.5309,0.12818,-0.37223,0.66333,-1.2778,-0.51928,0.21455,-0.083371,seven
-18.3786,-0.50039,-0.0025153,0.14036,-0.19541,0.39154,-0.32703,-0.11539,0.12134,-0.034972,seven
-11.5475,-0.71954,0.42871,-0.38249,-0.48311,0.44792,-1.2796,-0.67003,0.040046,-0.053167,seven
