1,2,3,4,5,6,7,8,y
1,-1.053,0.14571,-0.66483,0.49642,-0.15218,0.35641,-0.076457,six
1,-1.0785,0.18449,-0.69557,0.5739,-0.15262,0.18626,0.033319,six
1,-0.94384,0.078461,-0.6362,0.32551,-0.038444,0.21765,0.058315,six
1,-0.98489,0.52893,-1.2064,0.67866,-0.21557,0.43376,-0.18459,six
1,-0.72476,0.35464,-1.4006,0.67609,-0.37915,0.67307,-0.13878,six
1,-0.82721,0.16689,-0.7913,0.75749,-0.34488,0.31863,-0.20164,six
1,-0.95579,0.35223,-1.1346,0.6704,-0.13861,0.39175,-0.12106,six
1,-1.0431,0.43924,-0.83472,0.72643,-0.61816,0.52045,-0.14748,six
1,0.025477,-0.53822,-0.85963,0.036297,0.19584,0.33445,-0.083342,six
1,-0.45507,0.85054,-1.0517,0.84352,-0.35964,0.44019,-0.26826,six
1,-0.58532,-0.22289,-1.257,0.76452,0.21572,0.54943,-0.37058,six
1,-0.93803,0.64461,-1.0827,0.89033,-0.44526,0.35672,-0.26084,six
1,-1.0052,0.68321,-1.0321,0.86528,-0.4756,0.33769,-0.22802,six
1,-0.75062,-0.11882,-0.66503,0.60081,-0.17263,0.37264,-0.14015,six
1,-0.44863,-0.31288,-0.36185,0.22133,0.15763,0.093387,-0.21734,six
1,-2.0575,1.7609,-1.2073,0.76039,-0.39963,0.18149,-0.013048,six
1,-1.7319,0.88083,0.057357,0.045947,-0.49503,0.24509,0.073251,six
1,-1.3009,0.40905,-0.093432,0.44847,-0.61715,0.089813,0.21878,six
1,-1.0753,0.045006,0.093679,0.26071,-0.37127,0.048007,0.14797,six
1,-1.0425,0.14219,-0.23111,0.50526,-0.43995,0.13668,0.081998,six
1,0.028734,0.69744,-0.21695,0.28979,-0.25969,0.19437,-0.25298,six
1,-0.4235,0.86835,-0.51071,0.50003,-0.39982,0.3208,-0.34093,six
1,0.27731,-0.58623,-0.67762,0.53008,0.31983,-0.098496,-0.4467,six
1,0.18921,-0.69765,-0.76726,0.58967,0.46199,-0.052112,-0.5043,six
1,0.088836,-0.69692,-0.68166,0.52107,0.35543,0.024772,-0.43355,six
1,0.23715,-0.66797,-0.63572,0.59,0.31909,-0.093969,-0.47269,six
1,0.25726,-0.54478,-0.71781,0.41487,0.33023,0.040379,-0.43343,six
1,-0.22107,-0.0080408,-0.63844,0.50623,0.037247,-0.073393,-0.26981,six
1,-0.38176,-0.023265,-0.87229,0.68608,0.049264,0.23236,-0.52403,six
1,-0.36789,-0.073535,-0.88218,0.58494,0.10644,0.30211,-0.51906,six
1,-0.42372,0.13139,-0.8623,0.39149,-0.019684,0.36743,-0.36553,six
1,-0.49427,0.21055,-0.92045,0.68225,-0.082647,0.27925,-0.46252,six
1,-0.52077,0.091096,-0.89366,0.66562,-0.0021223,0.3534,-0.56243,six
1,-1.6921,1.7733,-1.5854,0.87661,-0.20004,-0.13841,0.099687,six
1,-1.6257,1.6619,-1.7725,1.2827,-0.67241,0.33437,-0.09264,six
1,-1.2462,1.0967,-1.1543,0.87897,-0.59845,0.48587,-0.34324,six
1,-0.51469,-0.29715,-0.10748,0.44363,-0.38747,-0.052708,0.091161,six
1,-0.29424,-0.51327,-0.14484,0.37675,-0.27814,-0.095803,0.1456,six
1,-1.369,0.029482,0.81641,0.12877,-1.102,0.59172,0.054608,six
1,-1.4776,0.55536,0.25118,0.050748,-0.50267,0.14533,0.10711,six
1,-1.306,0.19799,0.16983,0.54189,-0.70551,-0.065469,0.3257,six
1,-1.3046,0.15799,0.40352,-0.05105,-0.5307,0.42371,-0.0081313,six
1,-1.2322,0.13348,0.38164,-0.2512,-0.39225,0.56679,-0.083008,six
1,-2.158,1.9876,-1.0289,0.34346,-0.34833,0.3152,-0.0088074,six
1,-0.13964,-0.62427,-0.6708,0.13018,0.31703,0.34993,-0.27737,six
1,-0.34674,0.47143,-0.50338,0.18942,-0.35743,0.19052,-0.29776,six
1,-1.3957,0.40277,-0.71334,1.1512,-0.51167,0.22225,-0.11299,six
1,-1.3488,0.83869,-0.66803,0.73153,-0.80034,0.30185,0.11944,six
1,-1.4716,0.50784,0.17289,0.11307,-0.63895,0.52303,-0.11989,six
1,-1.0668,0.3024,-0.058016,0.19215,-0.37367,0.3066,-0.10543,six
1,-1.933,1.4066,-0.47801,0.39095,-0.89757,0.73775,-0.14995,six
1,-2.1182,2.0927,-1.2463,0.46228,-0.38047,0.35586,-0.089296,six
1,-1.2363,-0.018619,0.47231,0.28082,-0.85601,0.30412,0.061844,six
1,-0.65285,0.55111,-0.29667,0.2099,-0.28213,0.18138,-0.45352,six
1,-1.3898,1.1001,-0.92246,1.1617,-1.1653,0.58936,-0.20494,six
1,-1.7189,1.4464,-1.0292,1.1013,-1.3751,0.92103,-0.30198,six
1,-1.5635,1.2122,-1.0098,1.2329,-1.3277,0.59996,-0.036901,six
1,-1.0502,0.66231,-0.68547,0.57308,-0.45452,0.31116,-0.19954,six
1,-0.92351,0.45088,-0.55165,0.52259,-0.42867,0.17772,-0.10138,six
1,-0.97848,0.58024,-0.71787,0.5676,-0.34929,0.29718,-0.24933,six
1,-0.40389,0.023841,0.01837,0.19524,-0.47431,0.052351,-0.069073,six
1,-0.28174,-0.91071,0.11051,0.74043,-0.33662,-0.17523,0.053273,six
1,-0.2996,-0.89931,-0.12042,0.79981,-0.085922,-0.18399,-0.030888,six
1,-0.38374,-0.93441,0.12426,0.79369,-0.36448,-0.19745,0.14489,six
1,-1.2959,1.2424,-1.5299,0.83371,-0.32189,0.20706,-0.039968,six
1,-0.1377,-0.7068,-0.36198,0.2099,-0.1156,0.20752,0.17707,six
1,-0.12497,-0.73501,-0.31764,0.28077,-0.15135,0.17113,0.19235,six
1,-0.36821,-0.5822,-0.053969,0.20564,-0.27768,0.15703,0.18537,six
1,-0.88831,-0.15488,0.44886,0.011744,-0.58235,0.36645,0.048223,six
1,-1.1216,0.13145,0.0090716,0.38812,-0.59283,0.32671,-0.015294,six
1,-0.76988,0.052064,-0.55944,0.53778,-0.23869,0.25304,-0.17802,six
1,-0.69982,-0.1638,-0.58973,0.58079,0.038505,0.10836,-0.1921,six
1,-1.0992,0.55888,-0.36698,0.34793,-0.11732,-0.26322,0.13093,six
1,-1.2523,0.89918,-0.70701,0.60127,-0.27417,-0.10008,0.081174,six
1,-1.4246,0.83696,-0.29807,0.35553,-0.45212,0.050698,0.11184,six
1,-1.5151,1.2315,-0.42282,0.012461,-0.11957,0.11058,-0.14184,six
1,-2.4435,2.596,-1.797,1.5694,-1.6215,1.0322,-0.23178,six
1,-0.99051,0.13602,0.20815,0.12679,-0.4729,0.28638,-0.13739,six
1,-0.66059,-0.21231,-0.61527,0.63611,-0.14452,0.23358,-0.026467,six
1,-1.9009,1.6818,-1.0839,0.66287,-0.57172,0.15181,0.19005,six
1,-1.4368,0.58883,-0.21866,0.55475,-0.98874,0.51788,0.12944,six
1,-1.8493,1.5832,-0.8829,0.39292,-0.50886,0.39555,-0.00075563,six
1,-1.7209,0.89628,-0.068531,0.29929,-1.1578,1.0179,-0.17752,six
1,-0.56018,-0.53691,-0.19488,0.69846,-0.16816,-0.19948,0.11254,six
1,-0.20193,-0.57753,-0.42699,0.4279,0.038656,0.073734,-0.15739,six
1,-1.4052,0.0079748,0.46275,0.6321,-1.0477,0.116,0.27068,six
1,-0.73113,-0.11667,-0.3887,0.46361,-0.034773,0.016787,-0.062329,six
1,-0.10675,-0.54084,-0.9177,0.058747,0.33944,0.50028,-0.1796,six
1,0.04997,-1.0002,-0.85643,0.52887,0.38141,0.11247,-0.096067,six
1,-0.20553,-0.67869,-0.46088,0.38689,-0.095337,0.11402,0.083851,six
1,0.057862,-0.92826,-0.98579,0.51901,0.51826,0.21836,-0.17202,six
1,-0.86553,0.42763,-0.11808,0.35834,-0.49424,0.4335,-0.43982,six
1,-0.97121,-0.26206,-0.0011884,0.52844,-0.22984,0.094474,-0.09307,six
1,-1.2976,0.6428,0.10084,-0.21384,-0.14836,0.49253,-0.44349,six
1,-0.73631,-0.12561,0.11016,0.30701,-0.23751,0.1246,-0.21779,six
1,-1.2267,1.1758,-1.5745,1.2126,-0.72956,0.51694,-0.2786,six
1,-1.3747,1.3661,-1.5744,1.2496,-0.64361,0.29905,-0.21554,six
1,-1.2954,0.49526,-0.16219,-0.028761,-0.21007,0.25602,0.0066614,six
1,-0.53663,0.084199,-0.59815,0.62246,-0.27785,0.066281,-0.16864,six
1,-1.0373,1.0162,-1.1963,0.81387,-0.5013,0.49317,-0.35177,six
1,-0.94705,0.99982,-1.0075,0.67727,-0.42575,0.29286,-0.33932,six
1,-1.3131,0.90203,-0.49163,0.47722,-0.46036,0.078665,-0.031072,six
1,-0.72105,0.43878,-0.39338,0.31497,-0.34713,0.20126,-0.23818,six
1,-0.75255,0.35851,-0.32384,0.25523,-0.41573,0.24057,-0.12598,six
1,-0.51287,-0.009425,-0.66227,0.42431,-0.02187,0.11911,-0.3296,six
1,-0.33717,0.066064,-0.81123,0.25553,-0.029301,0.1404,-0.27209,six
1,-0.65514,-0.12647,-0.3216,0.57724,-0.21225,-0.084417,-0.11354,six
1,-0.69302,0.22274,-0.53386,0.57174,-0.20007,-0.18602,-0.12927,six
1,-0.43867,-0.15705,-0.39093,0.48566,-0.14578,-0.022913,-0.30046,six
1,-0.66229,-0.04702,-0.3074,0.54527,-0.22928,-0.088252,-0.14866,six
1,-0.2342,-0.21659,-0.26298,0.29735,-0.011031,-0.24541,-0.22214,six
1,-1.117,0.24796,-0.47846,0.48934,-0.28047,0.1385,0.053624,six
1,-0.58617,-0.28549,-0.080727,0.32823,-0.43053,-0.13131,0.36925,six
1,-2.183,2.1591,-1.6522,1.1744,-0.21236,-0.61433,0.46638,six
1,-1.5249,0.71399,-0.52187,0.75125,-0.77089,0.32232,0.0929,six
1,-1.0302,0.99398,-1.0903,0.92927,-0.58593,0.17411,-0.18294,six
1,-0.98945,0.96661,-1.0772,0.96165,-0.71814,0.29988,-0.23521,six
1,-1.305,0.54728,-0.38078,0.55723,-0.42423,0.046278,0.15191,six
1,-1.4619,0.7668,-0.50129,0.67523,-0.41394,0.022976,0.091473,six
1,-0.59127,1.2753,-1.1747,0.69964,-0.68761,0.35465,-0.15278,six
1,-0.76374,1.1367,-1.3931,0.70844,-0.69186,0.39508,-0.10496,six
1,-0.52905,1.1313,-1.1154,0.49975,-0.66928,0.21214,-0.18668,six
1,-1.3258,1.3931,-1.2461,0.89115,-0.43011,-0.076376,0.02465,six
1,-1.511,0.82114,-0.3263,0.5786,-0.70246,0.15258,0.043777,six
1,-1.7389,1.0672,-0.47896,0.73903,-0.96724,0.26908,0.17299,six
1,-1.7776,1.2005,-0.68696,0.93937,-1.0327,0.29993,0.11572,six
1,-1.5938,0.82935,-0.3643,0.77042,-1.033,0.27423,0.18787,six
1,-1.6069,0.86591,-0.39452,0.83392,-1.133,0.37767,0.1238,six
1,-1.1631,0.24508,-0.60299,1.0174,-0.29556,-0.046597,-0.066784,six
1,-0.58351,0.10269,-1.0489,0.39059,-0.03636,0.40014,-0.14779,six
1,-2.1539,1.1622,0.5029,-0.13097,-1.3815,1.482,-0.45026,six
1,-1.5315,0.12829,0.6849,0.37807,-1.2528,0.62071,0.061035,six
1,-0.19821,-0.80586,-0.10497,0.43757,-0.31809,-0.071637,0.21464,six
1,-0.11064,-0.84696,-0.086164,0.48527,-0.28329,-0.11608,0.12736,six
1,-0.49555,-0.62041,0.16678,0.44922,-0.65258,0.0012018,0.27873,six
1,-0.3003,-0.80925,-0.15428,0.48847,-0.14155,0.023101,0.028052,six
1,-0.15961,-1.001,-0.3357,0.62019,-0.03547,-0.068457,0.099187,six
1,-0.20294,-0.40131,-0.31206,0.13906,-0.23244,0.22825,0.029797,six
1,-1.9036,1.5931,-0.75676,0.081207,0.096297,-0.19439,0.21672,six
1,-0.87457,0.67203,-0.96157,0.71016,-0.32433,0.077827,-0.12718,six
1,-0.144,-0.43261,-0.36128,0.3348,0.13456,0.030332,-0.25148,six
1,-0.41242,-0.099397,-0.71307,0.59711,-0.14425,0.051186,-0.25269,six
1,-0.28845,-0.13352,-0.72455,0.525,-0.0090333,-0.013166,-0.31948,six
1,-1.5338,0.71959,-0.48302,0.98279,-1.0307,0.28428,0.16686,six
1,-1.1765,0.76766,-0.79959,0.45464,-0.20182,0.25497,-0.18834,six
1,-1.2539,0.86299,-0.73254,0.59761,-0.47708,0.45545,-0.31934,six
1,-0.94914,0.45713,-0.67106,0.41832,-0.15581,0.24455,-0.22299,six
1,-0.19684,-0.24602,-0.73779,0.38157,0.12344,0.096431,-0.1949,six
1,-0.43553,-0.11092,-0.62208,0.40448,0.09756,0.11775,-0.2204,six
1,0.076689,-0.21548,-0.91892,-0.085575,0.11817,0.40887,-0.052235,six
1,-0.61532,0.014366,-0.21422,0.28188,-0.26143,-0.086173,-0.012528,six
1,-1.9436,1.4354,-0.97446,1.0385,-0.98721,0.56682,-0.12895,six
1,-0.6135,0.25169,-0.64342,0.26974,-0.071031,0.16341,-0.26688,six
1,-0.59718,0.2611,-0.73364,0.38831,-0.14511,0.18142,-0.28821,six
1,-2.5031,3.3903,-3.5747,2.7988,-1.6173,0.68668,-0.13331,six
1,-2.5476,3.5668,-3.7337,2.8096,-1.5893,0.70556,-0.16173,six
1,-1.0066,0.64648,-0.9388,0.92973,-0.38231,0.11525,-0.20498,six
1,-1.9987,1.7704,-1.404,1.1079,-0.40909,-0.23241,0.21503,six
1,-1.6024,0.98802,-0.41165,0.61191,-0.71918,0.22953,0.03154,six
1,-0.39174,0.50518,-0.83656,0.29677,-0.42314,0.30622,-0.20077,six
1,-0.8715,-0.17111,-0.42548,0.50181,0.025112,0.22956,-0.22258,six
1,-0.85049,0.4774,-0.85096,0.037852,0.035861,0.19835,0.05555,six
1,-0.63621,0.265,-0.83052,-0.016756,-0.056347,0.3434,0.034619,six
1,-1.0998,0.56816,-0.76231,0.26999,-0.019691,0.15059,-0.049415,six
1,-0.58362,-0.1439,-0.46308,0.20367,-0.16071,0.32624,-0.061024,six
1,-1.8919,1.8423,-1.7956,1.771,-1.2122,0.39648,-0.017087,six
1,-0.49821,-0.032086,-1.167,0.59848,0.073007,0.40921,-0.17841,six
1,-1.7799,1.4165,-0.78179,0.51556,-0.48117,0.11027,0.17216,six
1,-1.1808,-0.27784,0.51997,0.49584,-0.50924,-0.26866,0.33375,six
1,-1.7903,1.4648,-1.1678,1.0878,-0.85691,0.30068,0.037963,six
1,-1.9629,1.8443,-1.4458,1.1588,-0.72988,0.20596,0.003816,six
1,-1.8571,1.718,-1.2716,0.73291,-0.38616,0.12805,0.010876,six
1,-1.8104,1.4174,-1.0962,0.95277,-0.61979,0.20538,0.021995,six
1,-1.8825,1.5335,-0.95959,0.72438,-0.59353,0.26259,-0.016999,six
1,-0.86016,-0.11042,-0.32848,0.76428,-0.34256,-0.034153,0.0059136,six
1,-0.33325,-0.48199,-0.62001,0.45924,0.088287,0.030665,-0.023378,six
1,-0.79935,-0.14476,-0.5832,0.7348,-0.19382,0.096445,-0.016479,six
1,-0.55337,-0.4317,-0.512,0.64838,-0.10781,0.095578,-0.04245,six
1,-0.67411,-0.35724,-0.39497,0.73252,-0.21994,0.036949,-0.029094,six
1,-1.0484,0.53983,-1.0779,0.80227,-0.1647,0.47815,-0.44368,six
1,-1.0677,0.64565,-0.72396,0.47512,-0.43585,0.42731,-0.12968,six
1,-0.98619,0.36349,-0.49146,0.40355,-0.30118,0.16995,-0.07462,six
1,-1.5085,0.5321,-0.076802,0.33425,-0.49298,0.21808,0.061301,six
1,0.68752,0.40001,-0.40575,0.056726,-0.037369,-0.013511,-0.20783,six
1,-0.95757,0.19066,-0.19836,0.57974,-0.87052,0.374,0.017927,six
1,-0.8884,0.19194,-0.2176,0.39762,-0.76742,0.35498,-0.040009,six
1,-0.86744,-0.86347,0.27536,0.93884,-0.41184,0.025803,-0.011427,six
1,-0.97959,-0.64405,0.41145,0.67334,-0.58988,0.21863,0.0024757,six
1,-0.6639,-0.7761,-0.099842,0.79578,-0.18411,0.040411,0.016256,six
1,-0.73109,-1.0131,0.024084,1.0414,-0.10367,-0.027331,-0.14356,six
1,-0.62308,-1.012,0.25703,0.84078,-0.30121,-0.36613,0.35645,six
1,0.012838,-0.26596,-0.25337,0.58859,-0.2238,-0.37319,-0.22597,six
1,0.057521,-0.66189,-0.52136,0.40319,-0.01416,-0.022075,0.05423,six
1,-0.48732,-0.016814,-0.88528,0.3199,-0.084393,0.41288,-0.044007,six
1,-1.7768,1.645,-1.1454,0.86103,-0.92439,0.56468,-0.17753,six
1,-0.73236,-0.22599,-0.89604,0.76285,-0.040265,0.3482,-0.15153,six
1,-2.0261,1.398,-0.33863,0.41645,-1.06,0.68867,-0.037351,six
1,-1.2251,0.42962,-0.60127,0.72395,-0.75177,0.40136,0.10236,six
1,-1.917,1.5242,-1.1461,1.3131,-1.2814,0.34153,0.19986,six
1,-0.94016,0.30608,-0.889,0.49964,-0.10194,0.34906,-0.11057,six
1,-1.0512,0.072178,0.091109,0.42181,-0.59569,0.15624,0.040311,six
1,-0.74034,-0.14304,-0.13534,0.5108,-0.42615,0.086096,0.038544,six
1,-0.93328,-0.072407,0.054422,0.45362,-0.52257,0.12446,0.063862,six
1,-0.64951,-0.18417,-0.0040358,0.21949,-0.29375,0.21344,-0.11467,six
1,-0.71701,0.051609,-0.43339,0.39149,-0.19274,0.25453,-0.18703,six
1,-1.0259,0.40284,-0.74351,0.73496,-0.25074,0.089486,-0.12617,six
1,-0.97474,0.17499,-0.7074,0.73964,-0.14198,0.06734,-0.10581,six
1,-0.74686,0.31876,-0.85021,0.53738,-0.15701,0.24073,-0.17424,six
1,-1.6128,1.599,-1.5338,1.0416,-0.73122,0.18733,0.096763,six
1,-1.4836,1.3779,-1.2601,0.83626,-0.60112,0.1266,0.093592,six
1,-1.3056,0.7374,-0.00082844,0.10002,-0.54509,0.4568,-0.29802,six
1,-1.2477,1.0017,-1.1123,0.7746,-0.38382,0.1801,-0.11101,six
1,-0.586,0.53544,-0.66171,0.24608,-0.26062,0.11193,-0.12963,six
1,-1.8171,1.8489,-1.9374,1.392,-0.92562,0.58086,-0.08717,six
1,-1.5026,0.97685,-0.87362,0.42974,-0.20282,0.38051,-0.14538,six
1,-1.9322,1.8163,-1.548,1.0496,-0.74798,0.5474,-0.13833,six
1,-1.2619,0.79227,-1.1727,0.73815,-0.26878,0.31564,-0.076441,six
1,0.022884,-0.59305,-1.0468,0.20269,0.44198,0.22784,-0.041159,six
1,0.22662,0.062296,-0.65674,0.15855,0.090448,0.11146,-0.19723,six
1,-1.2682,0.8545,-0.44747,0.20868,-0.14947,0.11806,-0.1667,six
1,-1.2222,1.0421,-0.96415,0.80821,-0.57828,0.34647,-0.27338,six
1,-0.66322,0.14651,-0.39513,0.38199,-0.12295,-0.036556,-0.13477,six
1,-0.76375,0.3637,-0.58259,0.61491,-0.2931,0.021451,-0.17646,six
1,-0.77209,0.23503,-0.36363,0.46893,-0.28403,-0.0047254,-0.11047,six
1,-1.2311,0.3599,-0.13648,0.67714,-0.80508,0.18099,0.045823,six
1,0.15968,-0.9155,-0.89696,0.23374,0.34197,0.3573,-0.023569,six
1,-1.3841,0.10463,0.64867,0.10917,-0.89056,0.38851,0.026175,six
1,-1.3271,-0.10206,0.67798,0.29938,-1.0555,0.45663,0.05923,six
1,-1.0516,0.22817,0.0072454,0.24903,-0.71713,0.48235,-0.066128,six
1,-3.3478,6.1487,-7.4055,6.3964,-4.006,1.6745,-0.38355,six
1,-0.59641,0.10436,-0.059508,-0.047538,-0.28424,0.071001,-0.15624,six
1,-0.3538,-0.086824,-1.008,0.59706,-0.028445,0.44783,-0.4235,six
1,-0.40417,0.016526,-0.97499,0.5653,-0.07706,0.48922,-0.42811,six
1,-0.99619,0.24471,-0.37676,0.81282,-0.34296,-0.12787,-0.070478,six
1,-0.11222,0.13632,-0.86722,-0.012062,-0.10269,0.30832,-0.11989,six
1,-0.079328,0.12728,-0.86111,-0.01363,-0.11183,0.26912,-0.096216,six
1,-1.2812,0.53383,-0.56213,0.44808,-0.40587,0.44661,-0.047594,six
1,-0.97099,-0.063154,-0.15094,0.36281,-0.54848,0.55123,-0.069257,six
1,-1.4682,1.7683,-1.5629,0.74615,-0.28182,-0.1448,0.22863,six
1,-1.4155,1.6254,-1.4397,0.78109,-0.24144,-0.037631,-0.082432,six
1,-1.6935,1.229,-0.16656,-0.28178,-0.26117,0.53722,-0.23467,six
1,-0.64903,-0.057679,-0.064693,0.48237,-0.60725,-0.13656,0.24235,six
1,-0.44796,-0.33699,-0.55428,0.75971,-0.204,0.06368,-0.07548,six
1,0.098728,0.23546,-0.72816,0.23614,-0.051215,0.15793,-0.32181,six
1,-1.3258,-0.013593,0.46613,-0.038097,-0.45895,0.55272,-0.14419,six
1,-1.0987,0.56225,-0.081412,0.021303,-0.31587,0.15627,-0.04412,six
1,-0.9681,0.70344,-1.5124,0.91301,-0.43917,0.54209,-0.094716,six
1,-1.2085,0.26386,-0.19042,0.024714,-0.045877,0.49552,-0.25137,six
1,-0.49193,-1.0101,-0.087878,0.78538,-0.12028,-0.0054254,0.050663,six
1,-1.0023,-0.14428,0.17192,0.15862,-0.67041,0.48458,0.034961,six
1,-0.66909,0.31606,-0.68174,0.39583,-0.26297,0.24096,-0.14323,six
1,-0.86789,0.46651,-1.1098,0.56268,-0.31072,0.44332,0.027896,six
1,-1.1919,0.8125,-1.3368,0.92499,-0.42913,0.54552,-0.16993,six
1,-1.1699,0.2774,0.1354,0.38809,-0.68709,0.039345,0.15709,six
1,-1.5082,0.86729,-0.36253,-0.10618,-0.075682,0.20265,-0.012444,six
1,-1.7696,0.63718,0.75817,-0.57289,-0.5721,0.77903,-0.16402,six
1,-1.3157,0.82393,-0.25795,-0.1083,0.002692,-0.048273,0.085812,six
1,-1.726,1.698,-1.4078,1.0677,-0.51292,-0.13186,0.12519,six
1,-0.77292,-0.080923,0.029436,0.10394,-0.561,0.11664,0.46711,six
1,-0.80422,-0.15096,-0.10377,0.32762,-0.6441,0.25294,0.32452,six
1,-0.43184,-0.23928,-0.39978,-0.096982,0.2154,0.23648,-0.12322,six
1,-0.82862,0.1809,-0.15593,0.38901,-0.12514,-0.27391,0.0044978,six
1,-0.53798,-0.18916,-0.087435,0.16947,-0.17883,-0.033044,0.012196,six
1,-0.75894,-0.092703,-0.14572,0.15987,-0.22041,0.27838,-0.094017,six
1,-0.74122,-0.047389,-0.25551,-0.11882,0.080205,0.24628,-0.030669,six
1,-1.5028,0.95817,-0.47604,0.35444,-0.73745,0.48333,0.038055,six
1,-0.83039,0.036579,-0.73765,0.4864,0.10956,0.24961,-0.20711,six
1,-1.2678,0.61928,-0.79368,0.69616,-0.18726,0.14542,-0.10394,six
1,-0.2524,-0.45818,-0.55936,0.61399,0.045111,-0.007424,-0.23373,six
1,-0.44889,-0.14397,-0.57696,0.52256,0.024471,0.099702,-0.29455,six
1,-0.30027,-0.55457,-0.29911,0.52247,-0.11387,-0.007969,-0.08966,six
1,-0.56714,-0.26473,-0.17121,0.43477,-0.30821,0.034528,-0.018093,six
1,-0.35551,-0.22491,-0.59251,0.53329,0.060706,0.074762,-0.32602,six
1,-1.2478,0.49206,-0.64784,0.49524,-0.45471,0.56659,-0.11514,six
1,-1.8617,2.0778,-2.0845,1.7436,-1.2076,0.45559,-0.028791,six
1,-0.57585,-0.021498,-0.23929,0.1233,-0.28545,0.084367,0.12134,six
1,-1.3489,-0.042179,0.84894,0.051008,-1.0674,0.52929,0.14657,six
1,-0.90509,-0.12689,0.11553,0.3948,-0.59434,-0.061533,0.29318,six
1,-0.37926,-0.38508,0.034176,0.46901,-0.44227,-0.26016,0.1555,six
1,-0.39841,-0.48096,0.1439,0.397,-0.55434,-0.2915,0.39022,six
1,-0.28955,-0.38885,-0.027734,0.46395,-0.43535,-0.21667,0.097865,six
1,-0.52688,-0.57934,0.30125,0.38168,-0.67641,-0.1082,0.40613,six
1,-0.054922,-0.46997,-0.44964,0.026639,-0.19165,0.33516,0.023235,six
1,-1.7892,1.4159,-1.0437,0.58038,0.15984,-0.61881,0.43461,six
1,-1.1127,0.69057,-0.82556,0.41999,-0.27646,0.4166,-0.16944,six
1,-1.6565,0.72469,0.23781,0.17753,-0.73661,0.44501,-0.040202,six
1,-0.69758,-0.62845,0.45956,0.17177,-0.6405,0.40957,0.14198,six
1,-0.81494,-0.3612,0.18007,0.47848,-0.74347,0.18792,0.31532,six
1,-0.83114,-0.57461,-0.077676,0.83155,-0.29938,-0.3006,0.28929,six
1,-1.0097,0.30227,-0.2264,0.50216,-0.84221,0.38184,0.13548,six
1,-0.36959,-0.21878,-0.66733,0.27589,0.17207,0.12427,-0.13724,six
1,-0.44948,-0.61413,-0.14797,0.30684,-0.23929,0.30775,0.054755,six
1,-0.86181,0.41803,-0.54794,0.61709,-0.84844,0.39707,0.071305,six
1,-0.74889,0.0069962,-0.72989,0.72482,-0.3376,0.36103,-0.15629,six
1,-1.0445,0.87828,-0.94569,-0.050849,0.00021698,0.029009,0.29739,six
1,-0.77498,0.22544,-0.65055,0.10601,-0.13164,0.42867,-0.063837,six
1,-0.71861,0.50233,-0.55424,-0.063304,-0.3712,0.3577,0.0078049,six
1,-0.56167,0.24928,-0.57547,-0.18402,-0.21972,0.35792,0.11874,six
1,-0.30939,0.35481,-0.45855,0.13735,-0.33707,0.081485,-0.28358,six
1,-0.66227,0.34291,-0.6356,0.49621,-0.47965,0.23506,-0.1204,six
1,-1.4643,0.23422,0.10563,0.40483,-0.26633,-0.1349,0.15978,six
1,-0.94927,-0.55229,0.28084,0.59306,-0.19985,-0.28914,0.20825,six
1,-1.1084,-0.57053,0.59361,0.60917,-0.46944,-0.26608,0.27707,six
1,-1.0496,-0.32305,0.18617,0.60969,-0.3324,-0.2314,0.20129,six
1,-0.91737,-0.54417,0.33865,0.48213,-0.3156,-0.15847,0.2045,six
1,-0.64353,0.29466,-0.30415,0.47405,-0.36097,0.010197,-0.094501,six
1,-0.18443,0.16237,-0.484,0.32545,-0.13463,0.11101,-0.36533,six
1,0.23758,0.58611,-0.74309,-0.058037,-0.49468,0.06598,-0.2186,six
1,-0.074751,0.46392,-0.74347,0.10508,-0.39014,0.27142,-0.15805,six
1,-0.67248,-0.14157,-0.55922,0.53675,0.038413,-0.073984,-0.079623,six
1,-1.0924,0.71796,-0.85372,0.64661,-0.42986,0.17312,-0.10473,six
1,-0.74182,0.039424,-0.4623,0.53358,-0.12129,-0.13411,-0.066073,six
1,-0.81942,0.15074,-0.52007,0.57197,-0.19968,-0.092198,-0.036864,six
1,-0.57344,-0.088234,-0.63338,0.45264,-0.048762,0.115,-0.030094,six
1,-0.90784,0.02626,-0.42446,0.59271,-0.2213,0.024749,0.065232,six
1,-0.50074,0.059049,-1.0508,0.49879,-0.077792,0.47155,-0.2724,six
1,-2.1212,2.4147,-1.9488,0.96096,-0.074222,-0.47417,0.38912,six
1,-2.1021,2.6259,-2.4212,1.5566,-0.64491,0.024702,0.12085,six
1,-2.3006,2.9896,-2.8292,1.9552,-0.99059,0.21753,0.091805,six
1,-2.1809,2.8311,-2.6807,1.8021,-0.92629,0.19514,0.10435,six
1,-2.4128,3.5321,-3.7826,3.1191,-1.9041,0.65052,-0.066048,six
1,-2.3185,3.1274,-3.154,2.452,-1.4376,0.43957,0.010901,six
1,-2.6365,3.2195,-2.6061,1.7249,-1.1638,0.6655,-0.1429,six
1,-0.49196,0.43925,-0.76788,0.44917,-0.34613,0.24383,-0.30009,six
1,-2.4772,2.9024,-1.6301,-0.13383,0.81007,-0.51197,0.13622,six
1,-1.4403,0.81805,-0.70385,0.87224,-0.58382,0.14572,-0.010167,six
