1,2,3,4,5,6,y
1,-0.6495,0.19692,-0.4514,0.28927,-0.10017,six
1,-0.14346,-0.56304,-0.43332,0.38655,-0.0075695,six
1,-0.7501,0.36716,-0.49771,0.45534,-0.36681,six
1,-1.035,0.65737,-0.14305,-0.20632,-0.0046078,six
1,-0.94977,0.36118,-0.067571,0.18611,-0.38875,six
1,-0.88462,0.5933,-0.64536,0.35462,-0.27761,six
1,-1.6356,1.2533,-0.76135,0.2304,1.4426e-05,six
1,-1.6827,1.1597,-0.402,-0.12368,0.12958,six
1,-0.98771,0.5071,-0.14598,0.26334,-0.48863,six
1,-0.30182,0.20989,-0.48031,0.032271,-0.12174,six
1,-0.62867,-0.1966,-0.1354,0.52775,-0.50518,six
1,0.02188,-0.14521,-0.3705,-0.17113,-0.040819,six
1,-0.67108,-0.13127,-0.55706,0.16142,0.29677,six
1,-2.1792,2.0558,-1.1834,0.51593,-0.18284,six
1,-2.1802,2.037,-1.1378,0.49116,-0.18473,six
1,0.16719,0.37493,-0.37273,0.046719,-0.3809,six
1,0.15609,0.17952,-0.31655,0.17763,-0.23503,six
1,0.49429,0.25554,-0.25015,0.28442,-0.10636,six
1,0.12879,-0.32764,-0.41594,-0.12289,-0.037576,six
1,0.2245,-0.33103,-0.51211,-0.17537,0.006785,six
1,-0.029961,-0.17213,-0.40057,-0.18754,-0.02907,six
1,0.41895,0.10389,-0.39473,-0.59922,-0.32287,six
1,0.13026,-0.36882,-0.40428,-0.07248,-0.11772,six
1,-0.81274,0.86912,-0.92605,0.70444,-0.42828,six
1,-0.87673,0.30948,-0.29901,0.16763,-0.12808,six
1,-2.7799,3.3117,-2.2209,0.78725,-0.071454,six
1,0.20016,0.51062,-0.76686,-0.44562,-0.43815,six
1,-0.71469,-0.61041,0.22127,0.36314,-0.16896,six
1,-0.39116,-0.3084,-0.014184,0.19366,-0.29745,six
1,-0.55794,-0.47145,0.033232,0.41134,-0.21875,six
1,-0.51441,-0.45379,-0.22979,0.61577,-0.27503,six
1,-0.36266,-0.35383,-0.1184,0.42367,-0.39328,six
1,0.14939,-0.36296,-0.67663,-0.0112,0.019824,six
1,0.15305,-0.50338,-0.76405,0.088328,0.14159,six
1,-1.2203,0.4557,-0.73668,0.6784,-0.088658,six
1,-1.5105,0.95189,-1.0101,0.68796,-0.025257,six
1,-0.34704,-0.40979,-0.65544,0.26685,0.19434,six
1,-0.51357,-0.66643,-0.035908,0.49399,-0.21151,six
1,-0.79395,-0.30127,0.25811,0.2152,-0.33678,six
1,-0.9102,0.00079341,-0.053121,0.077561,0.072375,six
1,-0.6169,-0.1321,-0.4795,0.40534,-0.078747,six
1,-0.52483,-0.063088,-0.58191,0.23402,0.14589,six
1,-0.55144,-0.26085,-0.59322,0.29333,0.31026,six
1,-0.49941,-0.0033352,-0.08922,-0.20426,-0.071447,six
1,-2.5009,2.6863,-1.4429,0.14856,0.1693,six
1,-0.41364,-0.51526,0.0067954,0.41151,-0.39342,six
1,-1.5181,0.90645,-0.62396,0.5073,-0.18648,six
1,-0.91012,-0.33321,0.45296,0.14533,-0.23781,six
1,-1.5335,1.2992,-1.2221,1.0776,-0.53608,six
1,0.56821,0.032083,-0.7715,-0.27644,-0.067615,six
1,-1.1187,0.17801,-0.48449,0.80999,-0.2738,six
1,-1.0337,0.50588,-0.79153,0.91224,-0.46171,six
1,-0.4563,0.16616,-0.63927,0.60928,-0.26918,six
1,-1.0085,0.52009,-0.79366,0.88252,-0.47502,six
1,-0.81261,0.25215,-0.72819,0.64963,-0.19734,six
1,-1.5057,1.2916,-0.94277,0.52144,-0.23088,six
1,-0.57439,-0.35271,-0.10305,0.68041,-0.45666,six
1,-2.3404,3.172,-2.8896,1.8887,-0.72239,six
1,-2.3024,3.0552,-2.7588,1.8035,-0.71699,six
1,-2.3468,3.1203,-2.824,1.8562,-0.73762,six
1,-1.0178,-0.0085276,0.20562,0.11555,-0.15737,six
1,-1.3251,0.5747,-0.00088086,-0.17329,0.047982,six
1,-1.1336,0.23603,-0.035472,0.1678,-0.10924,six
1,-1.1738,0.39397,0.068425,0.011075,-0.17198,six
1,-0.87794,-0.3862,0.37651,0.18884,-0.1993,six
1,-1.7925,1.2107,-0.87234,0.65794,-0.14994,six
1,-1.9702,1.6163,-0.82698,0.19886,0.017504,six
1,-0.86593,0.0030909,0.052439,0.23208,-0.32556,six
1,-1.2019,0.21645,0.14928,0.031249,-0.060909,six
1,-1.0866,0.17828,-0.070149,0.34283,-0.23069,six
1,-1.3604,0.96002,-0.80261,0.19196,0.16644,six
1,-2.4563,2.4976,-1.6848,0.80453,-0.13779,six
1,-1.6148,1.0667,-0.77374,0.34471,0.054377,six
1,-1.8565,1.5526,-0.91052,0.18927,0.12059,six
1,-0.68076,-0.153,-0.52272,0.73482,-0.1961,six
1,-0.41613,-0.37146,-0.68308,0.37845,0.26911,six
1,-0.77439,-0.067504,-0.47031,0.58772,-0.1207,six
1,-0.36285,-0.32174,-0.49123,0.4733,-0.064932,six
1,-0.37049,-0.14274,-0.74543,0.12433,0.2414,six
1,-0.35832,-1.0243,-0.052308,0.59747,-0.019798,six
1,-0.41368,-0.81921,0.12463,0.40446,-0.15852,six
1,-0.67464,-0.35747,0.18142,0.1281,-0.10605,six
1,-0.56195,-0.75917,0.012569,0.40081,0.025958,six
1,-0.37454,-1.0403,0.13713,0.35649,0.068022,six
1,-0.96615,0.32239,-0.60713,0.41006,-0.11609,six
1,-0.53894,0.075076,-0.58271,0.41489,-0.039763,six
1,-0.081751,0.10743,-0.70235,0.24059,-0.11018,six
1,-0.33834,-0.021449,-0.68606,0.27328,0.041271,six
1,-1.6316,0.96915,-0.42978,0.36983,-0.19284,six
1,-0.97702,0.30267,-0.63021,0.60751,-0.22399,six
1,-1.2855,0.62786,-0.84218,0.50426,6.7162e-05,six
1,-1.5186,0.69544,-0.42831,0.53285,-0.27006,six
1,-1.1961,0.71156,-0.31529,0.3007,-0.40976,six
1,-0.69792,0.62938,-0.61777,0.26909,-0.34711,six
1,-0.90339,0.46751,-0.51242,0.5881,-0.52152,six
1,-0.91609,0.45703,-0.54915,0.62903,-0.51554,six
1,-0.62681,-0.49737,-0.11454,0.68055,-0.27551,six
1,-0.89486,-0.1239,-0.38735,0.50242,-0.086177,six
1,-0.76528,-0.0046034,-0.48847,0.09367,0.22395,six
1,-0.40782,0.1774,-0.69461,-0.20651,0.2096,six
1,-1.0603,0.7076,-1.0666,0.69438,-0.16927,six
1,-0.77322,0.48095,-0.85157,0.23639,0.028472,six
1,-1.1274,0.31283,-0.46309,0.44405,-0.11424,six
1,-0.88701,0.20972,-0.7055,0.38806,0.12812,six
1,-0.71251,-0.096527,-0.58229,0.31182,0.20343,six
1,-1.0406,0.34994,-0.7331,0.74771,-0.21095,six
1,-1.2938,0.64976,-0.78622,0.49873,0.029837,six
1,-0.71373,0.40082,-0.27475,0.075257,-0.1004,six
1,-1.435,1.4637,-1.0243,0.60801,-0.37287,six
1,-0.21861,0.28725,-0.8021,-0.16617,0.037668,six
1,-0.13539,0.37641,-0.80136,-0.18333,-0.13763,six
1,-0.25292,0.27186,-0.8583,0.0008003,-0.032902,six
1,-0.0139,0.42135,-0.75591,-0.28813,-0.15976,six
1,-0.077381,0.32389,-0.73924,-0.31884,-0.049462,six
1,-1.9627,1.7866,-0.94135,0.16626,0.016449,six
1,0.27823,0.50483,-0.33878,-0.020747,-0.39948,six
1,-1.1749,0.68915,-0.60612,0.3887,-0.14632,six
1,-1.0478,0.63753,-0.64293,0.29358,-0.072137,six
1,0.27823,0.50483,-0.33878,-0.020747,-0.39948,six
1,-1.1749,0.68915,-0.60612,0.3887,-0.14632,six
1,-1.0478,0.63753,-0.64293,0.29358,-0.072137,six
1,-2.1952,1.8675,-1.1448,0.7692,-0.28991,six
1,-1.7744,1.0093,-0.96886,1.3487,-0.61008,six
1,-1.3818,0.32055,-0.27432,0.49791,-0.15783,six
1,-0.56628,0.42559,-0.78393,0.46115,-0.29102,six
1,-0.64315,0.40348,-0.7173,0.59589,-0.38729,six
1,-1.172,0.59812,-0.53247,0.79717,-0.59007,six
1,-0.079727,-0.27111,-0.52368,0.23441,-0.18586,six
1,-1.5025,0.66022,0.18528,-0.55115,0.30886,six
1,-1.1556,0.23437,0.19872,-0.089313,-0.061416,six
1,-0.56576,0.066109,-0.16113,0.30082,-0.36623,six
1,-0.89362,0.47414,-0.38119,0.38846,-0.40228,six
1,-0.68978,0.12968,-0.27756,0.28307,-0.30948,six
1,-0.9682,0.49995,-0.6547,0.38563,0.019857,six
1,-0.11174,-1.1059,-0.26482,0.633,-0.014153,six
1,0.12459,-0.89571,-0.44584,0.29422,0.047843,six
1,-0.17352,-0.83085,-0.24581,0.32508,0.062808,six
1,-0.63938,-0.34752,0.37162,0.020279,-0.30096,six
1,-0.58017,-0.26652,0.49918,-0.20789,-0.27982,six
1,-0.80486,-0.26077,0.42714,0.021389,-0.29021,six
1,0.056188,-0.99525,-0.49275,0.4135,0.15185,six
1,-0.75066,-0.18975,0.35422,-0.17086,-0.11335,six
1,-1.1889,0.87233,-1.0428,0.73865,-0.22206,six
1,-1.2372,0.9402,-1.0071,0.52541,-0.066796,six
1,-0.23571,-0.33741,-0.17365,0.080351,-0.16661,six
1,-0.15884,-0.22704,-0.33218,0.068474,-0.16904,six
1,-0.82572,0.17912,-0.70784,0.38729,0.071512,six
1,-0.51361,-0.13677,-0.58524,0.38112,-0.021519,six
1,-0.57836,0.027031,-0.51036,0.25459,-0.07424,six
1,-0.64647,0.22015,-0.50805,0.36926,-0.11912,six
1,-1.1376,0.36816,-0.66767,0.46961,0.0042423,six
1,-1.2015,0.46257,-0.64423,0.31682,0.098318,six
1,-1.1125,0.2938,-0.54811,0.32518,0.074875,six
1,-0.66685,0.06171,-0.37727,0.24272,-0.11404,six
1,-1.1494,0.45049,-0.67164,0.42876,-0.025883,six
1,-1.5512,1.1743,-0.37832,-0.14907,0.063508,six
1,-1.6528,1.3981,-0.59441,0.0085756,-0.0024808,six
1,0.28434,-0.16402,-0.81076,-0.23139,-0.051933,six
1,-0.57017,-0.13628,-0.71256,0.41226,0.075482,six
1,-0.48216,-0.29581,-0.49845,0.48218,-0.06865,six
1,-0.26476,-0.31112,-0.72402,0.3141,0.1478,six
1,-0.92226,-0.12074,0.28043,0.13811,-0.24933,six
1,-0.8379,-0.21752,0.37843,0.19311,-0.37599,six
1,-0.13114,-0.7332,-0.109,0.32436,-0.16333,six
1,-1.9985,1.8135,-1.0914,0.46773,-0.13117,six
1,-0.36826,0.30689,0.24319,0.36667,0.042062,six
1,-0.88059,0.23926,-0.43762,0.097358,0.070498,six
1,-0.41105,-0.121,-0.40515,0.0063947,0.066554,six
1,-1.0334,0.40999,-0.47902,0.023611,0.16207,six
1,-0.91433,0.25918,-0.36057,0.048694,0.08401,six
1,-0.48784,0.17567,-0.38034,-0.2367,0.028019,six
1,-1.1016,0.92055,-1.0949,0.57923,-0.12771,six
1,-0.76543,0.60027,-0.93689,0.57032,-0.1224,six
1,-1.9024,1.091,0.46814,-1.1965,0.62522,six
1,-1.3917,0.094051,0.47597,-0.24611,0.15649,six
1,-0.13479,-0.36659,-0.033078,0.28442,-0.32124,six
1,-0.56102,-0.10465,0.10203,0.33986,-0.43516,six
1,-0.089631,-0.39197,-0.3085,0.1616,-0.14735,six
1,-0.3945,-0.33433,0.04367,0.27131,-0.3448,six
1,0.12779,0.36168,-0.59206,-0.27204,-0.42306,six
1,-0.096969,0.45742,-0.66181,-0.13754,-0.31538,six
1,-1.5408,1.0966,-0.40439,-0.15404,0.068485,six
1,-1.8499,1.593,-0.96225,0.46057,-0.17605,six
1,0.45094,0.26189,-0.44046,-0.027984,-0.10177,six
1,-0.28405,-0.55246,-0.58282,0.35342,0.12885,six
1,-0.05531,-0.24208,-0.8179,0.086905,0.12949,six
1,-0.47163,-0.23184,-0.62756,0.32855,0.081888,six
1,-0.79065,-0.25624,-0.34437,0.62964,-0.16048,six
1,-0.53164,-0.14659,-0.55932,0.39464,-0.051776,six
1,-1.8728,2.1308,-1.6671,1.0812,-0.41012,six
1,-0.41733,0.043312,-0.71375,0.23781,0.0054226,six
1,-0.94764,0.63411,-0.50009,0.55143,-0.4666,six
1,-1.4491,1.6447,-1.2624,0.51479,-0.15989,six
1,-1.1377,0.34353,-0.36234,0.27889,-0.030479,six
1,-0.52016,-0.034038,-0.57242,0.31703,-0.015141,six
1,-3.262,4.9375,-4.5251,2.3939,-0.52806,six
1,-3.215,4.8427,-4.4734,2.4229,-0.55912,six
1,-1.1724,0.69735,-0.71604,0.51241,-0.27365,six
1,-1.0847,-0.26672,0.17278,0.47629,-0.19821,six
1,-1.0219,0.40088,0.19074,-0.14304,-0.32934,six
1,-1.6011,1.4341,-0.60141,-0.062639,-0.02864,six
1,-1.0526,0.8768,-0.78156,0.62363,-0.41132,six
1,-1.0526,0.8768,-0.78156,0.62363,-0.41132,six
1,-1.0774,1.0627,-0.84652,0.55633,-0.48902,six
1,-1.1034,1.0681,-0.83344,0.56314,-0.3913,six
1,-0.652,0.55922,-0.46862,0.30531,-0.3743,six
1,-0.27919,-0.038113,-0.59796,0.052978,0.11771,six
1,-0.39171,0.032046,-0.71509,0.18587,0.05352,six
1,-0.13045,-0.63046,-0.27084,0.3475,-0.040721,six
1,-0.18721,-0.39267,-0.47138,0.028735,0.2296,six
1,-0.67328,0.20912,-0.64129,0.23902,-0.0049955,six
1,-0.70293,0.10012,-0.53977,0.21423,0.058665,six
1,-1.4527,0.651,-0.016566,-0.14683,0.042661,six
1,-0.99866,-0.083021,0.013658,0.34252,-0.16692,six
1,-1.2346,0.10867,0.11624,0.27829,-0.21188,six
1,-1.4067,0.63653,0.1085,-0.14084,-0.12106,six
1,-1.2588,0.70855,-0.23317,0.27647,-0.41314,six
1,-0.81138,0.63288,-0.79408,0.41847,-0.25655,six
1,-0.90038,0.67001,-0.92687,0.56254,-0.27547,six
1,-0.89858,0.69641,-0.13375,-0.12097,-0.048063,six
1,-0.75988,0.23487,-0.32925,0.58331,-0.50116,six
1,-0.7768,-0.1636,-0.60601,0.59831,0.041255,six
1,-0.36403,-0.2357,-0.7943,0.30458,0.24343,six
1,-0.31003,-0.47563,-0.66478,0.41001,0.16908,six
1,-0.59812,0.43833,-0.57773,0.078113,-0.11324,six
1,-0.3281,-0.15487,-0.64595,0.12486,0.23712,six
1,-0.13459,0.059118,-0.44536,0.19143,-0.11291,six
1,0.051403,0.062025,-0.62414,-0.22749,0.079163,six
1,-0.35944,1.268,-1.237,0.34095,-0.82893,six
1,-0.83265,-0.48004,0.4429,0.26325,-0.35463,six
1,-0.18121,-0.61887,0.16647,0.34476,-0.37628,six
1,-0.45309,-0.60313,0.25468,0.33527,-0.32404,six
1,-1.6832,1.9601,-1.573,0.91573,-0.40317,six
1,-1.5728,1.5229,-0.97219,0.48102,-0.27144,six
1,-1.6281,0.98487,-0.89446,0.8632,-0.32422,six
1,-1.6769,1.0046,-0.90938,1.0842,-0.49898,six
1,-0.97773,-0.048589,-0.019787,0.50905,-0.32562,six
1,0.29729,-0.060393,-0.53508,-0.55563,-0.025985,six
1,0.23375,0.14203,-0.62954,-0.56455,-0.11906,six
1,0.20558,-0.068451,-0.67898,-0.3542,0.034581,six
1,0.082668,0.16806,-0.67977,-0.42798,-0.046649,six
1,0.49745,0.099413,-0.72706,-0.60936,-0.11466,six
1,-0.77195,-0.47369,0.2345,0.46236,-0.35953,six
1,-1.2151,0.17614,0.089649,0.075358,-0.037319,six
1,-1.239,0.19099,0.27754,0.022728,-0.15943,six
1,-0.99392,0.18316,-0.36129,0.42885,-0.18908,six
1,-1.3829,0.96875,-0.47227,0.27244,-0.29007,six
1,-1.6089,1.2435,-0.57394,0.185,-0.16061,six
1,-1.4084,1.0101,-0.4302,0.11916,-0.17266,six
1,-0.71175,-0.2219,-0.51138,0.58582,-0.022132,six
1,-1.0116,-0.0038689,-0.25586,0.49209,-0.1111,six
1,-0.86832,0.34796,-0.32805,0.34787,-0.43435,six
1,-0.42657,0.038718,-0.75363,0.082893,0.24131,six
1,-0.83812,0.42745,-0.78705,0.54226,-0.062276,six
1,-1.0501,0.52581,-0.53088,0.46944,-0.34136,six
1,-0.91234,0.17566,-0.090624,0.36846,-0.46422,six
1,-0.78508,0.34176,-0.46969,0.34263,-0.26716,six
1,-0.71737,0.073748,-0.24017,0.41879,-0.44205,six
1,-0.9397,0.25034,-0.24309,0.28569,-0.27988,six
1,-0.22338,0.26179,-0.57092,-0.023339,-0.17731,six
1,-0.50208,0.4689,-0.56971,0.063485,-0.12907,six
1,0.11757,0.56652,-0.46887,-0.34874,-0.43145,six
1,-0.83045,0.23626,-0.0088899,0.13313,-0.29928,six
1,-0.67437,-0.057421,0.090957,0.32003,-0.53053,six
1,-0.041704,-0.095277,-0.74226,0.041881,0.024828,six
1,-0.22155,0.00074556,-0.65038,0.22548,-0.088523,six
1,0.69189,0.16869,-0.80925,-0.69168,-0.34469,six
1,0.37758,-0.17639,-0.75751,-0.18215,-0.031255,six
1,0.20679,-0.25421,-0.70623,-0.11568,-0.028857,six
1,-0.33584,-0.10938,-0.37961,0.27577,-0.099249,six
1,-0.68802,0.13051,-0.1621,0.33066,-0.40443,six
1,-0.7915,0.23402,-0.16296,0.41585,-0.50571,six
1,-1.2496,0.65087,-0.67412,0.24315,0.16142,six
1,-1.1689,0.70278,-0.58154,0.61362,-0.45895,six
1,-1.2392,0.0072946,0.0086119,0.69857,-0.44019,six
1,-0.58326,-0.11953,-0.14967,0.19853,-0.076067,six
1,-0.65998,-0.22131,0.068016,0.15369,-0.20594,six
1,-1.0437,0.29602,0.091312,-0.1938,0.0089967,six
1,0.17492,-0.29724,-0.53461,0.10211,-0.18925,six
1,0.13019,-0.19858,-0.57768,0.035714,-0.16036,six
1,-0.0055851,-0.37169,-0.39395,0.25887,-0.20785,six
1,-0.80565,0.15531,-0.49028,0.81506,-0.45505,six
1,0.49833,-0.82982,-1.1196,0.10085,0.43557,six
1,0.5282,-0.71467,-1.0246,0.030574,0.2765,six
1,0.3813,-0.30177,-0.92407,-0.13424,0.1113,six
1,0.13886,-1.0165,-0.80469,0.4104,0.33146,six
1,0.48515,-0.75411,-1.0356,0.090966,0.38242,six
1,-1.4285,0.62785,-0.23479,0.26275,-0.17161,six
1,-1.3745,0.38853,-0.060095,0.097458,-0.0014028,six
1,-1.6927,0.95181,-0.17584,0.021234,-0.067446,six
1,-1.3728,0.87368,-0.54396,0.30442,-0.21828,six
1,-1.5327,1.0494,-0.33155,0.044833,-0.052131,six
1,0.19264,0.095299,-0.77375,-0.096212,-0.16578,six
1,-1.286,0.4807,-0.0923,0.37569,-0.42608,six
1,-1.34,0.61134,-0.14215,0.31682,-0.39628,six
1,-1.5474,0.91928,-0.48887,0.45947,-0.30821,six
1,-0.94435,0.069792,-0.13568,0.68181,-0.60971,six
1,-1.6054,1.0542,-0.49784,0.34021,-0.25033,six
1,-0.75102,-0.19316,-0.25247,0.68273,-0.33804,six
1,-0.38008,0.49625,-0.81816,0.23977,-0.30235,six
1,-1.4246,1.0956,-0.64367,0.27424,-0.21732,six
1,-0.092906,0.42274,-0.68733,-0.10456,-0.21649,six
1,0.51038,0.20446,-0.58068,-0.41806,-0.33196,six
1,0.44424,0.23763,-0.60159,-0.35528,-0.31667,six
1,0.72205,0.48561,-0.70388,-0.71367,-0.51934,six
1,0.67911,0.3944,-0.69263,-0.63871,-0.43233,six
1,-0.92155,-0.28658,0.33528,0.12032,-0.23216,six
1,-0.66553,-0.87183,0.36058,0.56865,-0.38247,six
1,-1.0006,-0.15457,0.36859,-0.017042,-0.1416,six
1,-0.7661,-0.15448,0.069212,0.45034,-0.41546,six
1,-1.0212,-0.29982,0.3047,0.095541,0.010227,six
1,-0.52066,-0.63049,-0.3746,0.5595,0.03042,six
1,-0.68679,-0.43494,-0.37241,0.57558,-0.027074,six
1,-1.0307,0.20737,-0.16484,0.31844,-0.16831,six
1,-1.2495,0.74242,-0.62359,0.73357,-0.45695,six
1,-1.4407,1.0931,-0.94681,0.7338,-0.29041,six
1,-0.51567,-0.37525,0.070484,0.1486,-0.22434,six
1,-0.43372,-0.33948,-0.19919,0.17334,-0.10745,six
1,-0.45231,-0.33377,-0.069446,0.22693,-0.12297,six
1,-0.71631,-0.059763,0.18621,0.071007,-0.24312,six
1,-0.19123,-0.46773,-0.24064,0.099834,-0.032356,six
1,-0.20503,-0.67236,-0.34836,0.28789,0.024451,six
1,-0.11383,-0.47106,-0.56986,0.18992,0.051449,six
1,-0.021114,-0.5938,-0.55622,0.18486,0.077633,six
1,-0.22635,-0.73878,-0.44842,0.38089,0.12373,six
1,-0.3272,-0.74033,-0.3651,0.42433,0.093877,six
1,-1.6955,1.2587,-0.83706,0.53119,-0.18612,six
1,0.02001,0.39283,-0.64391,-0.16831,-0.12136,six
1,-0.76016,0.20393,-0.49417,0.33859,-0.2494,six
1,-1.0373,0.4717,-0.58222,0.39273,-0.20862,six
1,-0.80444,0.4084,-0.62383,0.12432,-0.069756,six
1,-0.5581,-0.32502,-0.11549,0.46437,-0.3136,six
1,-0.48597,0.27796,-0.56542,-0.17335,-0.024165,six
1,-1.1816,0.78426,-0.2809,0.22593,-0.28033,six
1,-1.2276,0.12722,-0.082594,0.55568,-0.27705,six
1,-1.0111,0.58625,-0.88585,0.52087,-0.036737,six
1,-1.0524,1.0149,-1.1065,0.57829,-0.3431,six
1,-1.1086,1.3472,-1.3706,0.68021,-0.43912,six
1,-1.0429,1.1679,-1.2128,0.47371,-0.32579,six
1,-1.1549,1.218,-1.1351,0.49449,-0.29828,six
1,-1.1267,1.3224,-1.2499,0.62521,-0.44482,six
1,0.050357,-0.54717,-0.14393,0.60234,-0.018116,six
1,-0.60258,-0.47673,0.47425,0.3648,-0.60779,six
1,-0.84013,-0.4996,-0.22883,0.86129,-0.21402,six
1,-0.48742,-0.023399,-0.58057,0.28957,0.013826,six
1,-0.89489,0.25806,-0.3515,0.60411,-0.3853,six
1,-0.68605,0.49098,-0.87932,0.22888,0.046083,six
1,-0.020395,0.37306,-0.72738,-0.095808,-0.084598,six
1,-0.31272,0.54059,-0.78901,0.12828,-0.1315,six
1,-0.49213,0.17654,-0.75082,0.13768,0.13997,six
1,-0.078347,0.1114,-0.56492,0.019101,-0.062166,six
1,-0.30202,0.29484,-0.71601,0.081899,-0.11115,six
1,-0.47316,-0.079574,-0.5223,0.32042,-0.076993,six
1,-0.88838,0.30845,-0.69566,0.5417,-0.16359,six
1,-1.2057,0.76928,-0.57488,0.6068,-0.55522,six
1,-0.76749,0.50809,-0.92822,0.53565,-0.18255,six
1,-1.3029,0.93399,-1.08,0.71003,-0.13687,six
1,-0.66266,0.076391,-0.52069,0.51097,-0.27649,six
1,-0.64022,0.21323,-0.76737,0.43639,-0.15366,six
1,-0.59842,-0.51084,-0.22383,0.72783,-0.24042,six
1,-0.97157,-0.11643,-0.043642,0.48747,-0.29604,six
1,-1.1748,0.87464,-0.55934,0.3058,-0.19968,six
1,-0.78014,-0.015408,0.080951,-0.11881,0.010196,six
1,-1.0074,0.11719,0.052035,-0.075193,0.02488,six
1,-0.43147,0.37794,-0.81819,0.3636,-0.32567,six
1,-1.8848,1.7297,-0.98087,0.40314,-0.18755,six
1,-1.9429,1.6241,-0.7265,-0.17568,0.30304,six
1,-0.75026,-0.4155,0.16006,0.57893,-0.46757,six
1,-0.78046,-0.46252,0.25458,0.4134,-0.35146,six
1,-0.59842,-0.36314,-0.37277,0.58356,-0.17791,six
1,-0.71108,-0.27724,0.04984,0.58484,-0.47839,six
1,-0.81582,-0.22691,-0.19612,0.77033,-0.45107,six
1,-1.0335,-0.050583,-0.017291,0.45184,-0.28443,six
1,-0.49656,0.13441,-0.82801,0.30207,-0.055781,six
1,-0.44173,-0.13547,-0.51168,0.41111,-0.11475,six
1,-0.068121,-0.24303,-0.57833,0.15914,0.041637,six
1,-0.33028,-0.34237,-0.49153,0.44584,-0.075702,six
1,-0.4174,-0.21662,-0.56141,0.46139,-0.066347,six
1,-0.77088,-0.091102,-0.50223,0.6412,-0.1346,six
1,-0.60919,-0.20105,-0.30917,0.32094,-0.15597,six
1,-0.36137,-0.46602,-0.65936,0.31936,0.21132,six
1,-0.49639,-0.44986,-0.16694,0.33783,-0.14725,six
1,-0.44501,-0.25885,-0.28961,0.16791,-0.11805,six
1,0.25304,0.11485,-0.77798,-0.31524,-0.11984,six
1,-0.38958,0.29682,-0.80967,-0.074,-0.012506,six
1,-1.5173,1.3189,-0.99517,0.61081,-0.26794,six
1,-0.71967,-0.51745,-0.010742,0.50709,-0.15094,six
1,-0.60542,-0.69414,0.0061433,0.59547,-0.18635,six
1,-0.49318,-0.78943,-0.23988,0.67923,-0.009686,six
1,-0.46872,-0.59848,-0.20353,0.49099,-0.065574,six
1,-0.68873,-0.56088,-0.091005,0.63252,-0.19949,six
1,-1.0521,-0.15176,0.33101,0.12145,-0.17298,six
1,-1.4141,0.45081,0.28973,-0.23218,-0.023133,six
1,-1.3609,0.51966,0.21239,-0.29253,0.0089654,six
1,-0.2756,-0.16603,-0.34626,0.45526,-0.29475,six
1,0.17208,-0.4438,-0.55161,0.30408,0.0071684,six
1,-0.19914,-0.43653,-0.4541,0.43183,-0.19901,six
1,-1.075,0.39971,-0.2897,0.56448,-0.51571,six
1,-0.97244,0.31007,-0.29743,0.60847,-0.55966,six
1,-0.93435,0.18146,-0.081373,0.47135,-0.54605,six
1,-0.83218,-0.1449,-0.15379,0.6481,-0.44728,six
1,-1.0346,0.28774,-0.058727,0.32498,-0.43034,six
1,-1.6165,0.8582,-0.76262,0.98531,-0.41103,six
1,-1.4953,0.64744,-0.52177,0.61228,-0.17923,six
1,-1.1017,0.59665,-0.42378,0.38781,-0.34277,six
1,-1.9253,1.6599,-1.0017,0.41535,-0.10247,six
1,0.97491,0.48169,-0.67858,-0.68383,-0.44213,six
1,0.78682,0.3484,-0.75526,-0.55229,-0.37168,six
1,-1.6555,1.1061,-0.96229,0.67056,-0.087466,six
1,-1.2474,0.5983,-0.86115,0.52378,0.096658,six
1,-0.54986,-0.27441,-0.69675,0.53682,0.087976,six
1,-0.71557,-0.13738,-0.48972,0.51902,-0.077378,six
1,-0.7607,0.016677,-0.64394,0.52948,-0.037307,six
1,-0.46257,-0.18883,-0.58688,0.37623,-0.036579,six
1,-0.75326,-0.19124,-0.32532,0.49505,-0.12818,six
1,-2.1095,2.0812,-1.12,0.25168,-0.023964,six
1,-1.8673,1.7652,-1.0318,0.32332,-0.097984,six
1,-1.6757,0.96101,-0.32762,0.29714,-0.20837,six
1,-1.3851,0.5087,-0.49053,0.87462,-0.46652,six
1,-0.67544,-0.358,-0.44615,0.53833,-0.030524,six
1,-0.66289,-0.42081,-0.37366,0.61154,-0.13759,six
1,-1.0353,0.048024,-0.13176,0.47814,-0.23997,six
1,-0.016507,-0.1901,-0.56976,0.20206,-0.029647,six
1,-1.505,0.93376,-0.76641,0.49906,-0.086668,six
1,-1.5909,0.82015,-0.19621,0.31408,-0.27555,six
1,-1.082,-0.4652,0.23356,0.70919,-0.31519,six
1,-0.91525,-0.44114,0.049514,0.47351,-0.065065,six
1,-1.3979,-0.084628,0.32143,0.58664,-0.37404,six
1,-2.1014,2.2368,-1.6191,1.0184,-0.36143,six
1,-1.7564,1.5718,-1.2166,1.0616,-0.63851,six
1,-1.8569,1.87,-1.2972,0.71632,-0.28127,six
1,-1.2627,1.3131,-1.0191,0.61127,-0.22669,six
1,-1.5043,1.6127,-1.2865,0.88,-0.40891,six
1,-1.8629,1.5321,-0.77313,0.013691,0.15828,six
1,-0.60963,-0.44328,-0.11025,0.64354,-0.39857,six
1,-0.83895,-0.10964,-0.26246,0.64001,-0.35963,six
