1,2,3,y
1,-0.81805,-0.15184,two
1,-0.93622,-0.039658,two
1,-1.6837,0.70981,two
1,-1.6745,0.71642,two
1,-1.4889,0.55104,two
1,-0.99384,0.066184,two
1,-0.81654,-0.064073,two
1,-1.4427,0.53696,two
1,-1.3497,0.43863,two
1,-1.4219,0.45791,two
1,-1.7559,0.78913,two
1,-0.83497,0.095923,two
1,-1.1306,0.3521,two
1,-0.86699,-0.060099,two
1,-1.2827,0.3461,two
1,-1.5666,0.60339,two
1,-1.5608,0.58485,two
1,-1.1594,0.19874,two
1,-1.713,0.74089,two
1,-1.8377,0.86357,two
1,-1.7284,0.75972,two
1,-1.8807,0.90846,two
1,-1.8506,0.87207,two
1,-0.42851,0.18732,two
1,-0.93655,0.090877,two
1,-0.70728,0.2561,two
1,-0.83505,0.16095,two
1,-0.55952,0.23398,two
1,-1.2342,0.2763,two
1,-1.0641,0.11715,two
1,-1.4578,0.49812,two
1,-1.2407,0.27935,two
1,-1.2399,0.29913,two
1,-1.7407,0.77772,two
1,-1.7113,0.73499,two
1,-1.5002,0.52413,two
1,-1.6711,0.7007,two
1,-1.3241,0.36634,two
1,-1.4369,0.46843,two
1,-1.1827,0.37372,two
1,-1.5697,0.68307,two
1,-0.75675,-0.13185,two
1,-1.4813,0.65618,two
1,-1.7672,0.80458,two
1,-1.8325,0.86502,two
1,-0.59016,0.13826,two
1,-0.57831,-0.31542,two
1,-1.7801,0.8334,two
1,-1.5326,0.58032,two
1,-1.2019,0.36761,two
1,-1.3375,0.44547,two
1,-1.6927,0.71722,two
1,-1.6943,0.71953,two
1,-1.4051,0.43146,two
1,-1.6486,0.67419,two
1,-1.3136,0.35448,two
1,-1.7588,0.7813,two
1,-1.7429,0.76415,two
1,-1.5672,0.59729,two
1,-1.8828,0.8975,two
1,-0.86063,0.56819,two
1,-1.7226,0.73983,two
1,-1.5625,0.5969,two
1,-1.7285,0.74583,two
1,-1.702,0.71638,two
1,-1.6961,0.71606,two
1,-1.4136,0.46731,two
1,-1.6794,0.71382,two
1,-1.7232,0.78033,two
1,-1.5244,0.58747,two
1,-1.3817,0.43328,two
1,-1.0647,0.099792,two
1,-0.48053,-0.12937,two
1,-0.86704,0.10524,two
1,-1.1297,0.37289,two
1,-1.5393,0.5943,two
1,-1.5403,0.61201,two
1,-0.71642,-0.044457,two
1,-1.3311,0.48602,two
1,-1.1442,0.26462,two
1,-0.82841,0.48952,two
1,-1.2611,0.29977,two
1,-0.050645,-0.20247,two
1,-0.46971,-0.18243,two
1,-0.99357,-0.0062289,two
1,-0.90233,0.029455,two
1,-1.1427,0.24883,two
1,-1.7392,0.76796,two
1,-1.1318,0.23689,two
1,-1.0426,0.082359,two
1,-0.9198,-0.012541,two
1,-0.81817,-0.12793,two
1,-0.71485,-0.18804,two
1,-1.19,0.21949,two
1,-1.2625,0.34563,two
1,-1.1375,0.18372,two
1,-1.534,0.58037,two
1,-1.8676,0.89076,two
1,-1.966,0.98856,two
1,-1.9736,0.99285,two
1,-0.38224,-0.026899,two
1,-1.2588,0.28929,two
1,-1.0855,0.51191,two
1,-0.97027,0.39565,two
1,-0.97414,0.44185,two
1,-1.5256,0.61406,two
1,-1.6658,0.72979,two
1,-1.3215,0.40415,two
1,-1.1625,0.22785,two
1,-1.293,0.38452,two
1,-1.0827,0.22519,two
1,-0.79025,-0.12242,two
1,-1.2895,0.52069,two
1,-1.265,0.57186,two
1,-1.2127,0.25315,two
1,-0.63537,-0.2965,two
1,-0.62116,-0.28787,two
1,-0.94836,0.13,two
1,-1.0102,0.24163,two
1,-1.0297,0.21322,two
1,-1.0001,0.23503,two
1,-1.0899,0.29662,two
1,-1.3695,0.44106,two
1,-1.0354,0.079266,two
1,0.28781,0.62026,two
1,0.21139,0.34175,two
1,-0.051167,0.67981,two
1,-0.13043,0.59535,two
1,-1.6789,0.71702,two
1,-1.2864,0.36743,two
1,-1.0284,0.071136,two
1,-1.2602,0.28909,two
1,-1.2459,0.2476,two

