1,2,3,4,5,y
1,-0.66763,0.051542,-0.17181,0.21181,six
1,-0.76505,0.63196,-0.35536,0.40638,six
1,-0.98968,0.70252,-0.99811,0.37718,six
1,-0.97346,0.3019,-0.65457,0.41548,six
1,-0.62026,-0.05339,-0.65934,0.41956,six
1,-0.7283,0.11574,-0.64493,0.35237,six
1,-0.73071,-0.14817,-0.39202,0.38904,six
1,-0.55487,-0.75416,-0.2678,0.66604,six
1,-0.71629,-0.3954,-0.51046,0.69778,six
1,-0.57837,-0.40843,-0.5681,0.64315,six
1,-0.62121,-0.43532,-0.59267,0.73141,six
1,-0.81799,-0.22084,-0.42955,0.54958,six
1,-0.4164,0.044765,-0.62559,0.13703,six
1,-0.42387,-0.69053,-0.24271,0.46955,six
1,-1.3684,0.75378,-0.1676,-0.060288,six
1,-0.084417,-0.28058,-0.6887,0.19974,six
1,0.37329,-0.084817,-0.88856,-0.25918,six
1,0.14217,0.065702,-0.85757,-0.21273,six
1,0.18168,-0.099786,-0.85925,-0.09414,six
1,0.67527,-0.018866,-0.90112,-0.45875,six
1,-1.8576,1.8652,-1.2048,0.27989,six
1,-2.1628,2.4345,-1.6925,0.48083,six
1,-2.19,2.1321,-1.0247,0.15145,six
1,-1.7957,1.2921,-0.5754,0.1659,six
1,-1.1289,0.26537,0.47893,-0.37366,six
1,-1.2483,0.48678,0.28658,-0.33563,six
1,-1.0532,-0.0041698,0.51742,-0.28084,six
1,-0.67561,0.043383,0.29863,-0.19693,six
1,-0.67046,0.14468,-0.058344,-0.033419,six
1,-0.30197,-0.20263,0.17637,0.07675,six
1,-0.96366,0.55762,-0.72696,0.22234,six
1,0.40636,0.018623,-0.41423,-0.35653,six
1,0.26564,0.091067,-0.4046,-0.44498,six
1,-0.8367,0.11693,-0.10718,-0.0034955,six
1,-1.0381,0.38152,-0.088607,-0.043954,six
1,-0.99806,0.56419,-0.37568,-0.014241,six
1,-1.0281,0.31481,0.13957,-0.2783,six
1,-1.0013,0.36762,-0.11984,0.10826,six
1,-0.20845,-0.78334,-0.39333,0.56751,six
1,-0.54248,-0.17609,-0.22723,0.22385,six
1,-0.65675,-0.1079,-0.22421,0.23373,six
1,-0.59267,-0.23156,0.24216,-0.18345,six
1,-0.74926,-0.28842,0.1316,0.10057,six
1,-0.80727,0.015753,-0.1105,0.093819,six
1,-0.14901,-0.39746,-0.58597,0.14209,six
1,-0.19113,-0.33591,-0.55482,0.12368,six
1,-0.32469,-0.31385,-0.58268,0.22634,six
1,-0.49814,-0.18517,-0.26587,0.26251,six
1,-0.60609,0.049411,-0.34964,0.22581,six
1,-0.97989,0.16559,-0.69535,0.59871,six
1,-0.58898,0.18352,-0.57312,-0.0094177,six
1,-0.65934,0.16931,-0.51507,0.026385,six
1,-1.1056,0.31373,-0.75153,0.63012,six
1,-0.05894,-0.76849,-0.50353,0.46045,six
1,-0.05356,-0.69192,-0.61767,0.46658,six
1,-0.19843,-0.73677,-0.45194,0.4796,six
1,-0.53155,-0.39213,-0.45027,0.4866,six
1,-0.59913,-0.12478,-0.64026,0.54928,six
1,-0.057046,-0.084703,-0.50734,0.00358,six
1,0.14176,-0.1899,-0.61707,-0.055382,six
1,-0.003693,0.03622,-0.67341,0.04785,six
1,-0.1785,-0.042799,-0.7084,0.18433,six
1,-1.094,0.15635,0.36967,-0.21622,six
1,-0.70414,-0.036389,0.025539,0.16204,six
1,-0.43625,-0.52285,-0.12387,0.32703,six
1,-0.52212,-0.88987,-0.18112,0.74107,six
1,-0.83532,-0.12886,-0.10771,0.20472,six
1,-1.5717,0.73714,0.13882,-0.24671,six
1,0.0065764,-0.67419,-0.55242,0.50118,six
1,-1.1702,0.02604,0.25802,-0.045764,six
1,-3.188,4.1885,-2.7374,0.759,six
1,-3.1257,4.199,-2.9608,0.91319,six
1,-0.94501,0.0055304,-0.42382,0.51538,six
1,-0.018011,-0.22873,-0.63571,0.22037,six
1,-0.027576,-0.23854,-0.62078,0.031291,six
1,-1.2271,0.31696,0.093701,-0.11406,six
1,-1.0867,0.12876,0.24985,-0.20393,six
1,-1.3805,0.56406,0.073656,-0.20595,six
1,-1.5633,0.98886,-0.13515,-0.2417,six
1,-0.85845,-0.028808,-0.12893,0.12148,six
1,-1.0334,0.63226,-0.88858,0.45546,six
1,-0.89889,0.78334,-0.94378,0.56118,six
1,-1.0873,0.70776,-0.57567,0.24059,six
1,-0.10051,-1.2065,-0.24487,0.72232,six
1,-0.35337,-0.8049,-0.29044,0.58855,six
1,-0.17654,-1.162,-0.20755,0.70627,six
1,-0.11793,-0.87761,-0.22117,0.35357,six
1,-0.6401,-0.047863,-0.36385,0.30573,six
1,-1.3121,1.1934,-0.62396,0.19355,six
1,-0.05555,-0.053502,-0.71374,0.15402,six
1,-0.12324,-0.14532,-0.69802,0.26201,six
1,-0.13911,3.976e-05,-0.704,0.26718,six
1,-0.48798,-0.17329,-0.71318,0.46061,six
1,0.050029,0.1824,-0.09187,0.56602,six
1,-1.3067,1.2322,-0.66191,0.17434,six
1,-0.74556,0.61064,-0.78463,0.18392,six
1,-0.75098,0.60372,-0.90495,0.42341,six
1,-0.18293,0.29192,-0.59611,-0.24428,six
1,-0.24122,0.13401,-0.64271,-0.10901,six
1,-0.63034,-0.68987,-0.2745,0.65265,six
1,-1.1976,0.0056451,0.091162,0.17221,six
1,-1.3264,0.27766,0.010791,0.10568,six
1,-0.95803,0.29118,0.045454,-0.053981,six
1,-0.69529,-0.09097,0.21786,-0.10488,six
1,-0.86917,0.23931,-0.27145,0.15785,six
1,-0.32715,0.16358,-0.23779,0.30001,six
1,-0.63368,0.31239,-0.27333,0.25165,six
1,-0.47563,-0.4153,-0.17862,0.36419,six
1,-1.5041,0.86961,-0.34729,0.089819,six
1,-0.49872,0.00016618,-0.71691,0.38951,six
1,-0.33978,-0.54833,-0.42092,0.42607,six
1,-0.49106,-0.30994,-0.50876,0.41731,six
1,-0.48375,-0.529,-0.38659,0.50881,six
1,-0.88792,-0.12398,-0.092319,0.20177,six
1,-0.9406,-0.02422,-0.074317,0.14248,six
1,-1.1584,0.455,-0.18325,0.00014861,six
1,-1.1987,0.936,-0.45387,0.054173,six
1,-0.81807,0.26594,-0.37567,0.25774,six
1,-2.0362,1.7719,-0.95325,0.25681,six
1,-2.069,2.0569,-1.3532,0.41381,six
1,-0.90717,-0.30542,-0.29833,0.59143,six
1,-1.9713,1.2064,-0.11322,-0.1012,six
1,-1.2852,0.26982,-0.10171,0.17775,six
1,-1.0771,-0.11537,-0.095843,0.3656,six
1,-0.85425,-0.32362,-0.41441,0.65834,six
1,-0.1948,-0.49134,-0.47544,0.22477,six
1,-0.50244,-0.47315,-0.36243,0.4115,six
1,-0.55462,-0.47573,-0.26825,0.37512,six
1,-0.15945,-0.42661,-0.55743,0.20731,six
1,-0.39218,-0.21442,-0.56912,0.23554,six
1,-0.10297,-0.02389,-0.59903,0.15181,six
1,-1.5608,0.85474,0.048719,-0.22536,six
1,-1.4826,0.85091,-0.070324,-0.16948,six
1,-1.3173,0.69484,0.026594,-0.18306,six
1,-1.1414,0.29091,0.41646,-0.39198,six
1,-1.2318,0.99173,-0.74546,0.20605,six
1,-1.8243,1.0397,-0.22301,0.047487,six
1,-1.354,0.55645,-0.43005,0.28411,six
1,-0.12352,-0.61522,-0.48945,0.42548,six
1,-0.227,-0.55981,-0.28609,0.38723,six
1,0.07132,-0.56128,-0.44682,0.33322,six
1,0.085488,-0.66796,-0.50106,0.34485,six
1,-0.026376,-0.64106,-0.43769,0.37794,six
1,-1.0621,-0.10948,-0.01253,0.29631,six
1,-0.52768,0.348,-0.52358,0.087369,six
1,-0.62454,0.05761,-0.78191,0.45023,six
1,-0.55907,0.16544,-0.60875,0.39579,six
1,-0.57063,-0.26992,-0.40981,0.4594,six
1,-0.72061,0.52442,-0.59871,0.17962,six
1,-0.31003,-0.2942,-0.25101,0.1638,six
1,-0.62681,0.15324,-0.43605,0.22648,six
1,-0.14054,-0.56635,-0.43761,0.38548,six
1,-0.67372,0.21329,-0.41948,0.20821,six
1,-1.0359,0.65673,-0.14003,-0.21109,six
1,-1.0336,0.39453,0.085804,-0.21571,six
1,-0.85182,0.44873,-0.52079,0.11815,six
1,-1.6356,1.2533,-0.76137,0.23042,six
1,-1.6951,1.2325,-0.5617,0.09596,six
1,-1.1285,0.57245,0.13374,-0.28807,six
1,-0.30238,0.1537,-0.4616,-0.0045393,six
1,-0.48612,-0.3558,-0.31514,0.28217,six
1,0.01492,-0.1606,-0.37706,-0.17052,six
1,-0.78842,0.037335,-0.56814,0.39541,six
1,-2.157,1.9031,-0.83542,0.12156,six
1,-2.1633,1.8914,-0.7884,0.091529,six
1,0.21638,0.27249,-0.26894,0.12914,six
1,0.20941,0.11127,-0.2904,0.22685,six
1,0.53054,0.23155,-0.22552,0.34085,six
1,0.12435,-0.34375,-0.42886,-0.11821,six
1,0.2257,-0.32757,-0.50989,-0.17691,six
1,-0.035443,-0.18393,-0.40592,-0.18857,six
1,0.25171,-0.026305,-0.40323,-0.51795,six
1,0.12343,-0.42226,-0.45399,-0.05795,six
1,-0.62584,0.57866,-0.67822,0.4364,six
1,-0.86953,0.2757,-0.2637,0.056258,six
1,-2.7376,3.1692,-1.9945,0.59163,six
1,0.0060781,0.21611,-0.67217,-0.44296,six
1,-0.67253,-0.58986,0.12161,0.24951,six
1,-0.36593,-0.34297,-0.1162,0.084817,six
1,-0.49147,-0.48751,-0.073412,0.30383,six
1,-0.3733,-0.55929,-0.38362,0.5131,six
1,-0.23191,-0.47366,-0.30468,0.33247,six
1,0.14967,-0.34968,-0.6697,-0.014167,six
1,0.14342,-0.40329,-0.70695,0.068021,six
1,-1.1694,0.39348,-0.70179,0.57473,six
1,-1.4941,0.92697,-0.98668,0.65022,six
1,-0.41456,-0.29349,-0.59841,0.34742,six
1,-0.42824,-0.70559,-0.18515,0.40341,six
1,-0.81378,-0.24176,0.17669,-0.058869,six
1,-0.92064,0.0046624,-0.053458,0.14419,six
1,-0.58863,-0.17092,-0.49296,0.35899,six
1,-0.57113,0.022284,-0.58516,0.31734,six
1,-0.71088,-0.084972,-0.56686,0.51388,six
1,-0.51664,-0.0097595,-0.089917,-0.24117,six
1,-2.6006,3.017,-1.9537,0.58883,six
1,-0.29785,-0.60646,-0.2318,0.29433,six
1,-1.4747,0.81856,-0.47132,0.23229,six
1,-0.92805,-0.23901,0.39612,-0.075372,six
1,-1.3413,0.90377,-0.73764,0.35855,six
1,0.55204,-0.020174,-0.77286,-0.23911,six
1,-0.96956,0.049029,-0.47107,0.54452,six
1,-0.77846,0.17846,-0.70913,0.55281,six
1,-0.31513,-0.0063809,-0.64099,0.52445,six
1,-0.761,0.18478,-0.70588,0.52104,six
1,-0.71215,0.11284,-0.70592,0.5091,six
1,-1.4633,1.1344,-0.68085,0.18359,six
1,-0.33315,-0.5051,-0.33371,0.52827,six
1,-2.0411,2.2681,-1.2512,0.41424,six
1,-2.0772,2.2168,-1.1694,0.31417,six
1,-2.1443,2.2751,-1.1458,0.27454,six
1,-1.025,0.024436,0.20947,-0.045753,six
1,-1.3198,0.57606,-0.028522,-0.10996,six
1,-1.1288,0.23496,-0.009805,0.044495,six
1,-1.2076,0.41811,0.14033,-0.19661,six
1,-0.87506,-0.32403,0.31193,0.014439,six
1,-1.7328,1.1047,-0.7067,0.39811,six
1,-1.9742,1.6313,-0.85553,0.23342,six
1,-0.88407,0.022553,0.059781,-0.05574,six
1,-1.2044,0.22638,0.16307,-0.042112,six
1,-1.0642,0.17121,-0.030653,0.09734,six
1,-1.432,1.1248,-0.98982,0.4303,six
1,-2.3908,2.3093,-1.3666,0.4751,six
1,-1.6384,1.1121,-0.83421,0.4338,six
1,-1.907,1.687,-1.114,0.41924,six
1,-0.55813,-0.26572,-0.57483,0.62537,six
1,-0.55841,-0.20229,-0.62864,0.52872,six
1,-0.71385,-0.12611,-0.48553,0.50156,six
1,-0.33353,-0.35513,-0.51429,0.45164,six
1,-0.42529,0.039511,-0.75497,0.227,six
1,-0.34662,-1.0257,-0.072616,0.59061,six
1,-0.35857,-0.82006,-0.0053668,0.34761,six
1,-0.66857,-0.34208,0.14514,0.057203,six
1,-0.57274,-0.76,0.032297,0.41567,six
1,-0.40064,-1.0545,0.20886,0.38375,six
1,-0.93109,0.25534,-0.57749,0.30197,six
1,-0.52327,0.051988,-0.58065,0.39409,six
1,-0.055921,0.030417,-0.699,0.23443,six
1,-0.35021,0.0068773,-0.68635,0.28773,six
1,-1.6205,0.9205,-0.25227,0.057341,six
1,-0.88536,0.17004,-0.59212,0.4092,six
1,-1.2855,0.62792,-0.84222,0.50434,six
1,-1.4829,0.62538,-0.25942,0.13239,six
1,-1.2893,0.69988,-0.028507,-0.22762,six
1,-0.68733,0.4718,-0.454,0.030509,six
1,-0.81961,0.27509,-0.36895,0.16065,six
1,-0.80603,0.23688,-0.42704,0.21349,six
1,-0.4754,-0.57237,-0.27223,0.54957,six
1,-0.85794,-0.15845,-0.40101,0.42848,six
1,-0.82777,0.11032,-0.51317,0.27905,six
1,-0.38128,0.33783,-0.76542,-0.12659,six
1,-0.97059,0.5426,-0.97477,0.5301,six
1,-0.78058,0.50561,-0.86597,0.25861,six
1,-1.0909,0.26336,-0.433,0.31943,six
1,-0.95236,0.30512,-0.74459,0.51008,six
1,-0.80944,0.022874,-0.58694,0.47649,six
1,-0.92399,0.20439,-0.68999,0.5528,six
1,-1.3099,0.67382,-0.80632,0.53781,six
1,-0.71336,0.37703,-0.2369,0.0036374,six
1,-1.4034,1.2564,-0.55583,0.084732,six
1,-0.21265,0.31792,-0.81407,-0.15816,six
1,-0.16372,0.27126,-0.76402,-0.20586,six
1,-0.25317,0.24388,-0.85027,-0.0075295,six
1,-0.0615,0.30846,-0.70663,-0.29795,six
1,-0.09338,0.28803,-0.72499,-0.32345,six
1,-1.966,1.8026,-0.97101,0.1986,six
1,0.3212,0.43966,-0.16314,0.10757,six
1,-1.1425,0.6136,-0.51634,0.22153,six
1,-1.032,0.59424,-0.60006,0.21913,six
1,0.3212,0.43966,-0.16314,0.10757,six
1,-1.1425,0.6136,-0.51634,0.22153,six
1,-1.032,0.59424,-0.60006,0.21913,six
1,-2.1531,1.6765,-0.6588,0.14498,six
1,-1.5157,0.66614,-0.56246,0.42396,six
1,-1.3365,0.28433,-0.22945,0.28697,six
1,-0.47205,0.21572,-0.72115,0.32377,six
1,-0.48513,0.14785,-0.66004,0.40801,six
1,-1.0765,0.43559,-0.27544,0.16198,six
1,-0.037455,-0.38162,-0.59461,0.22745,six
1,-1.4728,0.66658,-0.020597,-0.096269,six
1,-1.1655,0.24751,0.21392,-0.16089,six
1,-0.52616,0.0081989,-0.15812,0.10812,six
1,-0.87971,0.38273,-0.22723,0.034574,six
1,-0.66596,0.048417,-0.26258,0.076964,six
1,-0.97624,0.51315,-0.66489,0.40501,six
1,-0.1028,-1.1098,-0.28053,0.63154,six
1,0.11077,-0.87638,-0.40392,0.28892,six
1,-0.19471,-0.81864,-0.19439,0.33731,six
1,-0.69635,-0.25914,0.29363,-0.1893,six
1,-0.69257,-0.13761,0.46067,-0.40169,six
1,-0.87211,-0.14939,0.38379,-0.23171,six
1,-0.0067577,-0.94215,-0.34969,0.41452,six
1,-0.78005,-0.15155,0.33704,-0.25927,six
1,-1.078,0.67401,-0.89312,0.49926,six
1,-1.2075,0.87684,-0.94854,0.44475,six
1,-0.22867,-0.3768,-0.23642,0.042254,six
1,-0.15159,-0.29152,-0.38146,0.042849,six
1,-0.8578,0.23092,-0.72436,0.44863,six
1,-0.50565,-0.14943,-0.58846,0.37024,six
1,-0.56256,-0.010918,-0.51117,0.21282,six
1,-0.61115,0.16193,-0.48876,0.29646,six
1,-1.1396,0.371,-0.66925,0.47445,six
1,-1.2447,0.53105,-0.69644,0.43919,six
1,-1.1433,0.33673,-0.57332,0.41078,six
1,-0.64759,0.018933,-0.37511,0.16886,six
1,-1.139,0.4334,-0.66043,0.39927,six
1,-1.548,1.2032,-0.45473,-0.050757,six
1,-1.6528,1.3966,-0.59095,0.0044753,six
1,0.27305,-0.20669,-0.8215,-0.21721,six
1,-0.60473,-0.082969,-0.7063,0.4579,six
1,-0.45118,-0.3316,-0.52122,0.4512,six
1,-0.31813,-0.20867,-0.69318,0.36112,six
1,-0.94667,-0.054189,0.26692,-0.097919,six
1,-0.89129,-0.087627,0.34548,-0.142,six
1,-0.080305,-0.77159,-0.23503,0.31124,six
1,-1.9711,1.6996,-0.86847,0.20919,six
1,-0.38436,0.29718,0.23069,0.38283,six
1,-0.89189,0.27146,-0.45676,0.16023,six
1,-0.41331,-0.094455,-0.39886,0.033902,six
1,-1.0652,0.50077,-0.56017,0.19624,six
1,-0.92495,0.29153,-0.38507,0.1264,six
1,-0.48159,0.18648,-0.38556,-0.2232,six
1,-1.0446,0.79367,-0.99356,0.44582,six
1,-0.7062,0.49298,-0.87654,0.48388,six
1,-1.8951,1.3106,-0.35128,-0.011607,six
1,-1.3872,0.020058,0.47283,-0.029035,six
1,-0.048413,-0.42063,-0.1682,0.26887,six
1,-0.50963,-0.074325,0.069688,0.11808,six
1,-0.067281,-0.44713,-0.37439,0.15168,six
1,-0.34155,-0.36235,-0.081269,0.15354,six
1,0.015474,0.13545,-0.53475,-0.2655,six
1,-0.15585,0.27617,-0.57471,-0.1867,six
1,-1.5374,1.1296,-0.48175,-0.048747,six
1,-1.8254,1.4691,-0.70361,0.1392,six
1,0.45278,0.21934,-0.41813,0.018095,six
1,-0.33515,-0.48542,-0.52028,0.39661,six
1,-0.067699,-0.13849,-0.79996,0.095671,six
1,-0.5019,-0.18167,-0.61269,0.36965,six
1,-0.70784,-0.31974,-0.39568,0.51605,six
1,-0.51258,-0.17602,-0.56843,0.3681,six
1,-1.7184,1.7396,-0.95366,0.37643,six
1,-0.41863,0.047184,-0.71401,0.24008,six
1,-0.88247,0.51231,-0.26105,0.13967,six
1,-1.4027,1.4807,-1.0256,0.29051,six
1,-1.1303,0.3328,-0.35219,0.24445,six
1,-0.51548,-0.042715,-0.57306,0.30923,six
1,-2.7704,3.5332,-2.6594,0.93093,six
1,-2.7063,3.4064,-2.5688,0.9098,six
1,-1.1157,0.54199,-0.56773,0.20708,six
1,-1.0308,-0.24198,0.12482,0.27199,six
1,-1.1991,0.52011,0.36203,-0.53794,six
1,-1.6042,1.418,-0.56079,-0.10858,six
1,-0.95817,0.66842,-0.50662,0.22952,six
1,-0.95817,0.66842,-0.50662,0.22952,six
1,-1.0584,0.85268,-0.42954,0.038744,six
1,-1.0427,0.87618,-0.49059,0.15512,six
1,-0.62533,0.44635,-0.30155,0.071242,six
1,-0.28944,0.032727,-0.60181,0.087048,six
1,-0.40281,0.07052,-0.71887,0.20743,six
1,-0.11649,-0.64255,-0.297,0.34276,six
1,-0.20459,-0.30027,-0.40243,0.07571,six
1,-0.6721,0.20592,-0.64026,0.23566,six
1,-0.71797,0.13224,-0.54752,0.25635,six
1,-1.4491,0.6529,-0.044419,-0.085011,six
1,-0.96847,-0.083056,-0.00020574,0.18086,six
1,-1.2309,0.13957,0.14581,0.017493,six
1,-1.4449,0.65932,0.18831,-0.31576,six
1,-1.3801,0.73822,0.07181,-0.29371,six
1,-0.75362,0.4594,-0.67622,0.22512,six
1,-0.80662,0.44874,-0.80326,0.34034,six
1,-0.90649,0.69158,-0.10051,-0.16454,six
1,-0.62436,0.093299,-0.28249,0.27041,six
1,-0.80285,-0.13884,-0.60029,0.63143,six
1,-0.46577,-0.045007,-0.78334,0.41796,six
1,-0.39052,-0.37392,-0.60155,0.47604,six
1,-0.59693,0.37776,-0.53495,0.01052,six
1,-0.37902,-0.0018063,-0.64552,0.21474,six
1,-0.11443,0.0089455,-0.44435,0.17851,six
1,0.06985,0.11214,-0.63302,-0.23302,six
1,-0.24549,0.77527,-0.59439,0.13746,six
1,-0.84564,-0.36944,0.31189,-0.036635,six
1,-0.059976,-0.64797,-0.077346,0.32219,six
1,-0.38486,-0.58169,0.066191,0.21056,six
1,-1.569,1.5832,-0.93472,0.28316,six
1,-1.557,1.3592,-0.60326,0.058402,six
1,-1.5066,0.77649,-0.64271,0.37473,six
1,-1.5124,0.73345,-0.5434,0.32955,six
1,-0.90828,-0.06156,-0.039832,0.21329,six
1,0.28304,-0.074347,-0.53701,-0.54827,six
1,0.16893,0.068035,-0.62144,-0.54444,six
1,0.21809,-0.045025,-0.67742,-0.36174,six
1,0.062839,0.13664,-0.6734,-0.42505,six
1,0.43328,0.016263,-0.7252,-0.55968,six
1,-0.69564,-0.44719,0.073727,0.21226,six
1,-1.214,0.17974,0.096357,0.030054,six
1,-1.2676,0.24137,0.31602,-0.17936,six
1,-0.94668,0.1191,-0.33877,0.24985,six
1,-1.4237,0.90817,-0.20884,-0.14053,six
1,-1.621,1.1818,-0.38413,-0.075351,six
1,-1.4304,0.96456,-0.26366,-0.12782,six
1,-0.69912,-0.23333,-0.51655,0.57034,six
1,-0.96886,-0.032699,-0.2595,0.38445,six
1,-0.88399,0.25325,-0.21805,-0.036085,six
1,-0.47418,0.23421,-0.81015,0.19732,six
1,-0.80748,0.37991,-0.76339,0.49197,six
1,-1.0073,0.39004,-0.39774,0.1256,six
1,-0.94493,0.17029,-0.011572,-0.070198,six
1,-0.74685,0.2329,-0.40747,0.1431,six
1,-0.66151,-0.040292,-0.25798,0.12637,six
1,-0.93281,0.1978,-0.18772,0.024616,six
1,-0.2349,0.16577,-0.54153,-0.06499,six
1,-0.50226,0.40206,-0.51781,-0.0013429,six
1,-0.04042,0.44753,-0.27579,-0.36618,six
1,-0.86839,0.25658,0.067899,-0.12677,six
1,-0.70223,-0.012756,0.08419,-0.052521,six
1,-0.04277,-0.076896,-0.74035,0.042943,six
1,-0.20318,-0.057277,-0.65545,0.2075,six
1,0.51461,-0.12512,-0.85238,-0.5143,six
1,0.37225,-0.20026,-0.76377,-0.17051,six
1,0.20362,-0.27481,-0.71416,-0.1098,six
1,-0.31154,-0.14851,-0.39435,0.24485,six
1,-0.66269,0.077651,-0.1307,0.06265,six
1,-0.78091,0.2037,-0.059942,0.020939,six
1,-1.3233,0.78001,-0.80004,0.45677,six
1,-1.124,0.55219,-0.32811,0.09776,six
1,-1.1557,0.01375,0.014665,0.18985,six
1,-0.57147,-0.13167,-0.15969,0.15506,six
1,-0.65615,-0.21649,0.023433,0.01856,six
1,-1.0421,0.29522,0.088656,-0.18443,six
1,0.20146,-0.41321,-0.61281,0.14024,six
1,0.13951,-0.2989,-0.62561,0.058084,six
1,0.0504,-0.47405,-0.49249,0.26935,six
1,-0.54829,-0.085499,-0.52919,0.56557,six
1,0.5608,-0.42229,-0.93563,-0.14342,six
1,0.56277,-0.46709,-0.89542,-0.12503,six
1,0.40121,-0.20142,-0.90165,-0.17889,six
1,0.0031835,-0.84233,-0.5255,0.40935,six
1,0.5275,-0.41943,-0.87518,-0.11076,six
1,-1.4254,0.60539,-0.1309,0.018133,six
1,-1.3744,0.38844,-0.05955,0.09553,six
1,-1.699,0.94424,-0.11215,-0.093355,six
1,-1.3717,0.79271,-0.37093,0.0050049,six
1,-1.5345,1.0349,-0.2776,-0.035163,six
1,0.18168,-0.033909,-0.77937,-0.066093,six
1,-1.3756,0.53927,0.13747,-0.21044,six
1,-1.4407,0.6584,0.11876,-0.2541,six
1,-1.5534,0.84928,-0.22712,-0.019288,six
1,-0.84144,-0.020585,-0.14823,0.16877,six
1,-1.6218,0.99172,-0.24958,-0.06578,six
1,-0.58735,-0.31443,-0.35877,0.48418,six
1,-0.33853,0.27392,-0.73534,0.13741,six
1,-1.4327,1.0031,-0.42567,-0.037111,six
1,-0.12122,0.28741,-0.62511,-0.13081,six
1,0.41762,0.013151,-0.57631,-0.27942,six
1,0.36871,0.052382,-0.585,-0.23852,six
1,0.4812,0.16439,-0.61851,-0.46376,six
1,0.49561,0.11677,-0.64215,-0.42444,six
1,-0.94452,-0.22063,0.28406,-0.098964,six
1,-0.52481,-0.85968,0.031784,0.36793,six
1,-1.0236,-0.10447,0.3538,-0.16198,six
1,-0.69979,-0.15196,0.0060797,0.1596,six
1,-1.0223,-0.30297,0.3078,0.10599,six
1,-0.53817,-0.61966,-0.35575,0.57587,six
1,-0.6717,-0.44535,-0.38447,0.5574,six
1,-1.0056,0.18486,-0.13372,0.14919,six
1,-1.1556,0.5782,-0.35938,0.20551,six
1,-1.3406,0.89355,-0.68731,0.34447,six
1,-0.50789,-0.37849,-0.014426,0.034661,six
1,-0.41995,-0.36509,-0.23842,0.12822,six
1,-0.43092,-0.34756,-0.11219,0.17394,six
1,-0.74296,-0.015401,0.18246,-0.10962,six
1,-0.1882,-0.47601,-0.25604,0.093745,six
1,-0.21219,-0.66424,-0.33212,0.29308,six
1,-0.12393,-0.44291,-0.54707,0.19629,six
1,-0.03568,-0.55396,-0.51321,0.18763,six
1,-0.27773,-0.69392,-0.36256,0.41525,six
1,-0.3703,-0.71233,-0.29823,0.4591,six
1,-1.6539,1.1424,-0.62443,0.22336,six
1,-0.00042268,0.31939,-0.60515,-0.16836,six
1,-0.72053,0.086035,-0.47271,0.15889,six
1,-0.99881,0.36618,-0.50582,0.18435,six
1,-0.79965,0.36667,-0.59825,0.068543,six
1,-0.45746,-0.40063,-0.24113,0.32091,six
1,-0.49045,0.26445,-0.55903,-0.1852,six
1,-1.2136,0.76569,-0.066251,-0.11428,six
1,-1.163,0.11301,-0.051284,0.23349,six
1,-0.99332,0.55446,-0.86548,0.48437,six
1,-0.96797,0.71999,-0.8595,0.24618,six
1,-1.0034,0.92339,-0.96516,0.23961,six
1,-0.99412,0.86453,-0.93115,0.14983,six
1,-1.1058,0.96531,-0.84719,0.16464,six
1,-1.0579,0.95553,-0.82483,0.15464,six
1,0.061289,-0.54995,-0.15389,0.60345,six
1,-0.60396,-0.29889,0.29259,-0.0022867,six
1,-0.68728,-0.5749,-0.35187,0.7142,six
1,-0.49152,-0.015375,-0.58036,0.29637,six
1,-0.77756,0.14401,-0.29601,0.30452,six
1,-0.69808,0.53263,-0.90387,0.26105,six
1,-0.028706,0.31377,-0.70084,-0.098237,six
1,-0.30106,0.44452,-0.73056,0.088688,six
1,-0.52162,0.28726,-0.79103,0.2107,six
1,-0.077459,0.076572,-0.56016,0.014285,six
1,-0.29658,0.21795,-0.69179,0.048935,six
1,-0.45117,-0.1205,-0.53158,0.28568,six
1,-0.82175,0.19999,-0.66294,0.40727,six
1,-1.2559,0.65067,-0.21361,-0.090499,six
1,-0.69279,0.35031,-0.86427,0.40918,six
1,-1.2287,0.80118,-0.97034,0.54186,six
1,-0.56454,-0.073169,-0.54092,0.35488,six
1,-0.58703,0.097616,-0.75237,0.34619,six
1,-0.44942,-0.5993,-0.36792,0.61978,six
1,-0.90672,-0.14177,-0.085614,0.21904,six
1,-1.16,0.79464,-0.40066,0.074166,six
1,-0.77901,-0.016235,0.081117,-0.11087,six
1,-1.0062,0.11596,0.049149,-0.050158,six
1,-0.3502,0.1247,-0.77758,0.24955,six
1,-1.8752,1.6021,-0.68039,0.051446,six
1,-2.0808,2.0308,-1.3419,0.4549,six
1,-0.61375,-0.43597,-0.043786,0.29196,six
1,-0.72468,-0.42562,0.105,0.15871,six
1,-0.51076,-0.4435,-0.45167,0.49269,six
1,-0.5593,-0.3286,-0.10736,0.31728,six
1,-0.58798,-0.39592,-0.3747,0.50511,six
1,-0.98468,-0.060386,-0.034467,0.17176,six
1,-0.48121,0.088498,-0.82307,0.27523,six
1,-0.39982,-0.19678,-0.53426,0.36522,six
1,-0.074877,-0.21933,-0.5692,0.16226,six
1,-0.29824,-0.38177,-0.52044,0.42326,six
1,-0.3885,-0.25499,-0.57833,0.43562,six
1,-0.69721,-0.16163,-0.52399,0.54735,six
