1,2,3,4,5,6,7,8,9,10,y
1,-2.1741,1.21,-0.016514,0.19437,-0.3227,0.35611,-0.12892,-0.33111,0.22193,one
1,-2.052,0.91309,0.22606,0.1633,-0.36045,0.29047,-0.17612,-0.074878,0.07934,one
1,-2.0756,1.9768,-1.2649,0.83549,-1.261,1.5308,-0.95428,0.30144,-0.038889,one
1,-1.2878,0.63872,-0.55219,0.53571,-0.72863,0.57374,-0.26616,0.39065,-0.26032,one
1,-1.8349,1.447,-1.1125,1.0009,-1.1934,1.3053,-0.72728,0.19491,-0.060376,one
1,-2.9901,3.8187,-3.2631,2.7942,-2.3328,1.2231,0.14921,-0.69505,0.3062,one
1,-3.1081,4.0557,-3.1325,2.0367,-1.5989,1.3537,-0.77854,0.13608,0.045039,one
1,-3.3252,4.5592,-3.7453,2.8757,-2.5397,1.8349,-0.80035,0.10697,0.03827,one
1,-2.9684,3.3776,-2.252,1.9795,-1.9109,0.75493,0.35018,-0.48139,0.15894,one
1,-3.0594,4.35,-4.5617,4.1646,-2.8191,1.2925,-0.4348,0.034132,0.047682,one
1,-1.9751,1.8453,-1.5352,1.2554,-1.0763,1.0184,-0.8353,0.67987,-0.29839,one
1,-2.1593,1.3215,-0.38967,1.0206,-1.3885,0.79652,-0.22576,0.075993,-0.03709,one
1,-2.2092,1.5564,-0.61793,0.89674,-1.2034,1.1688,-1.1887,0.91543,-0.3055,one
1,-2.6595,2.9205,-1.6116,0.18784,0.13426,0.63015,-1.1465,0.80991,-0.23945,one
1,-3.2011,4.906,-5.1086,3.9096,-2.0431,0.71749,-0.23217,0.0964,-0.024092,one
1,-3.0635,4.5787,-4.8575,3.9538,-2.3106,0.71246,0.13869,-0.10899,-0.030416,one
1,-2.8602,4.2302,-4.5936,3.735,-2.1525,0.90835,-0.20726,-0.018522,0.0071497,one
1,-2.1914,1.8337,-0.66105,-0.096623,0.17228,0.39622,-0.89804,0.73221,-0.22849,one
1,-2.0081,1.212,-0.69734,0.96261,-0.7422,0.63725,-0.62383,0.34454,-0.081205,one
1,-3.4119,5.1518,-4.7865,3.0867,-1.3819,0.87942,-1.0719,0.69574,-0.1463,one
1,-3.4188,5.9389,-7.5776,7.9926,-6.8358,4.567,-2.3086,0.76468,-0.1023,one
1,-2.0817,2.2779,-2.4833,2.3746,-2.1674,2.0907,-1.8515,1.5352,-0.66375,one
1,-1.6894,1.3079,-1.3216,1.4711,-1.5043,1.2036,-0.92139,1.1063,-0.61823,one
1,-2.3648,2.96,-3.317,3.239,-2.9,2.6495,-2.0563,1.305,-0.48727,one
1,-1.6232,1.0227,-0.77366,0.51164,-0.56012,1.0712,-0.74713,0.3815,-0.23584,one
1,-2.6566,3.5874,-3.7089,2.9658,-2.0506,1.5227,-0.86582,0.35719,-0.12449,one
1,-2.4723,3.3333,-3.1702,2.2632,-1.1847,0.47062,0.050027,-0.27855,0.10998,one
1,-1.8176,1.3747,-0.91932,0.63189,-0.69086,1.1011,-1.2294,0.95721,-0.36787,one
1,-1.5356,1.6282,-1.758,1.2265,-0.51393,0.42774,-0.075958,-0.095956,0.010453,one
1,-2.5871,2.8376,-2.2951,2.2331,-2.1807,1.5911,-0.7886,0.20568,0.0038227,one
1,-1.7834,1.1718,-0.84261,0.85844,-0.79862,0.66363,-0.50044,0.56841,-0.32783,one
1,-1.3639,0.47781,-0.51376,0.67672,-0.39772,0.1819,-0.1642,0.42053,-0.29453,one
1,-1.6202,0.67317,0.006542,-0.00042574,-0.19377,0.41655,-0.35128,-0.0042269,0.090462,one
1,-4.0593,8.8093,-13.5902,15.925,-14.4295,10.1707,-5.3719,1.8879,-0.33166,one
1,-4.0242,8.6152,-13.1528,15.2846,-13.7226,9.5976,-5.0464,1.7689,-0.31022,one
1,-4.1889,8.6644,-11.7705,11.1865,-7.147,2.5662,0.048258,-0.58498,0.23544,one
1,-3.2554,4.6038,-3.3105,0.48979,1.2111,-0.92394,0.18523,0.047426,-0.02682,one
1,-2.9108,3.3351,-1.1533,-1.5944,2.0981,-0.37752,-0.96814,0.85802,-0.26302,one
1,-2.8993,2.9715,-0.22604,-2.3048,1.5943,1.2113,-2.4841,1.4945,-0.33575,one
1,-2.9318,3.055,-0.30821,-2.2844,1.7598,0.71727,-1.8128,1.0406,-0.21341,one
1,-2.8145,3.1224,-1.6539,0.050326,0.71441,-0.46812,0.1655,-0.21979,0.12654,one
1,-2.815,3.2843,-2.5199,1.8133,-1.0889,0.35201,0.18275,-0.31096,0.11562,one
1,-1.7307,0.70859,-0.70859,1.4247,-0.90706,0.64371,-0.82105,0.57472,-0.17209,one
1,-2.6695,2.6557,-1.6996,1.9123,-2.387,1.9104,-0.95283,0.28465,-0.043628,one
1,-1.644,0.18697,-0.28971,1.9309,-1.1195,-0.036144,-0.35599,0.44457,-0.10117,one
1,-2.8723,3.1165,-1.7259,0.90777,-0.92888,0.97903,-0.5958,0.077938,0.053456,one
1,-2.769,3.7015,-2.9278,1.0757,0.34732,-0.46945,0.0077006,0.19359,-0.085955,one
1,-2.2723,2.5117,-1.7478,0.89981,-0.94105,1.6271,-1.7226,1.0419,-0.2786,one
1,-2.1498,1.5422,-0.47182,0.38505,-0.80899,1.0522,-0.55272,-0.091308,0.1338,one
1,-3.0503,4.0717,-2.9318,0.8841,0.015041,0.77275,-1.6845,1.3868,-0.4378,one
1,-2.4711,2.5881,-2.0314,1.5392,-0.97972,0.73503,-0.30255,-0.23503,0.18176,one
1,-1.9941,1.2217,-0.40995,0.89845,-1.3204,1.0162,-0.60345,0.35342,-0.12667,one
1,-2.1407,1.6282,-1.1233,1.4668,-1.324,1.0499,-1.0199,0.61113,-0.12053,one
1,-2.8803,4.7285,-5.909,5.9024,-4.6064,2.9926,-1.4877,0.42181,-0.021211,one
1,-2.5774,3.8592,-4.6656,4.6875,-3.9204,2.9429,-1.7019,0.57843,-0.084993,one
1,-2.848,3.7323,-3.3057,2.5968,-2.624,3.2576,-3.0256,1.6372,-0.39175,one
1,-1.9497,1.6641,-1.1963,1.0226,-1.1756,1.7037,-1.4836,0.57977,-0.043083,one
1,-1.9989,1.8169,-1.4087,1.0667,-1.0185,1.5662,-1.5772,0.7672,-0.1465,one
1,-2.223,2.1299,-1.3384,0.85085,-0.81572,1.0077,-0.9047,0.3852,-0.032219,one
1,-2.417,2.6334,-1.9688,1.3224,-1.1875,1.1556,-0.51878,-0.14396,0.169,one
1,-2.3131,2.3269,-1.4801,0.61152,-0.57514,1.0265,-0.79878,0.32915,-0.092987,one
1,-3.2365,4.9413,-4.9926,3.9186,-3.1618,3.1367,-2.6552,1.42,-0.35991,one
1,-2.2915,2.3606,-1.9097,1.3975,-1.1839,1.1119,-0.32795,-0.24898,0.12075,one
1,-2.8196,3.7637,-3.5389,2.7584,-2.242,1.9998,-1.1912,0.2981,-0.0054401,one
1,-1.3574,1.236,-0.73725,0.441,-0.29377,0.16478,-0.19164,0.025751,-0.070091,two
1,-1.5517,1.567,-1.4975,1.3917,-1.0711,0.64928,-0.50986,0.21313,-0.023989,two
1,-1.1848,0.82636,-0.51405,0.52207,-0.51971,0.34838,-0.32245,0.051884,-0.0049254,two
1,-1.0245,0.28442,-0.66735,1.0033,-0.94682,0.36305,-0.30261,0.59903,-0.15356,two
1,-1.7087,1.2014,-0.76035,0.66041,-1.0302,1.0019,-0.65546,0.54422,-0.20327,two
1,-0.76495,0.74861,-0.89209,0.5115,-0.62941,0.39641,-0.33771,0.29639,-0.23857,two
1,-1.5508,1.2592,-1.2552,1.1895,-1.4574,1.2251,-0.9083,0.62197,-0.069768,two
1,-1.8984,1.6177,-1.1934,1.0704,-1.3276,1.3773,-1.1987,0.7597,-0.1543,two
1,-1.7756,1.3371,-0.92544,0.84525,-1.1947,1.2735,-1.1245,0.77763,-0.16218,two
1,-1.6182,1.2382,-0.98335,0.80646,-1.1329,1.1543,-0.92107,0.63784,-0.12076,two
1,-1.3175,1.1142,-1.2859,0.99962,-1.2713,1.0609,-0.78248,0.68916,-0.11721,two
1,-2.2456,2.2035,-1.1188,0.39517,-0.91457,1.4942,-1.3335,0.65256,-0.078543,two
1,-3.1162,4.6546,-4.2676,2.7689,-2.1028,2.2207,-1.9253,0.95914,-0.16007,two
1,-0.58431,-0.0026248,-0.67544,0.27787,-0.47683,0.38058,-0.16825,0.51152,-0.12722,two
1,-1.0126,0.19021,-0.46103,0.33235,-0.41791,0.47041,-0.2781,0.39373,-0.12316,two
1,-1.6113,0.96026,-0.63992,0.53217,-0.6486,0.75226,-0.5939,0.36917,-0.053528,two
1,-1.1867,0.52764,-0.43723,0.044238,-0.51469,0.87285,-0.46002,0.27759,-0.039508,two
1,-1.431,0.43823,0.2494,-0.27065,-0.37845,0.92968,-0.66366,-0.015803,0.22091,two
1,-0.7383,0.56803,-0.89862,0.51053,-0.71952,0.28157,-0.41043,0.36897,0.099313,two
1,-0.86918,0.75325,-1.0792,0.73925,-0.86746,0.40517,-0.53644,0.52431,-0.023007,two
1,-1.4235,0.93677,-0.74385,0.64679,-0.65943,0.33067,-0.16102,0.050448,0.18488,two
1,-1.5285,0.82897,-0.46778,0.22334,-0.25193,0.4688,-0.48159,0.30115,-0.013244,two
1,-1.4015,0.75672,-0.68798,0.47194,-0.35636,0.53717,-0.44084,0.16245,0.028503,two
1,-1.3065,0.80579,-0.91232,0.48209,-0.61914,0.71181,-0.18021,0.050167,0.0335,two
1,-0.95032,0.26693,-0.77302,0.50703,-0.3162,0.30165,-0.28042,0.32217,0.0071341,two
1,-1.0155,0.73598,-1.2049,0.59566,-0.61798,0.43663,-0.083183,0.18144,0.06727,two
1,-1.322,0.98158,-1.3653,0.95254,-0.89235,0.98544,-0.52724,0.2534,-0.0049101,two
1,-1.6486,1.4512,-1.0427,0.6244,-0.84675,1.1255,-0.88838,0.37612,-0.020339,two
1,-1.5048,1.3964,-1.4731,1.3642,-1.231,0.87824,-0.71205,0.30136,0.1175,two
1,-1.4873,1.2991,-1.3308,1.1952,-0.96127,0.60623,-0.57316,0.29513,0.080583,two
1,-0.3758,0.22223,-0.42739,0.29179,-0.10289,-0.015383,-0.39608,0.045441,0.1579,two
1,-0.13233,-0.58058,-0.4096,0.10561,-0.18358,0.060866,0.098309,0.24292,-0.017455,two
1,0.1493,-0.12692,-0.80271,-0.16442,-0.59831,-0.0069307,0.10681,0.55959,0.12355,two
1,-0.69489,0.27219,-0.37711,-0.034866,-0.23423,0.014698,-0.22552,0.29448,0.22436,two
1,-0.63215,0.20028,-0.49465,0.23655,-0.41493,0.033522,-0.12787,0.1406,0.34153,two
1,-0.7652,0.3926,-0.61402,0.32008,-0.3609,0.044693,-0.22054,0.07732,0.36244,two
1,-1.2338,0.91321,-0.92531,0.53773,-0.69365,0.62508,-0.49375,0.4003,0.039121,two
1,-1.54,1.3301,-1.3638,1.1065,-1.0071,0.81615,-0.67951,0.47593,-0.022685,two
1,-1.6053,1.5604,-1.4662,0.96578,-0.91065,0.76644,-0.66198,0.58086,-0.10208,two
1,-1.9287,2.0135,-2.0368,2.0222,-2.0155,1.7873,-1.1892,0.43982,-0.030194,two
1,-1.9052,2.0593,-2.0646,1.9356,-1.8605,1.5066,-0.90066,0.23708,0.064412,two
1,-0.60019,-0.50532,-0.32171,0.9294,-0.595,-0.16665,-0.029047,0.58924,-0.15324,two
1,-1.0139,0.009871,-0.49446,1.083,-0.7747,0.037222,-0.06288,0.54092,-0.20548,two
1,-1.5611,1.2738,-0.93034,0.48791,-0.27711,0.15632,-0.23191,0.17382,0.06664,two
1,-1.3117,1.0522,-1.157,0.92094,-0.78486,0.57907,-0.54378,0.34433,0.033982,two
1,-0.70043,-0.071262,-0.45663,0.0058567,-0.050307,0.43619,-0.2807,0.1708,0.0057609,two
1,-0.71908,-0.054868,-0.37157,0.18915,-0.215,0.34542,-0.40503,0.24512,0.047622,two
1,-0.59788,-0.13277,-0.51272,0.07197,-0.097165,0.36023,-0.27771,0.21787,0.026281,two
1,-1.0557,0.25103,-0.46279,0.23337,-0.19668,0.39975,-0.45116,0.3104,-0.010255,two
1,-1.735,1.1681,-1.1738,1.467,-0.9729,0.48302,-0.3366,0.024949,0.15442,two
1,-1.853,1.4776,-1.3333,1.3253,-1.2635,1.0863,-0.85907,0.80554,-0.34167,two
1,-0.81379,0.66291,-0.68174,0.32852,-0.4799,0.33503,-0.44272,0.12907,0.015,two
1,-0.46387,0.11604,-0.37714,-0.035231,-0.29731,0.36231,-0.27123,0.1262,-0.11694,two
1,-1.4912,1.2909,-1.0454,0.4842,-0.42165,0.49543,-0.5541,0.31842,0.050279,two
1,-1.4616,1.2093,-1.0281,0.62248,-0.48149,0.31413,-0.34073,0.25863,0.03153,two
1,-3.0255,3.9044,-3.0525,2.2814,-2.4042,2.3771,-1.6592,0.69451,-0.10302,two
1,-2.4775,2.8004,-2.5386,2.4847,-2.532,2.437,-2.0218,1.0287,-0.16138,two
1,-2.3611,2.9716,-3.026,2.4701,-2.0841,1.8264,-1.3423,0.71295,-0.13431,two
1,-1.0549,0.58976,-0.75692,0.29242,-0.40673,0.54026,-0.51884,0.32313,0.11739,two
1,-1.2526,0.61293,-0.68106,0.61789,-0.61355,0.61882,-0.80393,0.68429,-0.080427,two
1,-0.42566,0.44238,-0.40909,0.067619,-0.3008,0.048061,-0.20011,-0.050369,-0.029571,two
1,-1.3009,0.67146,-0.53333,0.5435,-0.75937,0.81258,-0.78835,0.48718,-0.085794,two
1,-1.4488,0.92212,-0.66012,0.59103,-0.90037,1.0334,-0.93342,0.43312,0.018162,two
1,-1.7265,0.67362,0.10022,0.49965,-1.2783,0.89419,-0.30253,0.37863,-0.22034,two
1,-1.7835,0.99195,-0.43132,0.86153,-1.2907,0.83733,-0.44226,0.53945,-0.24457,two
1,-0.97771,0.47121,-1.0353,0.27942,-0.20964,0.66147,-0.23976,0.33082,-0.1912,two
1,-0.83897,0.53489,-1.1473,0.46446,-0.34296,0.32591,-0.10759,0.14984,0.12654,two
1,-0.45369,-0.18787,-0.55347,0.24414,-0.21492,0.1681,-0.2754,0.23051,0.26722,two
1,-0.99043,0.5721,-0.92842,0.20986,-0.36385,0.49919,-0.046065,0.15327,-0.024521,two
1,-1.0839,0.95735,-0.8932,0.34013,-0.47174,0.34383,-0.26979,0.17426,0.13205,two
1,-2.1186,1.4578,-0.66821,1.0633,-1.2238,0.86212,-0.83418,0.69898,-0.19704,two
1,-2.7303,3.323,-2.6927,1.9793,-1.672,1.4461,-1.0623,0.57525,-0.12998,two
1,-1.6933,1.1414,-0.9736,1.12,-1.3253,0.93827,-0.43611,0.44742,-0.20598,two
1,-1.514,1.0736,-0.99906,0.87939,-0.75273,0.68922,-0.76862,0.6279,-0.081662,two
1,-1.2075,0.5803,-0.51563,0.17169,-0.52285,0.80981,-0.5781,0.32627,-0.013207,two
1,-0.99371,0.46061,-0.49132,-0.077334,-0.47567,0.78092,-0.43507,0.32964,-0.045797,two
1,-1.9619,1.8146,-1.4508,1.0184,-0.89411,0.80484,-0.54068,0.21988,0.016792,two
1,-1.6858,1.4277,-1.4492,1.0746,-0.70758,0.50444,-0.33063,0.18964,0.005843,two
1,-1.8667,1.6317,-1.2526,0.81053,-0.72237,0.70421,-0.59014,0.31246,0.0085723,two
1,-2.0841,2.1491,-2.0308,1.5968,-1.3101,1.256,-0.90496,0.43257,-0.083266,two
1,-1.8856,1.5645,-1.0632,0.70334,-0.71113,0.73159,-0.60215,0.30484,-0.012069,two
1,-0.64901,0.48276,-0.92858,0.34566,-0.62674,0.33674,-0.36949,0.45597,0.14918,two
1,-0.88174,0.38214,-0.58571,0.19239,-0.33787,-0.037643,0.041392,0.41027,-0.014938,two
1,-1.1154,0.93407,-0.53183,0.47571,-0.86091,0.88935,-0.56392,0.17572,-0.22198,two
1,-1.7697,2.3643,-2.293,1.853,-1.4293,0.91464,-0.71757,0.41674,-0.15563,two
1,-1.181,0.79363,-1.0345,0.77229,-0.70434,0.69438,-0.67453,0.6309,-0.24724,two
1,-1.3703,1.1695,-1.4949,1.2585,-1.1478,0.86972,-0.67957,0.70192,-0.24444,two
1,-1.7113,1.5721,-1.3798,1.4759,-1.3132,0.75241,-0.41041,0.1182,-0.048194,two
1,-1.2838,0.53568,-0.53874,0.31989,-0.47512,0.83846,-0.73847,0.59025,-0.17078,two
1,-1.6121,1.049,-0.7109,0.47764,-0.68667,0.70863,-0.40816,0.23977,-0.0061069,two
1,-0.65017,-0.28268,0.23174,0.097358,-0.25834,0.069059,-0.34178,0.35483,0.059816,two
1,-0.22529,-0.40859,-0.33501,0.40285,0.048845,0.0048793,-0.50739,0.080117,0.15392,two
1,-0.91779,0.46843,-0.68312,0.31853,-0.53497,0.4793,-0.22419,0.14366,0.039152,two
1,-1.0175,0.51284,-0.55839,0.22785,-0.52038,0.48042,-0.29703,0.08172,0.18533,two
1,-1.9691,1.5563,-1.3553,1.8847,-1.7216,0.91513,-0.53004,0.42675,-0.15337,two
1,-1.6211,1.6328,-1.1796,1.0361,-1.0172,0.59109,-0.2572,0.050077,-0.13354,two
1,-1.3025,0.57521,-0.13451,0.57056,-0.9593,0.69177,-0.34913,0.0080118,0.001239,two
1,-0.61923,0.51904,-1.0216,0.58214,-0.52087,0.48574,-0.46226,0.30931,0.10528,two
1,-0.71002,0.33085,-1.1379,0.66451,-0.4758,0.64316,-0.46855,0.3399,0.0688,two
1,-1.8472,1.5484,-1.2435,0.88511,-0.62312,0.63175,-0.56691,0.22383,0.044647,two
1,-1.5981,1.0179,-0.78727,0.58191,-0.41901,0.471,-0.3898,0.096621,0.093501,two
1,-1.9346,1.6413,-1.3001,0.94772,-0.65061,0.63047,-0.48201,0.13387,0.063201,two
1,-1.7799,1.3093,-1.0496,0.83066,-0.63993,0.62826,-0.49838,0.21221,0.020633,two
1,-1.3511,0.90838,-0.82502,0.63852,-0.781,0.71985,-0.46615,0.17449,0.054649,two
1,-1.1953,0.82683,-0.74368,0.49281,-0.55092,0.37437,-0.30375,0.14564,0.038737,two
1,-1.0845,0.52271,-0.81965,0.64684,-0.33402,0.40478,-0.49414,-0.017464,0.3553,two
1,-0.92628,0.17786,-0.60469,0.75088,-0.28743,0.083362,-0.40616,0.19488,0.18412,two
1,-2.2272,1.8004,-0.49725,-0.41236,-0.082384,1.3493,-1.5141,0.76518,-0.16455,two
1,-2.2495,1.9529,-0.88433,0.20607,-0.63568,1.3589,-1.0313,0.31462,-0.01485,two
1,-1.8953,1.1192,-0.1494,-0.12669,-0.52096,1.2355,-0.76217,0.022082,0.10134,two
1,-1.9009,1.2408,-0.17422,-0.29318,-0.38521,1.1251,-0.82095,0.20337,0.062461,two
1,-1.9703,1.4665,-0.50935,-0.043291,-0.5105,1.3172,-1.0048,0.30551,-0.010748,two
1,-0.7189,-0.1796,-0.27673,0.27555,-0.23729,0.14487,-0.34878,0.37814,0.046375,two
1,-1.0776,0.1736,-0.3564,0.48166,-0.29847,0.084749,-0.3124,0.40095,-0.024868,two
1,-1.3672,0.67263,-0.53195,0.48863,-0.47938,0.34405,-0.34777,0.34285,-0.053779,two
1,-1.3985,0.46354,0.061163,0.025443,-0.36755,0.43747,-0.46952,0.23469,0.083004,two
1,-2.1919,2.1595,-1.3706,0.95811,-0.99448,0.83361,-0.50949,0.13924,0.061021,two
1,-1.3564,0.8997,-0.91084,0.61399,-0.4995,0.46902,-0.49578,0.3107,0.025054,two
1,-1.4365,1.0874,-1.1754,0.91367,-0.65767,0.42772,-0.36414,0.21869,0.041954,two
1,-1.3857,0.72614,-0.638,0.77029,-0.70118,0.35915,-0.49931,0.58128,-0.15494,two
1,-1.1554,0.7685,-0.67149,0.20859,-0.36828,0.39592,-0.35047,0.29747,-0.026349,two
1,-1.8178,2.0816,-2.2561,1.8356,-1.3912,0.82707,-0.67878,0.44196,0.055601,two
1,-2.1855,1.6753,-1.3874,1.7567,-1.4707,1.6587,-1.4279,0.17904,0.21764,two
1,-2.3134,1.9624,-1.4992,1.7063,-1.5183,1.5574,-0.966,-0.31887,0.40838,two
1,-2.1649,1.4421,-0.66392,0.87717,-1.2378,1.6869,-1.1423,0.088103,0.12031,two
1,-2.4375,2.2941,-1.5625,1.6261,-1.9352,1.5786,-0.48379,-0.23788,0.16802,two
1,-2.1548,1.4517,-0.6721,0.7373,-0.64973,0.9355,-0.5978,-0.45435,0.42375,two
1,-0.63022,-0.13324,-0.13675,0.16261,-0.69381,0.39148,-0.066665,0.23583,0.032078,two
1,-1.2984,0.47135,-0.50608,-0.013708,-0.016735,0.64409,-0.24129,0.12085,-0.14564,two
1,-1.7489,0.94386,-0.40035,-0.051844,-0.088196,0.78183,-0.45386,0.15356,-0.12938,two
1,-1.4025,0.78733,-0.6532,0.081759,-0.097223,0.47211,-0.26806,0.22343,-0.12816,two
1,-1.1129,0.052815,0.002751,-0.40138,0.045185,0.69174,-0.15248,0.034688,-0.13539,two
1,-1.2292,0.44741,-0.47169,-0.088871,-0.13202,0.61971,-0.095856,0.20912,-0.24163,two
1,-1.9821,1.7771,-1.8598,2.3926,-2.1976,1.4182,-1.0868,0.68869,-0.11866,two
1,-2.662,3.5353,-3.2292,2.5215,-2.2568,1.9784,-1.4381,0.66038,-0.081704,two
1,-1.6438,1.454,-1.1461,0.93347,-1.3672,1.3704,-0.81414,0.11715,0.19631,two
1,-1.9289,1.6172,-1.1014,0.93184,-0.99635,1.0282,-1.0065,0.71966,-0.15396,two
1,-1.8238,1.2292,-0.53876,0.42339,-0.50884,0.56791,-0.77663,0.69975,-0.16621,two
1,-0.75755,-0.014552,-0.51143,0.7493,-0.33872,0.0083786,-0.4479,0.43843,0.067612,two
1,-1.4907,1.2652,-1.1126,0.67995,-0.57305,0.48694,-0.5286,0.36007,-0.027791,two
1,-1.8256,1.1901,-0.6326,0.64516,-0.76313,0.63838,-0.80708,0.79958,-0.22568,two
1,-1.3301,0.31672,-0.071646,0.29964,-0.26967,0.31969,-0.70514,0.46652,0.004552,two
1,-1.1574,0.33568,-0.40543,0.75603,-0.87986,0.38168,-0.3789,0.32306,0.12305,two
1,-0.95771,-0.14535,0.23186,0.28803,-0.5975,0.14688,-0.14376,0.083609,0.19855,two
1,-0.86611,-0.10413,-0.039543,0.38041,-0.56322,0.18877,-0.25948,0.13233,0.25199,two
1,-1.2105,0.43664,-0.065052,0.063798,-0.52464,0.41508,-0.29341,-0.13896,0.42685,two
1,-1.2245,0.18482,0.2676,0.071757,-0.68106,0.59312,-0.42296,0.051365,0.25309,two
1,-1.6637,1.7039,-1.9124,1.6405,-1.701,1.4134,-0.80193,0.5453,-0.16097,two
1,-1.5146,1.0985,-0.83714,0.42576,-0.59483,0.65358,-0.55727,0.31417,0.069067,two
1,-0.59167,0.12064,-0.24579,-0.21964,-0.29362,0.30236,-0.33735,0.26765,0.23453,two
1,-0.85944,-0.026927,-0.2574,0.32388,-0.32841,0.31568,-0.39165,0.36522,-0.055037,two
1,-1.3158,0.4297,-0.018835,0.10155,-0.56041,0.64501,-0.4291,0.23568,-0.019114,two
1,-1.301,0.50025,-0.19574,0.19234,-0.57314,0.57927,-0.36261,0.25539,-0.015193,two
1,-1.0011,0.26863,-0.31329,0.37104,-0.56856,0.43587,-0.37224,0.41014,-0.16628,two
1,-1.0427,0.6131,-0.69291,0.48416,-0.34468,0.17217,-0.40437,0.19928,0.28081,two
1,-0.29462,0.040446,-0.77618,-0.1543,-0.47185,0.43507,0.0025778,0.51018,-0.095335,two
1,-0.65658,0.25696,-0.35474,0.11875,-0.52429,0.11744,-0.25572,0.21711,0.20456,two
1,-1.7981,1.2198,-0.23759,-0.11638,-0.57059,0.93183,-0.5398,-0.03345,0.16553,two
1,-1.978,1.6396,-0.74833,0.20606,-0.57732,0.86403,-0.5167,-0.0044546,0.148,two
1,-0.95066,0.31081,-0.51447,0.16491,-0.15223,0.14353,0.030484,-0.19477,0.32197,two
1,-1.1819,0.60168,-0.5424,0.45533,-0.60794,0.35837,-0.26601,0.22843,0.015463,two
1,-1.1229,0.62716,-0.70442,0.29829,-0.45735,0.49577,-0.3423,0.30444,-0.041053,two
1,-1.2367,0.61125,-0.52886,0.4511,-0.62397,0.4647,-0.33192,0.22502,0.050169,two
1,-2.7166,2.9714,-1.6143,0.84974,-1.2538,1.1092,-0.22401,-0.26898,0.16507,two
1,-2.8758,3.8777,-3.2835,2.2887,-2.1447,2.1755,-1.5541,0.56745,-0.029841,two
1,-2.9455,4.2113,-3.9909,2.922,-1.8034,0.72323,-0.092724,-0.049566,0.044231,two
1,-0.71789,0.76062,-1.1379,0.9861,-0.96734,0.5753,-0.59394,0.46519,0.038578,two
1,-0.77375,0.66759,-0.95914,1.0168,-0.87795,0.52122,-0.61216,0.44698,0.01803,two
1,-0.22445,0.24797,-0.69245,0.54197,-0.48697,0.09907,-0.30316,0.21347,0.20737,two
1,-0.51577,0.51755,-0.7638,0.62609,-0.65366,0.40002,-0.46567,0.24981,0.1619,two
1,-1.4522,1.2148,-1.8362,2.1992,-1.6763,1.1952,-1.1636,0.68628,-0.030199,two
1,-1.6847,1.7862,-2.1193,2.2867,-2.2048,1.718,-1.4034,0.93085,-0.17696,two
1,-0.82556,-0.24343,0.020173,-0.14925,0.071599,0.33164,-0.29242,0.02386,0.13172,two
1,-0.93974,-0.10963,-0.1212,-0.10521,0.25614,0.32833,-0.37833,0.033142,0.1061,two
1,-1.2095,0.12598,0.0806,0.034976,-0.17067,0.32969,-0.39826,0.29147,-0.014359,two
1,-1.0532,-0.023081,-0.060254,-0.032012,0.14223,0.28289,-0.3596,0.081272,0.087251,two
1,-0.78899,-0.362,-0.21661,0.11799,0.24296,0.40841,-0.4265,-0.057301,0.15031,two
1,-1.4343,1.7875,-2.0053,1.7856,-1.5944,1.2768,-0.87377,0.34419,-0.18379,two
1,-1.4504,1.7206,-1.7875,1.5979,-1.4319,1.1542,-0.89287,0.39022,-0.20505,two
1,-1.4196,0.92864,-1.0447,0.85885,-0.43552,0.46653,-0.54893,0.40968,-0.076166,two
1,-1.035,0.62294,-1.0805,0.69683,-0.62504,0.49395,-0.43621,0.57485,-0.15028,two
1,-1.0413,0.58639,-0.90692,0.58533,-0.74338,0.52231,-0.43853,0.76701,-0.27625,two
1,-1.4738,0.69598,-0.18832,0.083096,-0.15689,0.30593,-0.43069,0.21119,0.010598,two
1,-1.3801,0.47739,-0.11112,0.12385,-0.17161,0.2869,-0.39673,0.15913,0.041231,two
1,-1.6871,0.99281,-0.25506,-0.015089,-0.24868,0.54305,-0.55563,0.22072,0.030587,two
1,-1.497,1.0442,-1.1413,1.0051,-0.90113,0.65137,-0.45711,0.57226,-0.20098,two
1,-0.85362,0.30685,-0.59143,-0.027802,-0.12477,0.35842,-0.028873,0.1546,-0.12144,two
1,-1.0166,1.1225,-1.2373,0.6168,-0.78518,0.47401,-0.27112,0.24866,0.06081,two
1,-0.64307,0.67896,-0.94567,0.21783,-0.57768,0.31722,-0.17947,0.23606,0.16086,two
1,-0.68427,0.58426,-0.86941,0.36107,-0.47071,0.24391,-0.23951,0.22651,0.11773,two
1,-0.95897,0.47532,-0.53919,0.33176,-0.32031,0.37354,-0.44772,0.26637,-0.1173,two
1,-0.73989,0.1572,-0.36364,0.093023,-0.14999,0.18571,-0.20028,0.21952,-0.13518,two
1,-1.2797,1.2993,-1.8944,1.5482,-1.4047,0.94999,-0.59313,0.57053,-0.060287,two
1,-1.7981,1.6819,-1.5113,1.1182,-1.049,1.0747,-0.89094,0.32442,0.10185,two
1,-1.6072,1.1729,-1.112,1.1036,-0.71312,0.38768,-0.4893,0.51334,-0.16256,two
1,-2.1023,2.4436,-1.7016,0.81619,-0.44146,-0.045979,0.48351,-0.60823,0.30025,two
1,-2.4731,2.5185,-1.577,0.79527,-0.52642,0.48571,-0.41757,0.32857,-0.12161,two
